# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_7 44 0 5 5 5 1 1 0.003180042 0.001753166 0.0031776836 0.0017562002 0.003177 0.001751 0.0031754 0.0017526 16998 4563 2793 1675 155240 1905870 191 700724 209007 4563 21.6376953125 8.1787109375 0.2841796875 1.3154296875
map_8 44 1 5 5 5 1 1 0.003467208 0.000468125 0.0034785162 0.0004678002 0.003464 0.000467 0.003476 0.000467 18466 1754 4317 885 160538 464435 162 195611 219589 1754 29.0791015625 4.3212890625 0.2783203125 1.3857421875
map_9 44 0 5 5 5 1 1 0.003079042 0.005348625 0.0030920582 0.0053487582 0.003077 0.005346 0.0030892 0.005346 15878 21190 3463 2520 211568 6273358 342 1586588 182567 21190 24.9091796875 12.3046875 0.2138671875 1.74609375
map_0 45 0 5 5 5 1 1 0.001921167 0.002477375 0.0019281334 0.0024762416 0.001918 0.002477 0.0019256 0.002476 10079 35050 1455 910 116384 2553681 87 206900 109607 35050 15.1044921875 4.443359375 0.2080078125 1.40625
map_1 45 1 5 5 5 1 1 0.002434583 0.001835417 0.0024394166 0.0018361916 0.002431 0.001832 0.0024374 0.0018334 12523 5142 1863 1631 131763 2057833 68 664631 151275 5142 17.0966796875 7.9638671875 0.22265625 1.7255859375
map_2 45 0 5 5 5 1 1 0.002416375 0.000215625 0.0024221584 0.0002156668 0.002413 0.000215 0.0024196 0.0002154 12593 1001 2300 670 148331 178672 84 112222 156457 1001 19.23046875 3.271484375 0.2724609375 1.388671875
map_3 45 1 5 5 5 1 1 0.00241625 0.004141834 0.0024231666 0.0041439334 0.002413 0.004139 0.0024206 0.0041414 12523 7738 2153 2729 186464 4487805 355 1861610 156800 7738 18.5126953125 13.3251953125 0.205078125 2.2822265625
map_4 45 0 5 5 5 1 1 0.002794958 0.002134666 0.0028130914 0.0021359498 0.002792 0.002132 0.002811 0.0021336 15041 9399 2772 1680 149957 2343137 101 705041 169778 9399 21.53515625 8.203125 0.3046875 1.4970703125
map_5 45 1 5 5 5 1 1 0.00224275 0.001114959 0.0022474498 0.0011144584 0.002241 0.001112 0.002245 0.0011124 11841 3245 1122 1310 127050 1202858 134 428982 135601 3245 13.478515625 6.396484375 0.263671875 1.5849609375
map_6 45 0 5 5 5 1 1 0.002098584 0.001065542 0.0021133002 0.0010650832 0.002096 0.001063 0.0021106 0.0010632 10988 4592 1820 1191 108994 1153197 12 354502 125181 4591 16.88671875 5.8154296875 0.2548828125 1.5703125
map_7 45 1 5 5 5 1 1 0.003153416 0.003522208 0.0031719582 0.0035237748 0.003151 0.003521 0.0031696 0.0035224 16532 6487 3377 2284 178572 4086396 146 1303218 208534 6487 24.4892578125 11.15234375 0.29296875 1.640625
map_8 45 0 5 5 5 1 1 0.003102208 0.007176291 0.003115558 0.0071868082 0.0031 0.007173 0.0031134 0.0071842 16771 10764 3550 3277 148586 8465672 203 2684247 190268 10764 25.333984375 16.0009765625 0.3193359375 1.8662109375
map_9 45 1 5 5 5 1 1 0.004438792 0.003178708 0.00444925 0.0031793332 0.004436 0.003178 0.004446 0.003177 23296 7784 5173 2242 280547 3526235 340 1255864 248808 7783 33.2587890625 10.947265625 0.3076171875 1.7021484375
map_0 46 1 5 5 5 1 1 0.002111292 0.000282542 0.0021163334 0.0002833334 0.002108 0.000281 0.002114 0.0002824 11145 1296 1432 743 118366 245198 173 137993 127116 1296 14.9921875 3.6279296875 0.1875 1.3681640625
map_1 46 0 5 5 5 1 1 0.002018042 0.001486167 0.0020215918 0.0014861084 0.002014 0.001484 0.0020182 0.0014838 10610 3719 1081 1612 116125 1556295 19 648996 132986 3719 13.2783203125 7.87109375 0.19921875 1.3388671875
map_2 46 1 5 5 5 1 1 0.002851833 0.019461291 0.0028629334 0.0194735666 0.002848 0.019459 0.0028602 0.0194706 15399 17479 2829 5327 118362 23746474 165 7093803 172304 17478 21.8134765625 26.0107421875 0.2548828125 1.6318359375
map_3 46 0 5 5 5 1 1 0.003804042 0.000300917 0.003821525 0.0003002832 0.003804 0.000298 0.0038198 0.0002988 19981 1261 4102 816 206312 247285 539 166337 226455 1261 28.029296875 3.984375 0.2841796875 1.3564453125
map_4 46 1 5 5 5 1 1 0.002049417 0.000282125 0.00205765 0.000282875 0.002048 0.000281 0.002057 0.000282 10749 1213 1160 778 126825 240962 38 151249 121743 1213 13.6640625 3.798828125 0.24609375 1.3740234375
map_5 46 0 5 5 5 1 1 0.00215025 0.000658875 0.00215955 0.0006594252 0.002147 0.00066 0.0021574 0.0006592 11369 2259 1429 1015 113245 687294 126 257351 136028 2259 14.9775390625 4.9560546875 0.228515625 1.3740234375
map_6 46 1 5 5 5 1 1 0.003096375 0.000317417 0.003109225 0.0003187668 0.003093 0.000317 0.0031066 0.000318 16267 1816 3046 726 162276 291087 148 131744 178736 1816 22.873046875 3.544921875 0.263671875 1.3681640625
map_7 46 0 5 5 5 1 1 0.002774916 0.000489875 0.0027934584 0.0004899168 0.002771 0.000488 0.002789 0.0004884 14369 1938 2009 889 151102 484772 107 197499 188052 1938 17.8095703125 4.3408203125 0.1904296875 1.4384765625
map_8 46 1 5 5 5 1 1 0.002963959 0.0146085 0.002963217 0.0146103582 0.002956 0.014605 0.0029594 0.014608 15639 61716 3170 3864 131419 17610953 625 3732440 177405 61713 23.478515625 18.8671875 0.2109375 2.419921875
map_9 46 0 5 5 5 1 1 0.002931834 0.002754583 0.0029458082 0.0027553332 0.002928 0.002751 0.0029426 0.0027532 14836 16234 2600 1410 249287 3301711 169 496871 159335 16234 20.6953125 6.884765625 0.2548828125 1.7373046875
map_0 47 0 5 5 5 1 1 0.002196167 0.001867583 0.0022126086 0.0018684084 0.002196 0.001866 0.002212 0.0018662 11857 4074 2826 1815 114407 1986737 68 822764 149411 4074 21.798828125 8.8623046875 0.275390625 1.3271484375
map_1 47 1 5 5 5 1 1 0.00252525 0.00051975 0.0025396584 0.0005206334 0.002522 0.00052 0.0025372 0.0005204 13358 1888 2409 930 148528 507274 36 216171 161992 1888 19.7626953125 4.541015625 0.275390625 1.4912109375
map_2 47 0 5 5 5 1 1 0.002589417 0.009591292 0.0026000418 0.0095993834 0.002589 0.00959 0.0025986 0.0095958 13506 10523 2322 3987 147347 11132599 33 3972819 166087 10523 19.337890625 19.4677734375 0.2255859375 1.4443359375
map_3 47 1 5 5 5 1 1 0.002559125 0.000576666 0.0025613334 0.0005772998 0.002556 0.000575 0.002558 0.0005758 13017 1862 1358 1059 150207 549014 140 280063 161248 1862 14.630859375 5.1708984375 0.2197265625 1.341796875
map_4 47 0 5 5 5 1 1 0.002817625 0.006778875 0.002832475 0.0067738084 0.002817 0.006776 0.0028316 0.0067712 14980 9179 2338 3260 165478 7892612 373 2655666 168815 9179 19.416015625 15.91796875 0.24609375 1.7109375
map_5 47 1 5 5 5 1 1 0.003151292 0.00149475 0.00316725 0.0014945416 0.003151 0.001492 0.0031658 0.0014924 16913 15111 3609 1088 160635 1562553 70 295670 209855 15111 25.6220703125 5.3125 0.234375 1.3916015625
map_6 47 0 5 5 5 1 1 0.002440291 0.002335375 0.0024508 0.00233585 0.002438 0.002335 0.0024476 0.002334 13246 6355 2707 1999 129642 2488160 68 998452 148481 6355 21.2177734375 9.7607421875 0.263671875 1.734375
map_7 47 1 5 5 5 1 1 0.002928791 0.016891916 0.0029806332 0.0169007914 0.002927 0.016889 0.0029738 0.0168984 14828 16238 1935 5057 180750 20333430 195 6390851 183457 16238 17.4482421875 24.6923828125 0.2431640625 1.53515625
map_8 47 0 5 5 5 1 1 0.002642625 0.004681208 0.0026526416 0.0046822998 0.002639 0.004678 0.0026494 0.0046796 14130 15778 2207 2494 138720 5390367 7 1553967 151008 15777 18.7763671875 12.177734375 0.22265625 1.599609375
map_9 47 1 5 5 5 1 1 0.003360708 0.009085542 0.0033584914 0.009086342 0.00336 0.009082 0.0033558 0.009082 16852 54395 4333 1895 229560 11726362 153 897599 211960 54394 29.1572265625 9.2529296875 0.3427734375 1.9453125
map_0 48 1 5 5 5 1 1 0.001573 0.007439208 0.001576375 0.0074404084 0.001572 0.007436 0.0015744 0.007436 8268 19091 1195 2478 74420 9694663 146 1534616 102059 19091 13.8349609375 12.099609375 0.1962890625 1.9365234375
map_1 48 0 5 5 5 1 1 0.002182625 0.00101375 0.0021934668 0.0010130916 0.002179 0.001014 0.0021908 0.0010126 11494 2722 1977 1368 124903 1022772 217 467273 142479 2722 17.6533203125 6.6796875 0.2490234375 1.294921875
map_2 48 1 5 5 5 1 1 0.002702416 0.001764209 0.0027188166 0.001765475 0.002701 0.001763 0.0027164 0.001763 14608 5121 3083 1551 114245 1945599 244 601088 179260 5121 23.0537109375 7.5732421875 0.193359375 1.482421875
map_3 48 0 5 5 5 1 1 0.001800375 0.002015458 0.0018058584 0.0020166334 0.001798 0.002012 0.0018026 0.0020134 9562 5014 1552 1755 89105 2241814 293 769676 113540 5013 15.578125 8.5693359375 0.181640625 1.6787109375
map_4 48 1 5 5 5 1 1 0.002225583 0.002512833 0.0022321998 0.0025138666 0.002225 0.002512 0.0022316 0.0025118 11636 5600 1483 1949 130877 2841747 178 949419 132946 5599 15.2412109375 9.5166015625 0.2021484375 1.62890625
map_5 48 0 5 5 5 1 1 0.00254875 0.019603333 0.0025614416 0.019614708 0.002545 0.0196 0.0025594 0.0196118 13418 53073 1812 5378 134358 22595097 48 7230496 165292 53072 16.84765625 26.259765625 0.22265625 2.4609375
map_6 48 1 5 5 5 1 1 0.002186417 0.000838542 0.0021928832 0.0008385252 0.002183 0.000837 0.0021908 0.0008378 11750 7647 1345 1004 117094 806925 30 251724 121738 7647 14.5673828125 4.90234375 0.2021484375 1.3623046875
map_7 48 0 5 5 5 1 1 0.002299292 0.005042416 0.0023051502 0.0050411248 0.002296 0.005038 0.0023026 0.0050378 12271 9080 1389 2712 130123 5915853 118 1838064 137738 9080 14.7822265625 13.2421875 0.216796875 1.822265625
map_8 48 1 5 5 5 1 1 0.002840042 0.008286333 0.0028475416 0.0082879082 0.002837 0.008282 0.0028442 0.0082836 15095 10104 3010 3503 110845 9907421 455 3066328 166223 10103 22.697265625 17.1044921875 0.1962890625 1.5205078125
map_9 48 0 5 5 5 1 1 0.003465959 0.009709875 0.0034766338 0.009743725 0.003462 0.009707 0.0034744 0.0097412 18041 40686 4065 2695 224405 12405397 197 1815715 205763 40686 27.8486328125 13.1591796875 0.2841796875 1.8251953125
map_0 49 0 5 5 5 1 1 0.002801083 0.00794575 0.0027867582 0.0079455166 0.0028 0.007941 0.0027824 0.0079414 14565 9964 4757 3572 120953 9229958 96 3189342 178541 9964 31.2275390625 17.44140625 0.3046875 1.95703125
map_1 49 1 5 5 5 1 1 0.00283175 0.001043208 0.0028420664 0.001043225 0.002831 0.001042 0.0028394 0.0010414 15091 6691 2928 878 140543 1205603 29 192689 192220 6691 22.296875 4.287109375 0.2900390625 1.4912109375
map_2 49 0 5 5 5 1 1 0.002204875 0.000392 0.002217675 0.0003934832 0.002202 0.000391 0.002216 0.0003922 11407 1665 2277 821 139087 371487 91 168418 138439 1665 19.1181640625 4.0087890625 0.2109375 1.4208984375
map_3 49 1 5 5 5 1 1 0.001437334 0.000356041 0.0014372584 0.0003564334 0.001435 0.000356 0.001435 0.0003564 7660 1816 1103 826 73069 313802 60 170487 85072 1816 13.3857421875 4.033203125 0.2138671875 1.4677734375
map_4 49 0 5 5 5 1 1 0.0018135 0.000290667 0.0018062998 0.0002901416 0.001811 0.00029 0.0018024 0.0002898 9468 1176 1185 764 94205 245970 91 145864 92732 1176 13.7861328125 3.73046875 0.275390625 1.3623046875
map_5 49 1 5 5 5 1 1 0.002155375 0.006553292 0.002164675 0.0065568084 0.002152 0.006553 0.0021616 0.0065552 11543 8912 1740 3274 103699 7534078 53 2679146 131662 8911 16.49609375 15.986328125 0.28125 1.65234375
map_6 49 0 5 5 5 1 1 0.002843708 0.019926834 0.0028490666 0.019919142 0.002841 0.019924 0.002847 0.019916 15194 19848 2461 5320 175770 24386558 179 7074709 161610 19845 20.0166015625 25.9765625 0.2958984375 2.0625
map_7 49 1 5 5 5 1 1 0.002581542 0.008624042 0.0025909582 0.0086897334 0.002579 0.008622 0.0025878 0.008666 13640 9112 2842 3993 166514 9235216 118 3985620 163821 9112 21.876953125 19.4970703125 0.2958984375 2.115234375
map_8 49 0 5 5 5 1 1 0.003549958 0.008487958 0.0035636832 0.0084952418 0.003549 0.008487 0.0035616 0.0084858 18898 10293 4220 3747 183922 9734732 148 3509475 212503 10293 28.60546875 18.2958984375 0.322265625 1.95703125
map_9 49 1 5 5 5 1 1 0.0032365 0.000377334 0.003238158 0.0003779002 0.003237 0.000377 0.0032348 0.000377 16401 2135 3419 765 216248 347963 115 146275 187817 2135 24.6943359375 3.7353515625 0.2841796875 1.40625
map_0 50 1 5 5 5 1 1 0.001812166 0.001777541 0.0018198746 0.0017762166 0.00181 0.001774 0.0018174 0.0017736 9374 5770 1187 1425 106095 2043239 38 507188 109162 5770 13.7958984375 6.9580078125 0.205078125 1.423828125
map_1 50 0 5 5 5 1 1 0.0015685 0.000292458 0.0015683332 0.0002924586 0.001568 0.000291 0.0015674 0.000292 8170 1278 981 729 77199 257067 17 132813 94379 1278 12.7900390625 3.5595703125 0.193359375 1.3388671875
map_2 50 1 5 5 5 1 1 0.002380416 0.005778625 0.0023941916 0.0057824 0.00238 0.005777 0.0023928 0.0057806 12605 8512 1886 3019 108178 6521107 42 2277213 141474 8512 17.208984375 14.7412109375 0.2109375 1.41796875
map_3 50 0 5 5 5 1 1 0.002899291 0.004900917 0.002900583 0.0049000584 0.002897 0.004896 0.0028956 0.004897 14691 10313 3330 2648 156181 5565379 200 1752350 177662 10313 24.259765625 12.9296875 0.2197265625 1.693359375
map_4 50 1 5 5 5 1 1 0.00345 0.002399458 0.0034588336 0.0024009668 0.003449 0.002396 0.0034572 0.0023978 17397 4813 2530 1978 258276 2656109 57 977272 206115 4813 20.353515625 9.658203125 0.251953125 1.447265625
map_5 50 0 5 5 5 1 1 0.003328042 0.005000542 0.0033395418 0.0049988416 0.003327 0.004997 0.0033376 0.0049962 17724 37645 4124 2100 135908 5584859 126 1102146 234277 37644 28.13671875 10.25390625 0.2958984375 1.658203125
map_6 50 1 5 5 5 1 1 0.0025975 0.003636417 0.0026061334 0.0036375666 0.002596 0.003633 0.0026046 0.003635 13996 10023 2373 1870 133185 4552474 247 874138 155804 10023 19.5869140625 9.130859375 0.2783203125 1.951171875
map_7 50 0 5 5 5 1 1 0.002861667 0.002450083 0.0028761082 0.0024473168 0.002861 0.00245 0.0028738 0.0024466 14729 4996 2036 1918 155455 2730920 25 918943 185778 4996 17.94140625 9.365234375 0.22265625 1.5966796875
map_8 50 1 5 5 5 1 1 0.003258709 0.005382458 0.0032686836 0.005376708 0.003255 0.005379 0.0032672 0.0053742 17162 7756 2482 2869 147271 6099895 356 2057480 200460 7755 20.119140625 14.0087890625 0.228515625 1.681640625
map_9 50 0 5 5 5 1 1 0.003148584 0.003653208 0.0031617168 0.0036567996 0.003146 0.00365 0.003159 0.0036544 16086 10519 2760 2235 239314 4105600 148 1247980 166292 10519 21.4765625 10.9130859375 0.2548828125 1.6259765625
map_0 51 0 5 5 5 1 1 0.002358917 0.000210333 0.0023753668 0.0002106414 0.002356 0.00021 0.0023722 0.00021 12216 969 2115 667 145525 167294 161 111199 141296 969 18.3271484375 3.2568359375 0.26953125 1.3681640625
map_1 51 1 5 5 5 1 1 0.002675958 0.000964167 0.0026894496 0.000963925 0.002676 0.000963 0.002688 0.0009628 14050 2761 1681 1228 134336 1005762 8 376581 179886 2761 16.2080078125 5.99609375 0.3017578125 1.423828125
map_2 51 0 5 5 5 1 1 0.001712167 0.007279041 0.0017138832 0.0072799998 0.001709 0.007277 0.001711 0.007278 8805 9157 1259 3425 106602 8222221 11 2931854 111880 9157 14.1474609375 16.7236328125 0.19921875 1.640625
map_3 51 1 5 5 5 1 1 0.002446959 0.000611458 0.00244855 0.0006112082 0.002444 0.000609 0.0024456 0.0006092 13088 2095 1222 1030 107454 606469 30 265002 148089 2095 13.966796875 5.029296875 0.2021484375 1.412109375
map_4 51 0 5 5 5 1 1 0.002828709 0.003442917 0.002844225 0.0034416252 0.002826 0.003442 0.0028412 0.0034398 14969 11238 2449 2221 158422 3849339 343 1233099 174151 11238 19.9580078125 10.8447265625 0.240234375 2.056640625
map_5 51 1 5 5 5 1 1 0.002845166 0.001022833 0.0028638916 0.0010232166 0.002843 0.001022 0.0028624 0.0010218 15390 10014 3997 1042 115950 973940 384 271144 176325 10014 27.5166015625 5.087890625 0.2314453125 1.412109375
map_6 51 0 5 5 5 1 1 0.003337167 0.006206666 0.003331642 0.0062092332 0.003336 0.006206 0.0033254 0.0062068 16896 11362 4156 2976 142174 7159229 193 2213999 181743 11362 28.29296875 14.53125 0.2900390625 1.646484375
map_7 51 1 5 5 5 1 1 0.001950166 0.012354708 0.0019442 0.0123490582 0.00195 0.012353 0.001944 0.012347 10006 14937 1176 4332 97709 14312230 54 4691168 126068 14937 13.7421875 21.15234375 0.275390625 2.232421875
map_8 51 0 5 5 5 1 1 0.002461958 0.000278667 0.0024734582 0.0002800082 0.002461 0.000278 0.0024724 0.000279 12899 1220 2221 722 125320 242735 127 130320 151357 1220 18.8447265625 3.525390625 0.234375 1.412109375
map_9 51 1 5 5 5 1 1 0.003690875 0.00159925 0.0037176666 0.0015987248 0.003688 0.001597 0.0037154 0.0015972 18774 4274 4836 1533 271361 1740945 245 587433 221153 4274 31.61328125 7.4853515625 0.251953125 1.6962890625
map_0 52 1 5 5 5 1 1 0.001602584 0.003007125 0.0016055584 0.0030135086 0.001599 0.002985 0.0016044 0.003004 8276 7247 756 2052 80515 3286603 16 1052469 95536 7247 11.69140625 10.01953125 0.205078125 1.775390625
map_1 52 0 5 5 5 1 1 0.002132166 0.000527958 0.0021332666 0.0005286412 0.002132 0.000527 0.0021326 0.000527 11252 2015 1468 878 119396 556017 95 192523 130767 2015 15.16796875 4.287109375 0.275390625 1.376953125
map_2 52 1 5 5 5 1 1 0.001867792 0.007842917 0.001882975 0.0078456166 0.001867 0.00784 0.0018804 0.0078426 10028 10584 1350 3340 84554 9443685 90 2788453 113199 10582 14.591796875 16.30859375 0.19921875 1.822265625
map_3 52 0 5 5 5 1 1 0.001680916 0.001143625 0.001683075 0.00114485 0.001678 0.001143 0.001681 0.0011442 8812 3404 861 1287 91663 1260452 185 413600 105967 3404 12.2041015625 6.2841796875 0.2109375 1.3798828125
map_4 52 1 5 5 5 1 1 0.002530709 0.001328958 0.0025379836 0.0013289582 0.00253 0.001326 0.0025358 0.0013266 13115 3096 1489 1594 136451 1303708 71 634512 154072 3096 15.2705078125 7.783203125 0.2197265625 1.2919921875
map_5 52 0 5 5 5 1 1 0.002612542 0.010087083 0.0026267502 0.0100939084 0.00261 0.010085 0.0026244 0.0100856 13709 10586 1935 4286 116133 10995890 121 4590412 161004 10586 17.4482421875 20.927734375 0.216796875 1.5732421875
map_6 52 1 5 5 5 1 1 0.003833292 0.01685325 0.0038667418 0.0168649 0.003828 0.01685 0.003854 0.0168622 19761 16551 5206 5026 192007 19819465 839 6314866 225240 16546 33.419921875 24.541015625 0.3369140625 1.7373046875
map_7 52 0 5 5 5 1 1 0.003124667 0.0016715 0.0031275832 0.001672042 0.003122 0.001669 0.0031258 0.0016696 15899 3872 2139 1614 165580 1803460 103 650566 197527 3872 18.4443359375 7.880859375 0.2490234375 1.32421875
map_8 52 1 5 5 5 1 1 0.004007 0.00486775 0.0040222 0.004868258 0.004004 0.004865 0.0040198 0.0048658 20635 29329 5093 1854 187773 5777774 299 859221 245520 29329 32.8681640625 9.052734375 0.234375 2.068359375
map_9 52 0 5 5 5 1 1 0.003066541 0.000860166 0.0030761416 0.0008679248 0.003063 0.00086 0.0030732 0.0008666 15604 3381 1887 1206 293819 861055 109 363598 150636 3381 17.2138671875 5.888671875 0.205078125 1.4443359375
map_0 53 0 5 5 5 1 1 0.001729791 0.000669333 0.00173985 0.0006703416 0.00173 0.000668 0.001738 0.0006686 9276 2440 1938 1043 79053 679634 80 271726 107570 2440 17.462890625 5.0927734375 0.234375 1.423828125
map_1 53 1 5 5 5 1 1 0.002829292 0.00024425 0.0028470252 0.0002443916 0.002827 0.000243 0.0028454 0.0002436 15158 1680 2741 633 139775 211782 222 100170 180266 1680 21.3837890625 3.0908203125 0.2490234375 1.353515625
