# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_0 43 0 5 5 5 1 1 0.001041083 0.001143541 0.0010454834 0.0011537582 0.001041 0.001143 0.0010434 0.0011526 5501 2230 3765 1738 34023 967483 48 754613 81533 2230 26.3837890625 8.486328125 0.19921875 1.353515625
map_1 43 1 5 5 5 1 1 0.001158959 0.000391083 0.001172075 0.0003912498 0.001159 0.000391 0.0011694 0.0003908 6428 1326 4560 976 32873 308330 349 237952 95724 1326 30.265625 4.765625 0.1611328125 1.353515625
map_2 43 0 5 5 5 1 1 0.001346417 0.000720917 0.0013407166 0.0007231502 0.001339 0.00072 0.0013384 0.0007218 6927 1689 3861 1386 36077 599121 126 479758 96417 1689 26.8525390625 6.767578125 0.1904296875 1.3359375
map_3 43 1 5 5 5 1 1 0.001131833 0.000730791 0.0011406918 0.000732658 0.001131 0.000728 0.0011368 0.0007312 5909 1784 3239 1388 37075 603562 202 481298 81016 1784 23.8154296875 6.77734375 0.1962890625 1.4208984375
map_4 43 0 5 5 5 1 1 0.001128375 0.000871792 0.0011453168 0.0008716668 0.001125 0.000871 0.0011424 0.0008706 6323 1917 4530 1513 32681 738515 187 571748 88317 1917 30.119140625 7.3876953125 0.2138671875 1.365234375
map_5 43 1 5 5 5 1 1 0.0011585 0.000296958 0.001169175 0.0002999332 0.001155 0.000296 0.001167 0.0002988 6426 1124 3916 817 34011 232669 96 166794 90332 1124 27.12109375 3.9892578125 0.205078125 1.3798828125
map_6 43 0 5 5 5 1 1 0.001068333 0.000229333 0.0010636166 0.000230075 0.001068 0.000229 0.0010602 0.0002294 5539 920 4089 756 29851 177383 241 142826 81939 920 27.9658203125 3.69140625 0.1875 1.3330078125
map_7 43 1 5 5 5 1 1 0.001012459 0.000647666 0.0010296834 0.0006517914 0.001012 0.000645 0.0010282 0.0006496 5501 1622 3866 1276 30601 549832 143 406960 76111 1622 26.876953125 6.23046875 0.1669921875 1.482421875
map_8 43 0 5 5 5 1 1 0.000942042 0.001071709 0.0009317916 0.0011125502 0.000942 0.001066 0.0009302 0.00111 5038 1988 3106 1678 27612 870538 90 703383 70115 1988 23.166015625 8.193359375 0.2197265625 1.330078125
map_9 43 1 5 5 5 1 1 0.001094584 0.003519875 0.0011053254 0.0035173668 0.001094 0.003516 0.0011038 0.0035148 5971 3843 4011 3153 35326 3035935 183 2484305 86088 3843 27.5849609375 15.3955078125 0.1552734375 1.552734375
map_0 44 1 5 5 5 1 1 0.001025292 0.000979792 0.0010426418 0.0010036498 0.001022 0.000979 0.001041 0.0010022 5654 2057 3930 1590 32694 830101 104 631458 85387 2057 27.189453125 7.763671875 0.2021484375 1.3623046875
map_1 44 0 5 5 5 1 1 0.000716417 0.0004295 0.0007316418 0.0004304916 0.000716 0.000429 0.0007308 0.00043 3946 1392 2557 1049 20914 346075 29 274832 59124 1392 20.4853515625 5.1220703125 0.1875 1.4296875
map_2 44 1 5 5 5 1 1 0.001025916 0.0003995 0.0010313582 0.00039995 0.001024 0.000399 0.0010296 0.0003994 5616 1281 3298 1008 31310 322187 142 253958 79683 1281 24.103515625 4.921875 0.1611328125 1.3681640625
map_3 44 0 5 5 5 1 1 0.000941 0.001855708 0.000952525 0.0018556752 0.000941 0.001852 0.000952 0.0018542 5131 3034 3077 2185 29256 1663365 31 1193135 72662 3034 23.0244140625 10.6689453125 0.1640625 1.552734375
map_4 44 1 5 5 5 1 1 0.00107775 0.000838291 0.0010937582 0.000838433 0.001078 0.000838 0.0010928 0.000837 6096 1935 4172 1483 28612 699576 249 549818 83141 1935 28.37109375 7.2412109375 0.1845703125 1.53515625
map_5 44 0 5 5 5 1 1 0.001148541 0.000264834 0.0011641746 0.0002647086 0.001149 0.000263 0.0011628 0.0002632 6235 1029 3727 781 40262 215903 134 152448 92388 1029 26.1982421875 3.8134765625 0.2021484375 1.3359375
map_6 44 1 5 5 5 1 1 0.001119375 0.0003025 0.0011364834 0.0003030166 0.001116 0.000302 0.0011336 0.0003026 6089 1176 4412 852 33243 245621 66 181406 89842 1176 29.54296875 4.16015625 0.181640625 1.3916015625
map_7 44 0 5 5 5 1 1 0.000822084 0.00139775 0.0008326084 0.0013997 0.000819 0.001395 0.0008312 0.0013976 4504 2469 3186 1907 23181 1227044 23 908407 67245 2469 23.556640625 9.3115234375 0.1787109375 1.3095703125
map_8 44 1 5 5 5 1 1 0.000962333 0.000480625 0.000965175 0.0004802332 0.000959 0.000478 0.000963 0.000479 5283 1356 4325 1132 27178 383141 262 320065 79273 1356 29.1181640625 5.52734375 0.1845703125 1.365234375
map_9 44 0 5 5 5 1 1 0.000977875 0.000680875 0.0009893084 0.0006816418 0.000975 0.000678 0.000988 0.0006802 5328 1669 3193 1340 37471 562581 72 448407 80366 1669 23.5908203125 6.54296875 0.1904296875 1.3564453125
map_0 45 0 5 5 5 1 1 0.001257542 0.000954917 0.0012668084 0.0009538586 0.001254 0.000952 0.0012644 0.000952 6775 2037 5018 1570 45055 821040 325 615635 104955 2037 32.501953125 7.666015625 0.205078125 1.423828125
map_1 45 1 5 5 5 1 1 0.001146292 0.001338292 0.0011533582 0.0013377 0.001144 0.001335 0.001152 0.0013362 6283 2480 4519 1886 38668 1143786 155 888642 89219 2480 30.0654296875 9.208984375 0.17578125 1.365234375
map_2 45 0 5 5 5 1 1 0.001152667 0.003056375 0.0011503668 0.0032356584 0.001153 0.003055 0.0011472 0.0032272 5911 3557 4460 2798 29051 2507300 131 1956083 86835 3557 29.77734375 13.662109375 0.1728515625 1.318359375
map_3 45 1 5 5 5 1 1 0.001308292 0.000516292 0.0013163418 0.0005193916 0.001302 0.000516 0.0013104 0.000519 6862 1588 5141 1153 36441 419932 661 332108 98410 1588 33.1025390625 5.6298828125 0.169921875 1.4384765625
map_4 45 0 5 5 5 1 1 0.001186834 0.017619209 0.001205425 0.0176560668 0.001186 0.017611 0.0012036 0.0176412 6390 9493 4299 6873 37861 16172969 176 11808135 94912 9491 28.9912109375 33.5595703125 0.216796875 1.7431640625
map_5 45 1 5 5 5 1 1 0.00097675 0.000587209 0.0009877752 0.0005875166 0.000976 0.000587 0.0009872 0.000587 5358 1639 3213 1208 25253 496176 18 364506 75805 1639 23.6884765625 5.8984375 0.181640625 1.40625
map_6 45 0 5 5 5 1 1 0.001090416 0.004812792 0.0011072164 0.004808275 0.00109 0.004804 0.0011066 0.0048016 6041 4762 4146 3585 31232 4356667 79 3212577 87600 4762 28.244140625 17.5048828125 0.181640625 1.5029296875
map_7 45 1 5 5 5 1 1 0.0011615 0.000257917 0.0011733664 0.0002585668 0.001162 0.000257 0.0011714 0.0002578 6385 928 4736 820 34889 193225 308 168019 94924 928 31.125 4.00390625 0.19921875 1.4091796875
map_8 45 0 5 5 5 1 1 0.000810417 0.001089875 0.0008183166 0.0010896916 0.00081 0.001087 0.0008176 0.0010872 4371 2270 2714 1674 27344 946067 24 700256 65580 2270 21.251953125 8.173828125 0.2080078125 1.4970703125
map_9 45 1 5 5 5 1 1 0.001244041 0.000582542 0.0012541164 0.0005886164 0.001244 0.000582 0.0012536 0.0005872 6772 1524 4347 1229 38111 479557 132 377504 101581 1524 29.2255859375 6.0009765625 0.2109375 1.564453125
map_0 46 1 5 5 5 1 1 0.001482375 0.001096083 0.0015105748 0.0011247918 0.001479 0.001094 0.001509 0.0011228 7996 2174 5802 1624 49530 893389 561 658964 124212 2174 36.330078125 7.9296875 0.19921875 1.3623046875
map_1 46 0 5 5 5 1 1 0.001014708 0.002214791 0.0010327082 0.0022284 0.001015 0.002211 0.0010306 0.0022202 5487 3254 4076 2362 29062 1976449 70 1393684 83244 3254 27.90234375 11.533203125 0.193359375 1.34765625
map_2 46 1 5 5 5 1 1 0.001241791 0.000631 0.0012610834 0.000632175 0.001241 0.00063 0.0012582 0.000631 6946 1716 4980 1240 43290 535657 406 384266 99929 1716 32.31640625 6.0546875 0.2109375 1.453125
map_3 46 0 5 5 5 1 1 0.001262417 0.001193709 0.0012776834 0.0011985998 0.001262 0.001193 0.001275 0.0011984 7001 2269 4699 1766 45145 1006888 421 778946 102157 2269 30.9443359375 8.623046875 0.1728515625 1.3154296875
map_4 46 1 5 5 5 1 1 0.001395083 0.0004805 0.0014096668 0.0004812 0.001395 0.00048 0.0014078 0.0004804 7605 1471 4852 1119 45011 388165 554 312725 106079 1471 31.69140625 5.4638671875 0.2373046875 1.330078125
map_5 46 0 5 5 5 1 1 0.001139584 0.000303125 0.0011602254 0.0003031916 0.001139 0.000301 0.0011594 0.0003024 6295 1009 3941 900 30378 230298 195 202341 88921 1009 27.2431640625 4.39453125 0.17578125 1.2890625
map_6 46 1 5 5 5 1 1 0.000823458 0.000867833 0.0008278664 0.000871567 0.000823 0.000868 0.0008274 0.0008704 4395 1817 2512 1560 26022 707499 9 607820 64201 1817 20.265625 7.6171875 0.1875 1.2568359375
map_7 46 0 5 5 5 1 1 0.0011635 0.00064275 0.0011525084 0.0006457252 0.001157 0.000642 0.0011494 0.000643 6058 1775 4840 1266 36508 529595 372 400319 87273 1775 31.6328125 6.181640625 0.181640625 1.3447265625
map_8 46 1 5 5 5 1 1 0.000954833 0.000291584 0.0009599834 0.0002922668 0.000955 0.000292 0.0009586 0.000292 5128 1078 3023 877 30384 223900 34 192228 70522 1078 22.7607421875 4.2822265625 0.1787109375 1.3681640625
map_9 46 0 5 5 5 1 1 0.001349083 0.001520708 0.0014511664 0.0015349 0.001348 0.001517 0.001441 0.0015242 7408 2598 5882 1977 50139 1313000 1115 976276 109163 2598 36.720703125 9.6533203125 0.2197265625 1.236328125
map_0 47 0 5 5 5 1 1 0.001153208 0.00019575 0.0011808752 0.0001956498 0.001152 0.000195 0.0011774 0.0001952 5883 842 3787 705 42090 145685 101 124238 91416 842 26.4912109375 3.4423828125 0.1728515625 1.3564453125
map_1 47 1 5 5 5 1 1 0.001459209 0.001140667 0.0014659418 0.0011410334 0.001457 0.001138 0.001458 0.0011394 7453 2283 5427 1756 39312 961571 1035 770149 111744 2283 34.4990234375 8.57421875 0.1962890625 1.3125
map_2 47 0 5 5 5 1 1 0.001234667 0.002797708 0.0012501418 0.0028858916 0.001232 0.002795 0.0012478 0.002883 6825 3643 4186 2710 38548 2518831 195 1835334 102754 3643 28.439453125 13.232421875 0.169921875 1.5087890625
map_3 47 1 5 5 5 1 1 0.0009905 0.0013955 0.0010014586 0.0015647752 0.00099 0.001387 0.0010012 0.0015618 5424 2450 3129 1949 30099 1165886 131 948974 81312 2450 23.2783203125 9.5166015625 0.1845703125 1.447265625
map_4 47 0 5 5 5 1 1 0.001238833 0.002028375 0.0012468832 0.0021133584 0.001236 0.002027 0.0012454 0.0021104 6807 3088 4313 2270 36978 1797332 159 1288085 92301 3088 29.0595703125 11.083984375 0.1875 1.6640625
map_5 47 1 5 5 5 1 1 0.00066325 0.001405333 0.0006661918 0.001408008 0.000662 0.001402 0.0006646 0.001407 3533 2485 1224 1925 20308 1224365 3 925634 47249 2485 13.9765625 9.3994140625 0.1494140625 1.39453125
map_6 47 0 5 5 5 1 1 0.001332667 0.000289833 0.0013429502 0.0002907664 0.001332 0.000289 0.0013414 0.0002906 7293 1161 5646 870 36542 218062 750 189058 110666 1161 35.568359375 4.248046875 0.2021484375 1.37109375
map_7 47 1 5 5 5 1 1 0.001105834 0.002215292 0.00111785 0.0022509 0.001105 0.002208 0.0011164 0.0022388 6032 3273 3876 2395 37180 1905306 126 1433002 90611 3273 26.92578125 11.6943359375 0.1904296875 1.388671875
map_8 47 0 5 5 5 1 1 0.000995584 0.00023225 0.0010151918 0.00023285 0.000995 0.000231 0.0010136 0.0002322 5472 931 3550 786 29219 173602 95 154440 78976 931 25.333984375 3.837890625 0.193359375 1.400390625
map_9 47 1 5 5 5 1 1 0.001182625 0.000260375 0.0011719332 0.0002756998 0.001182 0.000257 0.0011702 0.0002686 6240 978 4083 819 31206 194387 110 167623 93262 978 27.9365234375 3.9990234375 0.17578125 1.3623046875
map_0 48 1 5 5 5 1 1 0.001238791 0.000600292 0.0012467916 0.0006038334 0.001238 0.000599 0.0012442 0.0006022 6693 1533 5192 1226 39740 485336 259 375539 101257 1533 33.3515625 5.986328125 0.1962890625 1.39453125
map_1 48 0 5 5 5 1 1 0.001053458 0.001552625 0.0010667082 0.0015512334 0.001053 0.00155 0.0010662 0.0015484 5715 2685 3462 1985 37302 1388049 146 984442 82256 2685 24.904296875 9.6923828125 0.169921875 1.423828125
map_2 48 1 5 5 5 1 1 0.001225709 0.000419833 0.0012480998 0.0004198666 0.001225 0.00042 0.0012462 0.0004196 6629 1227 3103 1078 31499 324802 60 290218 90595 1227 23.1513671875 5.263671875 0.1962890625 1.3388671875
map_3 48 0 5 5 5 1 1 0.00120025 0.001272 0.0012110916 0.0012752666 0.001198 0.001271 0.0012094 0.0012736 6649 2391 4211 1829 39368 1103319 305 836183 95386 2391 28.5615234375 8.9306640625 0.193359375 1.447265625
map_4 48 1 5 5 5 1 1 0.001289083 0.001348792 0.0013003584 0.0013708168 0.001286 0.001345 0.001297 0.0013684 6948 2486 4612 1850 47679 1190769 351 854856 97717 2486 30.51953125 9.033203125 0.1875 1.388671875
map_5 48 0 5 5 5 1 1 0.001285916 0.00307075 0.0013036586 0.0030728832 0.001282 0.00307 0.0013016 0.0030708 7156 3836 4636 2862 35548 2760493 316 2046554 99529 3836 30.63671875 13.974609375 0.169921875 1.4296875
map_6 48 1 5 5 5 1 1 0.001276458 0.000225042 0.0012734916 0.0002259334 0.00127 0.000225 0.0012636 0.0002256 6488 931 4166 751 36105 171211 267 140979 89030 931 28.341796875 3.6669921875 0.216796875 1.3974609375
map_7 48 0 5 5 5 1 1 0.001035875 0.001376 0.0010447834 0.0014087752 0.001033 0.001346 0.0010404 0.0014008 5329 2435 3309 1817 28528 1145160 109 824751 75572 2435 24.1572265625 8.8720703125 0.1728515625 1.423828125
map_8 48 1 5 5 5 1 1 0.001428208 0.000442959 0.0014604412 0.0004428254 0.001424 0.000442 0.0014576 0.0004422 7985 1309 5809 1072 40558 359346 732 287010 110581 1309 36.3642578125 5.234375 0.2109375 1.306640625
map_9 48 0 5 5 5 1 1 0.000876458 0.003983375 0.0008834416 0.0040045836 0.000873 0.003982 0.0008784 0.0039988 4404 4346 2782 3258 25157 3567993 131 2652763 65173 4346 21.583984375 15.908203125 0.146484375 1.330078125
map_0 49 0 5 5 5 1 1 0.001347333 0.002221959 0.0013511414 0.0022536418 0.001344 0.002222 0.0013496 0.0022508 7292 3044 5601 2474 48453 1899982 462 1529909 111696 3044 35.3486328125 12.080078125 0.2021484375 1.412109375
map_1 49 1 5 5 5 1 1 0.000954417 0.000241916 0.0009648336 0.0002424828 0.00095 0.000242 0.000963 0.0002422 5187 915 2992 774 29339 178320 22 149762 76683 915 22.609375 3.779296875 0.2080078125 1.359375
map_2 49 0 5 5 5 1 1 0.001062625 0.000422375 0.0010803832 0.0004223832 0.001063 0.000421 0.0010798 0.0004216 5875 1279 3985 1052 32173 337142 241 276396 86646 1279 27.4580078125 5.13671875 0.17578125 1.34765625
map_3 49 1 5 5 5 1 1 0.00133625 0.000503667 0.0013566 0.0005144334 0.001336 0.000502 0.0013562 0.000513 7493 1561 5759 1095 40323 423587 819 299588 109631 1561 36.1201171875 5.3466796875 0.2021484375 1.453125
map_4 49 0 5 5 5 1 1 0.001627 0.000886 0.0016283168 0.0008860582 0.001626 0.000883 0.001627 0.0008832 8429 2021 5959 1496 56241 765881 708 559201 117724 2021 37.0966796875 7.3046875 0.24609375 1.5146484375
map_5 49 1 5 5 5 1 1 0.001176375 0.000255 0.00117255 0.0002553918 0.001174 0.000254 0.0011716 0.0002546 6213 988 4186 787 35718 200925 64 154807 85219 988 28.439453125 3.8427734375 0.2255859375 1.3740234375
map_6 49 0 5 5 5 1 1 0.001308417 0.000645542 0.0013218834 0.0006475086 0.001307 0.000646 0.0013198 0.0006468 7172 1626 5559 1286 38611 545080 367 413113 105486 1626 35.1435546875 6.279296875 0.2021484375 1.359375
map_7 49 1 5 5 5 1 1 0.00101375 0.006909375 0.0010254166 0.006894125 0.001011 0.006907 0.0010242 0.0068896 5608 5754 4026 4296 28917 6159929 105 4613878 83582 5752 27.658203125 20.9765625 0.2314453125 1.6875
map_8 49 0 5 5 5 1 1 0.001191292 0.00060175 0.0012059336 0.00060475 0.001188 0.000601 0.0012038 0.0006038 6491 1624 4491 1252 36120 497103 180 391564 91928 1624 29.9287109375 6.11328125 0.1640625 1.423828125
map_9 49 1 5 5 5 1 1 0.000937375 0.001601 0.000962975 0.00160195 0.000934 0.001601 0.0009612 0.0016012 5132 2694 3817 2088 29026 1410063 66 1089033 76953 2694 26.6376953125 10.1953125 0.1845703125 1.3564453125
map_0 50 1 5 5 5 1 1 0.001393792 0.004187375 0.0014076666 0.0041989584 0.001391 0.004184 0.0014058 0.0041928 7532 4348 5572 3319 53261 3753156 385 2752503 113404 4348 35.20703125 16.2060546875 0.2021484375 1.40625
map_1 50 0 5 5 5 1 1 0.001078541 0.000551 0.0010964248 0.000549875 0.001079 0.000549 0.0010946 0.0005484 6022 1511 4769 1191 29586 449877 227 354416 88246 1511 31.2861328125 5.8154296875 0.1787109375 1.44140625
map_2 50 1 5 5 5 1 1 0.001109 0.000801084 0.0011151832 0.0008001752 0.00111 0.000798 0.001115 0.0007992 6015 1891 3611 1454 30834 668877 220 527960 82241 1891 25.6318359375 7.099609375 0.1640625 1.3125
map_3 50 0 5 5 5 1 1 0.001210084 0.009953 0.0012276502 0.0099923418 0.0012 0.009931 0.001219 0.0099856 5954 6983 3375 5218 38022 8995515 53 6806656 81426 6982 24.4794921875 25.478515625 0.2138671875 1.86328125
map_4 50 1 5 5 5 1 1 0.00117325 0.001291459 0.0011801166 0.0012939584 0.001172 0.001291 0.0011762 0.001292 6015 2432 3592 1837 35175 1118671 35 842898 83655 2432 25.5390625 8.9697265625 0.19921875 1.400390625
map_5 50 0 5 5 5 1 1 0.001451583 0.000938416 0.0014374834 0.0009394666 0.001451 0.000938 0.0014344 0.0009384 7729 2145 6025 1521 39737 810611 750 578293 109339 2145 37.4189453125 7.4267578125 0.193359375 1.5029296875
map_6 50 1 5 5 5 1 1 0.0011395 0.00084775 0.001154233 0.0008486166 0.001136 0.000847 0.0011524 0.0008482 6334 1882 4586 1484 37850 728160 175 549995 91174 1882 30.392578125 7.24609375 0.1640625 1.341796875
map_7 50 0 5 5 5 1 1 0.001268334 0.000912708 0.001283025 0.00091335 0.001264 0.000911 0.0012804 0.0009124 6415 1946 5149 1557 32849 771530 459 605660 96135 1946 33.1416015625 7.6025390625 0.216796875 1.4384765625
map_8 50 1 5 5 5 1 1 0.001375958 0.000306125 0.0014051834 0.0003071918 0.001375 0.000306 0.0014032 0.0003066 7742 1122 6115 880 40399 241399 954 193465 105205 1122 37.8583984375 4.296875 0.2109375 1.3564453125
map_9 50 0 5 5 5 1 1 0.001017625 0.004228875 0.0010287418 0.0045616834 0.001015 0.004229 0.0010274 0.0045592 5587 4552 3577 3330 34698 3901427 71 2771242 81884 4552 25.4658203125 16.259765625 0.17578125 1.53515625
map_0 51 0 5 5 5 1 1 0.001320792 0.000978666 0.0013299668 0.001113825 0.00132 0.000977 0.0013258 0.001112 6715 1955 5332 1587 39918 773155 284 629541 100726 1955 34.03515625 7.7490234375 0.19921875 1.435546875
map_1 51 1 5 5 5 1 1 0.000978166 0.001312334 0.0009661748 0.0014295586 0.000977 0.001309 0.0009644 0.0014268 5099 2339 3291 1893 25469 1113081 20 895331 76191 2339 24.0693359375 9.2431640625 0.1728515625 1.458984375
map_2 51 0 5 5 5 1 1 0.001180792 0.00044825 0.001179625 0.0004508998 0.001178 0.000446 0.0011788 0.0004494 6373 1359 3832 1078 29934 359086 86 290447 91997 1359 26.7109375 5.263671875 0.1845703125 1.4091796875
map_3 51 1 5 5 5 1 1 0.001227709 0.000491417 0.00123715 0.00049235 0.001225 0.00049 0.001235 0.0004904 6668 1436 4786 1129 39183 397153 108 318454 99617 1436 31.369140625 5.5126953125 0.2138671875 1.4501953125
map_4 51 0 5 5 5 1 1 0.001095083 0.001182375 0.001101708 0.0011828 0.001094 0.001181 0.0011002 0.0011808 5868 2282 3423 1758 33276 1024070 49 772106 80470 2282 24.7138671875 8.583984375 0.17578125 1.4091796875
map_5 51 1 5 5 5 1 1 0.000972917 0.000384875 0.0009887332 0.0003846834 0.00097 0.000384 0.0009872 0.000384 5405 1244 3334 959 27385 305117 99 229705 77502 1244 24.279296875 4.6826171875 0.2138671875 1.37109375
map_6 51 0 5 5 5 1 1 0.001227958 0.000432875 0.0012393 0.0004326416 0.001227 0.000432 0.0012382 0.0004314 6801 1260 5132 1069 36639 347070 338 285393 101770 1260 33.05859375 5.2197265625 0.1640625 1.306640625
map_7 51 1 5 5 5 1 1 0.001075417 0.000919041 0.0010872916 0.0009178002 0.001075 0.000916 0.0010858 0.0009158 5923 2071 4232 1511 31421 797175 144 570603 87250 2071 28.6640625 7.3779296875 0.1875 1.3974609375
map_8 51 0 5 5 5 1 1 0.001120042 0.00047275 0.0011317832 0.0004724666 0.001116 0.000472 0.0011292 0.0004716 6094 1373 4005 1100 34952 386249 132 302196 88020 1373 27.5556640625 5.37109375 0.2138671875 1.3388671875
map_9 51 1 5 5 5 1 1 0.00138575 0.000452333 0.0013700416 0.0004515666 0.001383 0.00045 0.0013674 0.00045 7338 1260 5452 1115 46108 351854 435 310552 109289 1260 34.62109375 5.4443359375 0.1845703125 1.359375
map_0 52 1 5 5 5 1 1 0.001238291 0.000399916 0.0012469 0.00040105 0.001235 0.0004 0.0012454 0.0004004 6814 1252 4485 1034 38241 313831 337 267023 101822 1252 29.8994140625 5.048828125 0.169921875 1.3359375
map_1 52 0 5 5 5 1 1 0.001043834 0.000425583 0.0010432918 0.0004254834 0.001043 0.000425 0.0010412 0.0004248 5602 1308 3536 1062 28907 336948 176 281872 82910 1308 25.265625 5.185546875 0.1904296875 1.48828125
map_2 52 1 5 5 5 1 1 0.001207417 0.001536583 0.0012167502 0.0015404664 0.001206 0.001535 0.0012162 0.0015388 6297 2549 3458 2045 40843 1316093 129 1044581 89041 2549 24.884765625 9.9853515625 0.2109375 1.2568359375
map_3 52 0 5 5 5 1 1 0.001324166 0.000577709 0.0013488412 0.0005793252 0.001324 0.000577 0.0013478 0.0005786 7399 1593 5253 1197 42343 480589 533 357993 106424 1592 33.6494140625 5.8447265625 0.1875 1.40625
map_4 52 1 5 5 5 1 1 0.001220291 0.001062083 0.001232925 0.0010631834 0.00122 0.001059 0.0012324 0.0010606 6742 2087 3791 1705 36252 886671 209 726716 93821 2087 26.5107421875 8.3251953125 0.19921875 1.3916015625
map_5 52 0 5 5 5 1 1 0.001504291 0.000748333 0.0015116916 0.0007476998 0.001502 0.000746 0.0015098 0.0007464 8362 1675 5733 1439 41997 606906 1401 517584 115580 1675 35.9931640625 7.0263671875 0.1962890625 1.330078125
map_6 52 1 5 5 5 1 1 0.001008625 0.000342416 0.0010182836 0.0003428666 0.001009 0.000342 0.0010174 0.000342 5433 1198 3268 953 28379 264500 64 226898 78124 1197 23.95703125 4.6533203125 0.19921875 1.3916015625
map_7 52 0 5 5 5 1 1 0.001103792 0.000423917 0.0011223838 0.0004256248 0.001104 0.000423 0.001122 0.0004246 6073 1449 4378 1029 33187 340598 256 264534 89979 1449 29.376953125 5.0244140625 0.1552734375 1.400390625
map_8 52 1 5 5 5 1 1 0.00127625 0.003971791 0.001288375 0.0039721832 0.001277 0.00397 0.0012876 0.0039706 7126 4281 4327 3314 35894 3527275 560 2744235 99094 4281 29.1279296875 16.181640625 0.1787109375 1.4091796875
map_9 52 0 5 5 5 1 1 0.001139708 0.000488292 0.0011573166 0.0005611502 0.001137 0.000488 0.0011548 0.00056 6160 1407 3402 1114 41295 397130 319 310086 90607 1407 24.611328125 5.439453125 0.17578125 1.4150390625
map_0 53 0 5 5 5 1 1 0.001163541 0.000572583 0.001178325 0.0005743918 0.00116 0.000572 0.001176 0.0005738 6273 1491 3703 1208 37639 465945 59 364680 95473 1491 26.0810546875 5.8984375 0.216796875 1.4033203125
map_1 53 1 5 5 5 1 1 0.0012015 0.001193208 0.00120885 0.0011949084 0.001201 0.00119 0.0012082 0.0011924 6605 2394 5233 1758 38192 1035384 574 772161 95726 2394 33.5517578125 8.583984375 0.1845703125 1.3330078125
map_2 53 0 5 5 5 1 1 0.001336125 0.000674708 0.0013545416 0.0006755668 0.001336 0.000674 0.0013524 0.000675 7420 1641 4838 1360 38221 547988 544 461918 109334 1641 31.623046875 6.640625 0.1728515625 1.3095703125
