# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_8 43 0 5 5 5 1 1 0.001824458 0.000939334 0.0018283166 0.000941725 0.001823 0.00094 0.0018272 0.000941 9448 4338 2996 1315 75782 885539 46 431805 128144 4338 22.62890625 6.4208984375 0.240234375 1.3271484375
map_9 43 1 5 5 5 1 1 0.001407 0.001938542 0.0014004666 0.0019382166 0.001403 0.001937 0.0013986 0.0019356 7299 3719 2792 2011 49348 1928169 248 1010229 97490 3719 21.6328125 9.8193359375 0.22265625 1.53515625
map_0 44 1 5 5 5 1 1 0.00141625 0.0008745 0.0014130586 0.0008743082 0.001415 0.000872 0.0014108 0.0008722 7500 2179 1834 1395 46054 805274 20 486342 90760 2179 16.955078125 6.8115234375 0.228515625 1.5556640625
map_1 44 0 5 5 5 1 1 0.00147225 0.0009225 0.0014851086 0.0009245002 0.001469 0.000921 0.0014824 0.0009234 7856 2226 3024 1407 55816 873211 15 494883 104491 2226 22.765625 6.8701171875 0.2109375 1.546875
map_2 44 1 5 5 5 1 1 0.001685333 0.002198708 0.0016881748 0.0022072168 0.001676 0.002197 0.0016834 0.0022048 8386 3865 2439 2172 58621 2170560 73 1178431 114695 3865 19.9091796875 10.60546875 0.193359375 1.41796875
map_3 44 0 5 5 5 1 1 0.001805417 0.001139167 0.0018178836 0.001139967 0.001805 0.001137 0.0018166 0.0011386 9589 2578 3806 1549 76010 1103958 41 599319 134048 2578 26.583984375 7.5634765625 0.234375 1.376953125
map_4 44 1 5 5 5 1 1 0.001535291 0.000426958 0.0015319 0.0004276168 0.001534 0.000428 0.0015298 0.0004274 7970 1546 3579 963 52278 363425 167 231738 108651 1546 25.4755859375 4.7021484375 0.228515625 1.5146484375
map_5 44 0 5 5 5 1 1 0.001803542 0.000424584 0.0018175916 0.0004260168 0.0018 0.000425 0.0018146 0.0004258 9722 1479 3695 947 64784 374359 47 224162 124204 1479 26.0419921875 4.6240234375 0.2314453125 1.470703125
map_6 44 1 5 5 5 1 1 0.001784708 0.000537334 0.0018131416 0.0005393254 0.001782 0.000537 0.0018114 0.000539 9596 1697 3772 1099 74956 456603 91 301875 122790 1697 26.41796875 5.3662109375 0.234375 1.44140625
map_7 44 0 5 5 5 1 1 0.001620875 0.00070925 0.0016317496 0.0007101166 0.00162 0.000708 0.0016194 0.0007078 8072 1966 4013 1219 69755 655326 80 371166 117351 1966 27.5947265625 5.9521484375 0.2314453125 1.4033203125
map_8 44 1 5 5 5 1 1 0.001733542 0.001458917 0.0017491334 0.0014835416 0.001733 0.001456 0.0017482 0.0014758 9235 3129 4024 1743 69030 1407660 80 759328 127632 3129 27.6484375 8.5107421875 0.2431640625 1.4560546875
map_9 44 0 5 5 5 1 1 0.001752417 0.005417333 0.0017967164 0.0054150664 0.001751 0.005414 0.0017902 0.0054124 8853 6157 3153 3443 51954 5516559 564 2962991 116957 6157 23.3955078125 16.8115234375 0.2138671875 1.32421875
map_0 45 0 5 5 5 1 1 0.001771625 0.001554 0.0017686748 0.0015572166 0.001772 0.001551 0.0017664 0.0015558 9255 3276 4445 1847 57483 1483986 262 852077 115509 3276 29.7041015625 9.0185546875 0.251953125 1.4619140625
map_1 45 1 5 5 5 1 1 0.001913625 0.00144725 0.0019036082 0.0014888166 0.001912 0.001447 0.0019028 0.0014864 9923 3900 5329 1799 65302 1325540 168 808712 134539 3900 34.0205078125 8.7841796875 0.2314453125 1.6376953125
map_2 45 0 5 5 5 1 1 0.001807125 0.000659667 0.0018296584 0.0006594998 0.001806 0.000657 0.0018268 0.000658 9610 1782 4247 1251 88490 567693 285 390807 129629 1782 28.7373046875 6.1083984375 0.2578125 1.3828125
map_3 45 1 5 5 5 1 1 0.001710333 0.001739083 0.001753075 0.0017370582 0.001709 0.001734 0.0017488 0.001734 9337 3360 2971 1985 55366 1641054 50 985047 122306 3360 22.5068359375 9.6923828125 0.240234375 1.8134765625
map_4 45 0 5 5 5 1 1 0.001789917 0.000831292 0.0018017752 0.0008293164 0.00179 0.000831 0.0017998 0.0008292 9727 2161 5137 1354 62598 755012 192 457832 132181 2161 33.0830078125 6.611328125 0.251953125 1.458984375
map_5 45 1 5 5 5 1 1 0.001801667 0.002610542 0.0018341916 0.0026132834 0.001801 0.002606 0.0018294 0.0026092 9046 4177 3865 2370 72136 2582349 60 1404212 122633 4177 26.8720703125 11.572265625 0.24609375 1.775390625
map_6 45 0 5 5 5 1 1 0.00172225 0.000834959 0.00177195 0.0008413252 0.001712 0.000835 0.0017598 0.00084 8958 4584 3399 1224 66965 787770 156 374189 122149 4584 24.5966796875 5.9765625 0.2548828125 1.4150390625
map_7 45 1 5 5 5 1 1 0.00155225 0.000822792 0.0015552166 0.0008223416 0.001553 0.00082 0.001553 0.0008214 8187 2136 3126 1360 64986 750465 10 461971 114649 2136 23.263671875 6.640625 0.251953125 1.3740234375
map_8 45 0 5 5 5 1 1 0.00215875 0.002105375 0.0021092084 0.0021055832 0.002159 0.002105 0.0021012 0.0021038 9902 5391 4709 2136 70823 2018419 116 1140581 138790 5391 30.9931640625 10.4296875 0.251953125 1.7724609375
map_9 45 1 5 5 5 1 1 0.001779875 0.000366167 0.0017903498 0.0003657166 0.001779 0.000365 0.0017886 0.0003656 9299 1352 5148 889 61407 315290 752 197507 122989 1352 33.13671875 4.3408203125 0.2109375 1.5
map_0 46 1 5 5 5 1 1 0.001799833 0.000601375 0.0018170832 0.000602908 0.001796 0.000601 0.0018156 0.0006014 9632 1819 3958 1153 67375 538783 128 332182 127618 1819 27.326171875 5.6298828125 0.2666015625 1.44140625
map_1 46 0 5 5 5 1 1 0.001540667 0.000570625 0.0015433832 0.0005792668 0.001541 0.00057 0.0015426 0.0005766 8127 1634 2777 1166 62356 486844 52 339553 99910 1634 21.5595703125 5.693359375 0.234375 1.32421875
map_2 46 1 5 5 5 1 1 0.001615208 0.001307042 0.0016287668 0.0013065 0.001614 0.001303 0.001627 0.001304 8700 2663 3452 1736 65969 1217236 168 753423 114721 2663 24.85546875 8.4765625 0.29296875 1.4736328125
map_3 46 0 5 5 5 1 1 0.00149325 0.001807166 0.0014870748 0.0018128832 0.001489 0.001806 0.0014858 0.001811 7939 8751 3729 1864 51640 1713240 27 868407 109876 8751 26.2080078125 9.1015625 0.205078125 1.541015625
map_4 46 1 5 5 5 1 1 0.001851042 0.000840458 0.0018601086 0.0008454666 0.00185 0.000839 0.0018598 0.0008438 9850 2159 4437 1410 66220 746698 213 496496 138449 2159 29.6650390625 6.884765625 0.2548828125 1.3857421875
map_5 46 0 5 5 5 1 1 0.00175475 0.002513708 0.0017780584 0.0025560998 0.00174 0.002514 0.0017624 0.002548 8683 3912 3766 2412 63185 2398043 276 1453900 114387 3912 26.388671875 11.77734375 0.234375 1.376953125
map_6 46 1 5 5 5 1 1 0.001871667 0.000810625 0.0018401832 0.0008219334 0.001859 0.00081 0.0018168 0.0008182 8691 2971 3477 1270 90847 741145 211 403082 109691 2971 24.9775390625 6.201171875 0.193359375 1.46484375
map_7 46 0 5 5 5 1 1 0.001838958 0.00368125 0.0018576332 0.003675975 0.001838 0.003678 0.001847 0.0036744 9120 4771 4346 2895 67694 3583575 81 2095126 125990 4771 29.220703125 14.1357421875 0.2255859375 1.5322265625
map_8 46 1 5 5 5 1 1 0.002200625 0.000477458 0.0022212086 0.0004766916 0.002198 0.000474 0.0022126 0.0004754 11257 2766 4935 896 84335 434012 698 200631 153019 2766 32.0966796875 4.375 0.2958984375 1.4296875
map_9 46 0 5 5 5 1 1 0.001422792 0.000613625 0.0014385668 0.0006223418 0.001419 0.000612 0.0014368 0.0006194 7782 2181 3032 1127 50789 548101 252 317394 102897 2181 22.8046875 5.5029296875 0.1875 1.5
map_0 47 0 5 5 5 1 1 0.001664959 0.001467084 0.0016760334 0.0014635334 0.001661 0.001466 0.0016738 0.0014608 8962 2988 2476 1737 62824 1389196 295 753736 106168 2988 20.08984375 8.4814453125 0.251953125 1.3916015625
map_1 47 1 5 5 5 1 1 0.00161975 0.007224792 0.0016253166 0.0072286584 0.001619 0.007222 0.0016216 0.0072256 7962 7105 2764 4121 65781 7179000 59 4244493 105257 7103 21.49609375 20.1220703125 0.2255859375 1.330078125
map_2 47 0 5 5 5 1 1 0.001821583 0.001653583 0.0018334082 0.0016620248 0.001819 0.001651 0.0018292 0.0016556 9154 3101 2430 1950 66924 1505982 33 950006 125521 3101 19.865234375 9.521484375 0.2578125 1.435546875
map_3 47 1 5 5 5 1 1 0.002222166 0.001029375 0.0022666084 0.0010390414 0.002221 0.001026 0.0022586 0.0010382 11268 2303 5243 1500 81985 949631 514 562066 156254 2303 33.6005859375 7.32421875 0.1904296875 1.4208984375
map_4 47 0 5 5 5 1 1 0.001911708 0.003379833 0.0019287664 0.0033744334 0.00191 0.003372 0.0019258 0.0033672 10385 4654 5210 2738 66918 3222306 440 1873238 146354 4654 33.439453125 13.369140625 0.2314453125 1.529296875
map_5 47 1 5 5 5 1 1 0.002458875 0.00117525 0.0024694332 0.001200425 0.002458 0.001175 0.002469 0.0011904 13116 3050 5668 1506 102004 1160639 475 566865 178535 3050 35.67578125 7.353515625 0.240234375 1.6611328125
map_6 47 0 5 5 5 1 1 0.002297417 0.006116084 0.0023136752 0.0061214002 0.002297 0.00611 0.0023116 0.0061174 12179 6685 4337 3681 102321 6090002 204 3387184 164937 6685 29.1767578125 17.9736328125 0.2607421875 1.81640625
map_7 47 1 5 5 5 1 1 0.001901083 0.004376708 0.0019128418 0.0043795084 0.001899 0.004373 0.0019116 0.0043786 10213 5574 4487 3073 67579 4442163 290 2359704 139703 5574 29.9091796875 15.0048828125 0.240234375 1.482421875
map_8 47 0 5 5 5 1 1 0.001784083 0.002268708 0.0017918916 0.0022952084 0.001783 0.002269 0.0017896 0.0022902 9504 5662 3624 2182 69309 2197720 53 1190037 123947 5662 25.6953125 10.654296875 0.275390625 1.8486328125
map_9 47 1 5 5 5 1 1 0.001146375 0.002804959 0.0011788916 0.00280575 0.001145 0.002802 0.0011784 0.0028036 6180 4279 2474 2514 41711 2752447 3 1579408 82866 4279 20.080078125 12.275390625 0.228515625 1.5087890625
map_0 48 1 5 5 5 1 1 0.001846541 0.000217959 0.0018576166 0.0002176334 0.001846 0.000216 0.0018572 0.0002162 9865 993 3451 694 81370 172866 264 120407 121238 993 24.8505859375 3.388671875 0.2666015625 1.3359375
map_1 48 0 5 5 5 1 1 0.001821 0.001300625 0.001831125 0.0013041586 0.00182 0.001292 0.0018306 0.0013016 9794 2858 4397 1595 72391 1196019 402 635469 124217 2858 29.4697265625 7.7880859375 0.2666015625 1.470703125
map_2 48 1 5 5 5 1 1 0.001719167 0.000579917 0.0017345502 0.0005821004 0.001718 0.000578 0.0017334 0.0005812 9166 1867 3470 1105 62525 521845 61 304998 126635 1867 24.943359375 5.3955078125 0.2080078125 1.4970703125
map_3 48 0 5 5 5 1 1 0.001589958 0.002958291 0.0016090164 0.0030111084 0.001587 0.002954 0.0016062 0.0030068 8699 4512 3656 2515 61650 2827962 161 1580547 106824 4512 25.8515625 12.2802734375 0.2197265625 1.3564453125
map_4 48 1 5 5 5 1 1 0.001621584 0.007341292 0.0016469252 0.0073432416 0.001619 0.007339 0.001645 0.0073414 8701 7489 4040 3992 49191 7587527 59 3983270 123388 7489 27.7265625 19.4921875 0.2548828125 1.787109375
map_5 48 0 5 5 5 1 1 0.002238625 0.000620291 0.0022522414 0.000622608 0.002236 0.00062 0.0022502 0.0006222 11792 1921 4094 1128 97225 578264 99 317789 151130 1921 27.990234375 5.5078125 0.28125 1.4150390625
map_6 48 1 5 5 5 1 1 0.002271542 0.002157292 0.0022509668 0.0021580332 0.002268 0.002155 0.0022466 0.0021548 11492 21312 5334 1980 71036 1811453 800 980039 150355 21312 34.044921875 9.66796875 0.22265625 1.6376953125
map_7 48 0 5 5 5 1 1 0.002196625 0.000803208 0.0022082248 0.0008016502 0.002193 0.000802 0.0022018 0.0008016 11193 2007 5040 1349 105209 698962 162 454522 152643 2006 32.609375 6.5869140625 0.2900390625 1.39453125
map_8 48 1 5 5 5 1 1 0.001700916 0.000533917 0.0017318996 0.000543525 0.001699 0.000533 0.0017278 0.0005418 8726 1572 3038 1046 58939 436834 37 273335 115064 1572 22.833984375 5.107421875 0.2138671875 1.3505859375
map_9 48 0 5 5 5 1 1 0.001808125 0.001079 0.0018568416 0.0010856332 0.001805 0.001078 0.0018516 0.001085 9151 2508 3825 1594 54599 974801 209 634643 121137 2508 26.6767578125 7.783203125 0.216796875 1.5087890625
map_0 49 0 5 5 5 1 1 0.00187425 0.00025525 0.0018741168 0.0002566248 0.001871 0.000255 0.0018716 0.0002562 10021 1038 3823 774 62433 206470 654 149715 132850 1038 26.6669921875 3.779296875 0.22265625 1.4091796875
map_1 49 1 5 5 5 1 1 0.001929375 0.001436291 0.0019253916 0.0014384246 0.00193 0.001431 0.0019228 0.0014348 9974 2764 4136 1843 75739 1321407 419 848465 127832 2764 28.1953125 8.9990234375 0.228515625 1.400390625
map_2 49 0 5 5 5 1 1 0.002290333 0.000368667 0.0022948166 0.0003684164 0.002287 0.000368 0.002292 0.0003678 12174 1425 4113 887 93736 316873 119 196673 164806 1425 28.0830078125 4.3310546875 0.2548828125 1.5205078125
map_3 49 1 5 5 5 1 1 0.001903917 0.002438333 0.0019078004 0.0024417418 0.001903 0.002436 0.0019072 0.0024398 10035 3954 5114 2345 72455 2362080 315 1374752 136150 3954 32.970703125 11.4501953125 0.2373046875 1.7197265625
map_4 49 0 5 5 5 1 1 0.001439375 0.000935667 0.0014565416 0.000936917 0.001438 0.000934 0.0014546 0.0009354 7754 2667 3353 1428 45979 863024 22 509307 113791 2667 24.3720703125 6.97265625 0.2431640625 1.4033203125
map_5 49 1 5 5 5 1 1 0.001825375 0.002133209 0.0018417496 0.0021334334 0.001822 0.00213 0.001839 0.0021306 9775 3972 4147 2118 78364 2111758 91 1120947 133605 3972 28.2490234375 10.341796875 0.2548828125 1.4765625
map_6 49 0 5 5 5 1 1 0.00201925 0.001043958 0.0020447668 0.0010475666 0.00202 0.001043 0.0020432 0.0010464 10904 7157 5266 1351 91688 949764 313 455899 141690 7156 33.712890625 6.5966796875 0.216796875 1.4501953125
map_7 49 1 5 5 5 1 1 0.001147125 0.002815333 0.0011536666 0.0028163914 0.001142 0.002813 0.001151 0.0028138 6060 4411 2358 2485 65897 2794192 28 1543417 85592 4410 19.513671875 12.1337890625 0.2138671875 1.7607421875
map_8 49 0 5 5 5 1 1 0.001713459 0.000844875 0.0017225336 0.00084775 0.001713 0.000844 0.0017222 0.0008462 8913 3008 3451 1300 85823 793477 64 422146 121382 3008 24.8505859375 6.34765625 0.240234375 1.4560546875
map_9 49 1 5 5 5 1 1 0.001571125 0.000393917 0.0015861834 0.0003932666 0.001568 0.000392 0.0015842 0.0003922 8455 1459 4089 944 62429 327742 209 222679 112390 1459 27.9658203125 4.609375 0.2607421875 1.4619140625
map_0 50 1 5 5 5 1 1 0.001826833 0.004240625 0.0018455416 0.0042419916 0.001824 0.00424 0.0018432 0.0042412 9908 5839 4474 3086 72391 4225391 844 2380535 122341 5838 29.845703125 15.068359375 0.228515625 1.822265625
map_1 50 0 5 5 5 1 1 0.001783917 0.001737125 0.0017830746 0.0017708832 0.00178 0.001725 0.0017798 0.0017684 9432 5359 3206 1879 63784 1631853 347 881917 114145 5359 23.654296875 9.1748046875 0.234375 1.4765625
map_2 50 1 5 5 5 1 1 0.002075375 0.000847667 0.0020886334 0.0008481666 0.002073 0.000846 0.0020872 0.000846 11099 2090 4124 1383 75844 775096 498 477644 149486 2090 28.13671875 6.7529296875 0.240234375 1.3447265625
map_3 50 0 5 5 5 1 1 0.001918959 0.000467667 0.0019303668 0.0004674502 0.001916 0.000467 0.0019284 0.0004666 10292 1454 5606 1011 74985 415014 477 255283 135952 1454 35.373046875 4.9365234375 0.234375 1.365234375
map_4 50 1 5 5 5 1 1 0.001718416 0.001951 0.0017145082 0.0019533668 0.001716 0.001951 0.0017114 0.0019524 8836 3716 4078 2042 56015 1906227 149 1042415 117830 3715 27.912109375 9.970703125 0.2607421875 1.8369140625
map_5 50 0 5 5 5 1 1 0.003338791 0.003336542 0.00334995 0.0033621918 0.003332 0.003337 0.0033466 0.0033602 17664 4955 6694 2604 135183 3459160 313 1694266 227438 4955 40.685546875 12.71484375 0.2548828125 1.48828125
map_6 50 1 5 5 5 1 1 0.001532041 0.002345042 0.0015494164 0.0023455584 0.001529 0.002344 0.0015464 0.0023432 7984 6862 2754 2273 68794 2207179 50 1290848 97889 6862 21.447265625 11.0986328125 0.24609375 1.4853515625
map_7 50 0 5 5 5 1 1 0.001587334 0.001119458 0.0016021002 0.0011234244 0.001587 0.001118 0.0015994 0.0011228 8626 2384 4496 1642 55172 1011459 177 673367 119252 2384 29.953125 8.017578125 0.2021484375 1.3271484375
map_8 50 1 5 5 5 1 1 0.002112291 0.0080365 0.0021223666 0.0080318582 0.002112 0.008034 0.0021208 0.0080264 11275 8888 4477 4308 92181 7945279 274 4638032 148821 8887 29.8603515625 21.03515625 0.2431640625 1.4853515625
map_9 50 0 5 5 5 1 1 0.002174958 0.003251583 0.0021551498 0.0032505416 0.002174 0.00325 0.0021524 0.003249 11445 5158 5589 2656 72115 3248373 798 1762487 149346 5158 35.2900390625 12.96875 0.228515625 1.5
map_0 51 0 5 5 5 1 1 0.001749125 0.000267625 0.0017663834 0.0002756668 0.001747 0.000267 0.0017644 0.0002756 9496 1010 3705 805 68030 209373 244 161926 115189 1010 26.0908203125 3.9306640625 0.2373046875 1.34765625
map_1 51 1 5 5 5 1 1 0.001777542 0.001196166 0.0018091336 0.0012000334 0.001775 0.001195 0.0018056 0.001198 9496 2482 3466 1652 55624 1120497 262 682058 124223 2482 24.923828125 8.06640625 0.205078125 1.552734375
map_2 51 0 5 5 5 1 1 0.002330917 0.001635083 0.002331725 0.0016361582 0.00233 0.001635 0.0023306 0.0016352 12474 3065 5381 1936 84345 1552150 526 936712 156034 3065 34.2744140625 9.453125 0.2314453125 1.6494140625
map_3 51 1 5 5 5 1 1 0.002600084 0.002125417 0.0026028504 0.0021247332 0.002597 0.002122 0.0025994 0.0021222 13501 3610 5885 2178 82775 2061982 634 1185108 183993 3610 36.7353515625 10.634765625 0.2431640625 1.4267578125
map_4 51 0 5 5 5 1 1 0.00206925 0.00667675 0.0020837086 0.0067678916 0.00207 0.006673 0.0020834 0.0067636 11092 6886 5497 3937 75098 6663426 603 3874500 155486 6886 34.8408203125 19.2236328125 0.2314453125 1.7255859375
map_5 51 1 5 5 5 1 1 0.002127417 0.000377 0.0021962334 0.0003770166 0.002127 0.000377 0.0021898 0.0003766 10761 1357 4789 898 86485 329903 283 201520 142802 1357 31.3837890625 4.384765625 0.1875 1.4443359375
map_6 51 0 5 5 5 1 1 0.001983334 0.002519125 0.001997525 0.002520425 0.00198 0.002517 0.0019948 0.0025182 10527 12017 4000 1956 95916 2621611 167 955868 142453 12017 27.53125 9.55078125 0.2490234375 1.693359375
map_7 51 1 5 5 5 1 1 0.001644334 0.000352709 0.0016525 0.000352517 0.001644 0.000353 0.0016516 0.0003526 8663 1457 3807 850 89015 306198 95 180623 119802 1457 26.5888671875 4.150390625 0.234375 1.41796875
map_8 51 0 5 5 5 1 1 0.00203025 0.010370083 0.0020448334 0.010396475 0.002031 0.010368 0.0020448 0.0103946 10857 8810 5698 4955 79205 10381005 235 6136976 150681 8809 35.822265625 24.1943359375 0.2109375 1.9951171875
map_9 51 1 5 5 5 1 1 0.002069917 0.00068425 0.0020472 0.0006834836 0.002069 0.000683 0.0020468 0.0006826 10370 1924 5318 1232 67869 619078 350 379169 137455 1924 33.966796875 6.015625 0.240234375 1.4619140625
map_0 52 1 5 5 5 1 1 0.002022584 0.001450834 0.0020324 0.0014521 0.002022 0.001448 0.002032 0.0014494 10743 2945 3772 1795 83602 1385861 370 804962 144087 2945 26.41796875 8.7646484375 0.240234375 1.37109375
map_1 52 0 5 5 5 1 1 0.00152625 0.003978209 0.0015299668 0.0039783168 0.001526 0.003975 0.0015294 0.0039752 8014 5443 2141 2878 58848 4109811 10 2070327 94719 5443 18.4541015625 14.052734375 0.2197265625 1.693359375
map_2 52 1 5 5 5 1 1 0.002182208 0.001291917 0.00218215 0.0012915668 0.002179 0.00129 0.0021796 0.0012896 11518 2697 4378 1724 72740 1192884 681 742309 160016 2697 29.376953125 8.41796875 0.22265625 1.3388671875
map_3 52 0 5 5 5 1 1 0.001647458 0.002060291 0.0016601748 0.0020683498 0.001646 0.002057 0.0016586 0.0020646 8850 3793 3603 2138 60635 1987771 150 1142109 118562 3792 25.5927734375 10.439453125 0.1875 1.353515625
map_4 52 1 5 5 5 1 1 0.001851458 0.005653708 0.0018606 0.0056654918 0.001852 0.005647 0.0018592 0.0056508 9865 5945 4110 3515 61447 5388042 97 3087156 137605 5945 28.068359375 17.1630859375 0.2373046875 1.4267578125
map_5 52 0 5 5 5 1 1 0.00258675 0.000445 0.002565375 0.0004456 0.002584 0.000445 0.002562 0.0004454 13436 1423 6107 1017 108252 382421 1109 258449 177874 1423 37.8193359375 4.9658203125 0.2138671875 1.4443359375
map_6 52 1 5 5 5 1 1 0.002054792 0.001077833 0.0020627584 0.0010980664 0.002051 0.001077 0.0020616 0.001092 11028 2763 3918 1518 74950 1008730 198 575664 134916 2762 27.130859375 7.412109375 0.2490234375 1.5263671875
map_7 52 0 5 5 5 1 1 0.001724542 0.000728666 0.0017324836 0.0007315166 0.001721 0.000728 0.0017302 0.0007306 9130 2201 4815 1157 64931 724785 218 334397 130655 2201 31.5107421875 5.6494140625 0.2490234375 1.3857421875
map_8 52 1 5 5 5 1 1 0.001867792 0.000524875 0.0018709002 0.000529625 0.001866 0.000524 0.001869 0.0005286 9820 2942 2913 1051 77374 443110 49 275953 132062 2942 22.2236328125 5.1318359375 0.228515625 1.3740234375
map_9 52 0 5 5 5 1 1 0.001489 0.003842833 0.0014835668 0.0039462834 0.001488 0.003836 0.0014802 0.0039384 7401 5151 2020 2924 50927 3831267 24 2137169 91447 5150 17.86328125 14.27734375 0.1904296875 1.7431640625
map_0 53 0 5 5 5 1 1 0.002139083 0.000637666 0.0021484666 0.0006398166 0.002139 0.000634 0.0021476 0.000639 11419 1790 4085 1204 73079 563347 286 362229 155537 1790 27.9462890625 5.87890625 0.1904296875 1.4619140625
map_1 53 1 5 5 5 1 1 0.002174917 0.000609625 0.0021898582 0.0006145834 0.002174 0.000608 0.0021896 0.0006128 11713 1694 4470 1222 82306 520671 209 372937 161818 1694 29.826171875 5.966796875 0.234375 1.3623046875
