# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_9 46 0 5 5 5 1 1 0.001152417 0.000982 0.0011616916 0.0010095832 0.001152 0.000982 0.001161 0.0010076 6255 2255 2565 1525 45230 902179 44 580997 84523 2255 20.5244140625 7.4462890625 0.216796875 1.44140625
map_0 47 0 5 5 5 1 1 0.001841291 0.001576166 0.0018553 0.0015750666 0.001837 0.001575 0.001854 0.0015744 9855 3501 4538 1860 72836 1503165 353 864348 138570 3501 30.158203125 9.08203125 0.234375 1.482421875
map_1 47 1 5 5 5 1 1 0.001754667 0.000523834 0.0018200252 0.0005258918 0.001751 0.000524 0.001817 0.000525 9327 1732 3821 1045 75784 475757 124 273003 132416 1732 26.6572265625 5.1025390625 0.2841796875 1.44140625
map_2 47 0 5 5 5 1 1 0.001929167 0.000304125 0.0019425748 0.0003037084 0.001927 0.000304 0.0019398 0.0003036 10304 1245 5001 803 72611 246655 457 161140 137256 1245 32.4189453125 3.9208984375 0.2373046875 1.4208984375
map_3 47 1 5 5 5 1 1 0.002047375 0.00088825 0.0020556916 0.0008885998 0.002044 0.000885 0.002054 0.0008872 10896 2336 4660 1435 91990 793312 253 514392 150856 2336 30.75390625 7.0068359375 0.2666015625 1.5615234375
map_4 47 0 5 5 5 1 1 0.002139375 0.000836875 0.0021354 0.0008366668 0.002139 0.000833 0.0021342 0.0008356 11291 2189 5612 1355 76687 768283 496 458642 159682 2189 35.40234375 6.6162109375 0.22265625 1.4091796875
map_5 47 1 5 5 5 1 1 0.001579917 0.002560166 0.0015773502 0.0025712666 0.001579 0.002559 0.0015772 0.0025692 8064 3959 3084 2406 76186 2487973 72 1447111 105912 3959 23.05859375 11.748046875 0.193359375 1.78125
map_6 47 0 5 5 5 1 1 0.001783459 0.000277042 0.0017936832 0.0002773002 0.00178 0.000277 0.0017918 0.0002772 9523 1296 3749 774 71776 227134 156 149742 128711 1296 26.3056640625 3.779296875 0.2314453125 1.423828125
map_7 47 1 5 5 5 1 1 0.00201825 0.000857834 0.002037725 0.0008604416 0.002015 0.000857 0.0020352 0.0008574 10875 2362 4313 1370 62541 790056 218 468774 155008 2362 29.0595703125 6.689453125 0.2373046875 1.40625
map_8 47 0 5 5 5 1 1 0.001872792 0.000290083 0.001881475 0.0002907252 0.001869 0.000291 0.0018794 0.000291 9739 1363 4492 760 73908 252961 143 144395 132315 1363 29.93359375 3.7109375 0.2724609375 1.423828125
map_9 47 1 5 5 5 1 1 0.001958209 0.001398666 0.0019692336 0.0013982168 0.001954 0.001396 0.001968 0.0013962 10294 2817 4642 1780 68984 1322511 87 791317 146544 2817 30.666015625 8.69140625 0.205078125 1.3505859375
map_0 48 1 5 5 5 1 1 0.001997042 0.000723375 0.002019975 0.0007227664 0.001997 0.000721 0.0020194 0.0007214 10743 3941 5430 947 74868 761103 491 224166 142283 3941 34.513671875 4.6240234375 0.251953125 1.494140625
map_1 48 0 5 5 5 1 1 0.001783791 0.0071525 0.0018003748 0.0071602498 0.001782 0.007149 0.0017986 0.0071534 9624 6919 3647 3898 64176 6870459 125 3797771 125227 6919 25.8076171875 19.033203125 0.240234375 1.83984375
map_2 48 1 5 5 5 1 1 0.001748917 0.007010375 0.0017664586 0.0070100416 0.001749 0.007008 0.0017648 0.0070076 9427 7718 4112 3814 63239 7377704 400 3636279 123840 7716 28.078125 18.623046875 0.263671875 1.79296875
map_3 48 0 5 5 5 1 1 0.002140792 0.002764458 0.002149325 0.0027651584 0.00214 0.002763 0.002148 0.002764 11327 4618 4958 2358 91649 2843198 308 1390021 148240 4618 32.208984375 11.513671875 0.2578125 1.5
map_4 48 1 5 5 5 1 1 0.001617791 0.00024 0.0016309664 0.0002410002 0.001615 0.00024 0.0016294 0.0002404 8726 1071 3567 751 57612 188771 226 140993 116901 1071 25.4169921875 3.6669921875 0.2666015625 1.400390625
map_5 48 0 5 5 5 1 1 0.001714917 0.000313458 0.0017301168 0.0002991832 0.001712 0.000313 0.0017276 0.0002986 8930 977 2495 743 94846 188870 70 137978 119992 977 20.1826171875 3.6279296875 0.2197265625 1.3681640625
map_6 48 1 5 5 5 1 1 0.001882583 0.005201834 0.001896767 0.0052021252 0.001882 0.005201 0.001896 0.0052016 10105 6352 3886 3383 75632 5289188 408 2859633 133204 6351 26.974609375 16.5185546875 0.205078125 1.546875
map_7 48 0 5 5 5 1 1 0.0014875 0.0008585 0.0015025498 0.0008617834 0.001484 0.000858 0.0015004 0.000861 7971 2192 3102 1362 52669 803163 144 463445 110139 2192 23.146484375 6.650390625 0.216796875 1.4501953125
map_8 48 1 5 5 5 1 1 0.001506292 0.000402542 0.0015410418 0.0004031916 0.001506 0.000402 0.0015372 0.0004022 7993 1357 3573 1002 58004 327123 64 250770 105901 1357 25.4462890625 4.892578125 0.2197265625 1.3916015625
map_9 48 0 5 5 5 1 1 0.001613667 0.0013175 0.0016244418 0.0013195582 0.001611 0.001315 0.0016232 0.0013182 8688 3048 3174 1649 63134 1285661 314 679148 115486 3048 23.498046875 8.0517578125 0.181640625 1.3623046875
map_0 49 0 5 5 5 1 1 0.001445666 0.004253 0.0014615332 0.0043151332 0.001447 0.00425 0.0014602 0.004313 7719 7436 3814 3017 51672 4289827 9 2274236 108223 7436 26.623046875 14.7314453125 0.2548828125 1.55859375
map_1 49 1 5 5 5 1 1 0.001538459 0.000270292 0.0015718834 0.0002710248 0.001536 0.00027 0.001568 0.000271 7917 1157 3509 765 53299 225349 40 146269 112905 1157 25.1337890625 3.7353515625 0.26953125 1.40625
map_2 49 0 5 5 5 1 1 0.00169825 0.00037 0.0017126084 0.0003698082 0.001696 0.000369 0.0017116 0.000369 9184 1435 4094 880 63143 318705 202 193587 123619 1435 27.990234375 4.296875 0.2431640625 1.4326171875
map_3 49 1 5 5 5 1 1 0.00179475 0.001423584 0.0018241832 0.0014237588 0.001789 0.001422 0.0018202 0.0014212 9177 3372 3520 1737 78754 1371585 97 753610 127948 3372 25.1875 8.4814453125 0.24609375 1.48828125
map_4 49 0 5 5 5 1 1 0.001564625 0.0010655 0.0015758252 0.0010829002 0.001563 0.001065 0.0015726 0.0010808 8356 2777 3435 1439 60906 1020158 123 517481 114573 2777 24.7724609375 7.0263671875 0.2255859375 1.6083984375
map_5 49 1 5 5 5 1 1 0.002207 0.00219725 0.0022184918 0.0021973582 0.002204 0.002196 0.0022166 0.0021958 11598 4098 5324 2106 106038 2235334 536 1108383 156935 4098 33.99609375 10.283203125 0.2314453125 1.365234375
map_6 49 0 5 5 5 1 1 0.00236725 0.002561667 0.0023934418 0.002580525 0.002368 0.002561 0.002392 0.0025736 12820 4214 7430 2386 87101 2466448 1457 1422391 165127 4213 44.279296875 11.650390625 0.2724609375 1.552734375
map_7 49 1 5 5 5 1 1 0.001436333 0.009599625 0.0014350668 0.0096116084 0.001435 0.009595 0.0014342 0.0096084 7538 8103 3191 4811 49669 9480648 19 5785890 103928 8103 23.5810546875 23.4912109375 0.240234375 1.646484375
map_8 49 0 5 5 5 1 1 0.00198725 0.000268834 0.002004725 0.0002689168 0.001984 0.000268 0.0020016 0.0002686 10557 1127 5755 768 77587 222687 576 147451 142709 1127 36.1005859375 3.75 0.2255859375 1.3447265625
map_9 49 1 5 5 5 1 1 0.002044458 0.000383625 0.0021259834 0.00038325 0.002041 0.000381 0.0021234 0.0003824 10651 1602 5406 885 71559 336025 415 195714 142291 1602 34.396484375 4.3212890625 0.275390625 1.447265625
map_0 50 1 5 5 5 1 1 0.001331042 0.009247125 0.00134475 0.009252792 0.00133 0.009244 0.001343 0.0092502 7137 11341 3056 4445 47045 9594376 3 4938326 93685 11339 22.921875 21.7041015625 0.22265625 1.658203125
map_1 50 0 5 5 5 1 1 0.001609375 0.002415416 0.0016170418 0.0024257334 0.001605 0.002415 0.0016138 0.0024238 8552 4087 2962 2311 65913 2365775 9 1334202 118703 4087 22.462890625 11.2841796875 0.234375 1.517578125
map_2 50 1 5 5 5 1 1 0.001148291 0.001413083 0.0011609332 0.0014136834 0.001147 0.001413 0.00116 0.0014124 6110 4864 2034 1488 39215 1505138 32 553296 82280 4864 17.931640625 7.265625 0.216796875 1.6494140625
map_3 50 0 5 5 5 1 1 0.002033541 0.000325125 0.0020459498 0.0003258336 0.002033 0.000325 0.0020452 0.0003252 10885 1312 4286 840 101560 277401 381 176251 134001 1312 28.927734375 4.1015625 0.2578125 1.3798828125
map_4 50 1 5 5 5 1 1 0.001683292 0.000791375 0.0016980586 0.0007905168 0.001683 0.000789 0.0016962 0.000789 9206 5605 4330 1248 55066 673425 479 388995 123939 5605 29.142578125 6.09375 0.2255859375 1.3857421875
map_5 50 0 5 5 5 1 1 0.001995 0.001575083 0.0020067498 0.0015949418 0.001992 0.001572 0.0020048 0.0015922 10460 3374 4618 1852 95169 1538270 240 856819 137646 3374 30.548828125 9.04296875 0.2255859375 1.5322265625
map_6 50 1 5 5 5 1 1 0.001467542 0.001008 0.0014752918 0.0010079666 0.001464 0.001006 0.0014728 0.0010066 7875 2392 2044 1558 50365 898893 49 606289 100355 2392 17.98046875 7.607421875 0.2109375 1.4296875
map_7 50 0 5 5 5 1 1 0.001463375 0.002563291 0.0014738164 0.0025628248 0.00146 0.00256 0.0014716 0.002561 7765 3724 2837 2470 51682 2448439 14 1524477 107186 3724 21.8525390625 12.060546875 0.2607421875 1.3828125
map_8 50 1 5 5 5 1 1 0.001720917 0.000250041 0.0017329998 0.000250983 0.001721 0.000249 0.0017308 0.0002492 9186 1018 3054 770 75025 197466 163 148178 116187 1018 22.912109375 3.759765625 0.2373046875 1.3916015625
map_9 50 0 5 5 5 1 1 0.001574459 0.000245625 0.0015929836 0.0002473666 0.001574 0.000246 0.0015904 0.0002472 8471 982 3628 766 62721 196783 79 146685 111769 982 25.71484375 3.740234375 0.2548828125 1.365234375
map_0 51 0 5 5 5 1 1 0.0018585 0.000340208 0.0018713248 0.0003403248 0.001856 0.00034 0.0018688 0.0003396 9732 1432 4428 838 61855 294146 117 175502 131999 1432 29.62109375 4.091796875 0.2197265625 1.46484375
map_1 51 1 5 5 5 1 1 0.001290875 0.000268584 0.0013012086 0.000268692 0.00129 0.000268 0.0012996 0.0002678 6927 1134 2164 750 57296 226166 80 140623 96029 1134 18.56640625 3.662109375 0.2578125 1.4560546875
map_2 51 0 5 5 5 1 1 0.001815375 0.003266041 0.0018204502 0.0032657582 0.001812 0.003262 0.0018176 0.0032624 9616 4952 4198 2682 75323 3248881 206 1798154 127607 4952 28.498046875 13.095703125 0.2255859375 1.9306640625
map_3 51 1 5 5 5 1 1 0.002368083 0.006559084 0.0023529248 0.0065581252 0.002364 0.006556 0.0023508 0.0065552 12267 7662 6177 3691 100344 6877226 954 3404460 160200 7662 38.1611328125 18.0224609375 0.19921875 1.6728515625
map_4 51 0 5 5 5 1 1 0.001712208 0.001042625 0.0017201 0.0010420084 0.001709 0.001042 0.0017168 0.0010414 9127 2386 4468 1529 56105 962270 342 583985 128565 2386 29.81640625 7.4658203125 0.2197265625 1.4296875
map_5 51 1 5 5 5 1 1 0.002020416 0.000444167 0.0020386084 0.0004444668 0.002019 0.000443 0.0020374 0.0004434 10630 1490 4330 1015 116969 377894 404 257415 141996 1490 29.142578125 4.9560546875 0.228515625 1.4091796875
map_6 51 0 5 5 5 1 1 0.001791708 0.003249167 0.001802275 0.0032533834 0.001789 0.003249 0.0017998 0.0032518 9639 5100 4027 2615 66279 3294990 164 1709525 125970 5100 27.6630859375 12.7685546875 0.2607421875 2.0302734375
map_7 51 1 5 5 5 1 1 0.001493125 0.00269525 0.0015002 0.0026947168 0.001493 0.002693 0.001498 0.0026918 8032 4605 3973 2313 53794 2791912 50 1336571 112640 4605 27.3994140625 11.2939453125 0.24609375 1.3916015625
map_8 51 0 5 5 5 1 1 0.001402209 0.006385334 0.001405267 0.0064688916 0.001402 0.006385 0.0014054 0.006465 7324 6221 2244 3921 62065 6238973 47 3841767 94278 6221 18.95703125 19.1455078125 0.205078125 1.529296875
map_9 51 1 5 5 5 1 1 0.001869834 0.001269125 0.0018524086 0.001274775 0.001868 0.001267 0.0018448 0.0012714 9260 2883 4000 1620 63419 1239817 57 655669 124129 2883 27.53125 7.91015625 0.2109375 1.48828125
map_0 52 1 5 5 5 1 1 0.001616042 0.005640625 0.0016308834 0.005643275 0.001617 0.005638 0.0016298 0.0056398 8452 6094 3070 3645 69168 5560920 171 3321160 118525 6093 22.990234375 17.7978515625 0.24609375 1.9658203125
map_1 52 0 5 5 5 1 1 0.002224583 0.006862542 0.00223785 0.0068820082 0.002221 0.006858 0.002235 0.0068784 12101 6963 5123 3910 73822 6834616 739 3821710 159564 6962 33.0146484375 19.091796875 0.2314453125 1.8603515625
map_2 52 1 5 5 5 1 1 0.001572083 0.0009755 0.0015642 0.0009752252 0.001572 0.000973 0.001564 0.0009732 8209 2468 2938 1442 61893 919152 23 519243 109546 2468 22.345703125 7.041015625 0.2138671875 1.318359375
map_3 52 0 5 5 5 1 1 0.001672041 0.000667708 0.0016804832 0.0006686082 0.001668 0.000666 0.0016794 0.0006678 8857 1910 3465 1219 72001 600814 215 371193 121032 1910 24.9189453125 5.9521484375 0.275390625 1.517578125
map_4 52 1 5 5 5 1 1 0.001656209 0.00027525 0.0016686754 0.0002752666 0.001655 0.000275 0.0016682 0.000275 8960 1129 3717 798 60610 223755 148 159143 119618 1129 26.1494140625 3.896484375 0.2109375 1.3974609375
map_5 52 0 5 5 5 1 1 0.00146275 0.001177833 0.0014704 0.0011796082 0.001462 0.001174 0.0014688 0.0011784 7659 2368 1944 1740 66920 1028560 24 756275 98325 2368 17.4921875 8.49609375 0.2080078125 1.41796875
map_6 52 1 5 5 5 1 1 0.001823833 0.00056025 0.0018394498 0.0005611582 0.001821 0.000561 0.0018372 0.0005606 9849 3495 3064 883 62177 548070 386 194897 126173 3495 22.9609375 4.3115234375 0.22265625 1.4443359375
map_7 52 0 5 5 5 1 1 0.001778792 0.000507625 0.0017918668 0.0005087418 0.001779 0.000504 0.00179 0.0005064 9512 1553 3882 1082 63573 437815 286 292449 131552 1553 26.955078125 5.283203125 0.228515625 1.3916015625
map_8 52 1 5 5 5 1 1 0.001702959 0.000336375 0.0017173332 0.000336633 0.001702 0.000336 0.001716 0.0003366 9092 1472 3696 873 67900 278847 58 190388 126341 1472 26.046875 4.2626953125 0.2607421875 1.3740234375
map_9 52 0 5 5 5 1 1 0.001360833 0.0003055 0.0013732248 0.0003057668 0.001358 0.000305 0.0013712 0.0003056 7291 1219 2312 806 52328 261924 13 162313 98467 1219 19.2890625 3.935546875 0.2109375 1.3798828125
map_0 53 0 5 5 5 1 1 0.001437417 0.00035725 0.0014581672 0.00035805 0.001437 0.000357 0.001456 0.0003568 7745 1301 3322 890 56334 305030 36 197916 111770 1301 24.220703125 4.345703125 0.193359375 1.4150390625
map_1 53 1 5 5 5 1 1 0.001664958 0.001769375 0.0016731166 0.0017711668 0.001664 0.001767 0.00167 0.0017696 8641 3375 3150 1954 74086 1716529 29 953887 118436 3375 23.380859375 9.541015625 0.228515625 1.5087890625
map_2 53 0 5 5 5 1 1 0.002045958 0.000679875 0.0020520746 0.0006800582 0.002044 0.000679 0.0020496 0.0006798 10786 2000 5693 1246 78447 617187 807 387729 147530 2000 35.7978515625 6.083984375 0.2431640625 1.37109375
