# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_8 52 1 5 5 5 1 1 0.002822583 0.01027225 0.00282065 0.0102790916 0.002819 0.010268 0.0028184 0.0102748 14241 315632 3013 1195 175412 6691965 94 357005 181548 315632 22.7119140625 5.8349609375 0.240234375 1.53515625
map_9 52 0 5 5 5 1 1 0.003740291 0.000714708 0.003767058 0.0007155916 0.00374 0.000715 0.0037646 0.0007146 19759 5997 4536 906 185302 707915 238 205111 242144 5997 30.1484375 4.423828125 0.251953125 1.48828125
map_0 53 0 5 5 5 1 1 0.003292583 0.002204625 0.0033006166 0.0022086586 0.003289 0.002201 0.0032974 0.0022054 17574 4801 3030 1915 182526 2398870 483 916303 198368 4801 22.794921875 9.3505859375 0.228515625 1.599609375
map_1 53 1 5 5 5 1 1 0.004128834 0.000500042 0.0041375002 0.0005004748 0.004126 0.000499 0.0041348 0.0005 21124 1677 2812 991 322171 468103 46 245230 247965 1677 21.73046875 4.8388671875 0.3134765625 1.2744140625
map_2 53 0 5 5 5 1 1 0.003571042 0.000404125 0.0035828416 0.0004040416 0.003568 0.000402 0.003581 0.0004032 18723 1657 3828 853 210826 376218 95 181801 248276 1657 26.69140625 4.1650390625 0.3076171875 1.376953125
map_3 53 1 5 5 5 1 1 0.002748375 0.013814583 0.0027348584 0.013850275 0.002745 0.013812 0.0027324 0.0138458 14536 127154 3731 2783 138789 15794145 732 1935945 173231 127154 26.2177734375 13.5888671875 0.2578125 1.3359375
map_4 53 0 5 5 5 1 1 0.002503375 0.01624875 0.0025103252 0.0162572498 0.0025 0.016246 0.0025082 0.0162546 13004 46951 2164 3020 165397 22167618 304 2278818 152341 46949 18.56640625 14.74609375 0.205078125 1.576171875
map_5 53 1 5 5 5 1 1 0.00261625 0.00079525 0.0026126002 0.0007948334 0.002613 0.000794 0.00261 0.000794 14030 9503 2262 892 128393 733926 211 198818 163735 9503 19.044921875 4.35546875 0.2548828125 1.365234375
map_6 53 0 5 5 5 1 1 0.003107 0.002563 0.003122875 0.0025594418 0.003105 0.00256 0.0031208 0.0025576 16307 5214 3821 2031 167840 2834451 177 1030990 193121 5214 26.6572265625 9.9169921875 0.3310546875 1.6845703125
map_7 53 1 5 5 5 1 1 0.002876417 0.000439792 0.002882275 0.0004396918 0.002874 0.000438 0.0028804 0.0004384 15169 2757 3387 896 160357 381655 252 200593 180227 2757 24.5380859375 4.375 0.263671875 1.4912109375
map_8 53 0 5 5 5 1 1 0.00311475 0.001699208 0.0031185334 0.0016985666 0.003114 0.001696 0.0031178 0.0016966 15903 43310 3289 933 242926 1178896 77 217493 202056 43310 24.0595703125 4.5556640625 0.2255859375 1.587890625
map_9 53 1 5 5 5 1 1 0.002360041 0.002317916 0.0023679414 0.0023192664 0.002358 0.002315 0.0023656 0.0023162 12477 16736 1247 1466 130382 2578324 164 536836 135196 16736 14.0888671875 7.158203125 0.275390625 1.634765625
map_0 54 1 5 5 5 1 1 0.003120542 0.007837834 0.0031403832 0.0078386502 0.003121 0.007834 0.0031398 0.0078318 16869 24498 4152 2802 150576 9688794 245 1962527 189110 24498 28.2734375 13.681640625 0.251953125 1.7109375
map_1 54 0 5 5 5 1 1 0.003005083 0.014412333 0.0030122582 0.014412933 0.003001 0.014409 0.0030096 0.0144086 15773 14859 2446 4707 209123 17193582 73 5537661 196991 14859 19.943359375 22.9833984375 0.2783203125 1.86328125
map_2 54 1 5 5 5 1 1 0.001875 0.003409333 0.0018830918 0.0034109 0.001875 0.003406 0.0018804 0.0034086 9999 5750 1404 2365 90429 3837632 83 1397300 110436 5750 14.85546875 11.5478515625 0.22265625 1.5146484375
map_3 54 0 5 5 5 1 1 0.002247875 0.010085958 0.0022535916 0.0100917582 0.002246 0.01008 0.0022512 0.0100904 11764 10583 1692 4152 138892 11561928 128 4308126 130827 10583 16.26171875 20.2734375 0.26953125 1.5146484375
map_4 54 1 5 5 5 1 1 0.003626208 0.001008625 0.0036236668 0.0010103666 0.003624 0.001005 0.0036194 0.0010072 18870 3435 4409 1196 216695 1092485 370 357302 235616 3435 29.5283203125 5.83984375 0.2958984375 1.5380859375
map_5 54 0 5 5 5 1 1 0.002655833 0.002788375 0.0026562084 0.0027858914 0.002654 0.002785 0.0026544 0.0027824 14183 8487 2256 1873 144666 3228752 73 876655 157432 8487 19.015625 9.1455078125 0.193359375 1.7900390625
map_6 54 1 5 5 5 1 1 0.002911041 0.000543542 0.0029084748 0.0005454168 0.002908 0.00054 0.0029054 0.0005434 15261 2226 3551 949 156373 533436 446 224907 188043 2226 25.3388671875 4.6337890625 0.216796875 1.4296875
map_7 54 0 5 5 5 1 1 0.003571583 0.000886666 0.0035919 0.0008887002 0.003571 0.000884 0.0035896 0.000887 19002 17755 3608 738 209802 705550 446 136144 219392 17755 25.6171875 3.603515625 0.2783203125 1.447265625
map_8 54 1 5 5 5 1 1 0.00322 0.000364916 0.0032244918 0.0003650832 0.003214 0.000365 0.0032208 0.000365 16443 1436 3206 809 256542 334844 223 163499 200482 1436 23.654296875 3.9501953125 0.22265625 1.3388671875
map_9 54 0 5 5 5 1 1 0.002783916 0.008527666 0.002793625 0.0085315832 0.002782 0.008525 0.0027916 0.0085282 14927 11144 2251 3669 133670 9971488 40 3365159 179643 11144 18.9912109375 17.9150390625 0.29296875 1.86328125
map_0 55 0 5 5 5 1 1 0.003124625 0.000613375 0.0031477332 0.0006164668 0.003121 0.000613 0.0031446 0.0006158 16400 2344 2832 987 170339 625201 91 243460 207822 2344 21.828125 4.8193359375 0.28125 1.4736328125
map_1 55 1 5 5 5 1 1 0.003272875 0.00120625 0.0032757334 0.0012052082 0.003269 0.001205 0.003273 0.0012028 16752 4517 2958 1219 219983 1342072 183 371207 214857 4517 22.443359375 5.9521484375 0.24609375 1.5234375
map_2 55 0 5 5 5 1 1 0.002934125 0.000654917 0.0029465166 0.000654525 0.002931 0.000652 0.002943 0.0006526 15666 3542 2691 931 161765 673436 36 216594 178134 3542 21.1396484375 4.5458984375 0.2841796875 1.435546875
map_3 55 1 5 5 5 1 1 0.00260525 0.002183542 0.0026087834 0.0021838416 0.002602 0.002181 0.0026058 0.0021812 13809 4722 1210 1852 91111 2434749 1 857225 176385 4722 13.908203125 9.04296875 0.24609375 1.611328125
map_4 55 0 5 5 5 1 1 0.003254083 0.00743125 0.0032556084 0.0074326252 0.003254 0.007429 0.0032542 0.0074236 17258 9812 3511 3399 140391 8387349 481 2888073 213283 9811 25.1435546875 16.5966796875 0.29296875 1.81640625
map_5 55 1 5 5 5 1 1 0.002561333 0.001791375 0.0025716916 0.0018114584 0.002558 0.001791 0.0025692 0.0018096 13422 23532 1277 1211 187940 1712807 423 366361 144350 23532 14.2353515625 5.9130859375 0.181640625 1.4560546875
map_6 55 0 5 5 5 1 1 0.001959291 0.004147875 0.0019631916 0.00414735 0.001957 0.004145 0.0019614 0.0041444 9976 10866 1019 2474 132097 4712403 41 1530128 118876 10865 12.9755859375 12.080078125 0.22265625 1.7138671875
map_7 55 1 5 5 5 1 1 0.002179125 0.005476084 0.0021871582 0.0054812916 0.002176 0.005473 0.002184 0.0054784 11606 9355 1981 2891 102642 6350144 17 2088125 131688 9355 17.6728515625 14.1162109375 0.2314453125 1.5205078125
map_8 55 0 5 5 5 1 1 0.001976333 0.005959125 0.0019895166 0.00595835 0.001973 0.005956 0.0019872 0.005956 10346 167714 1487 1137 126197 4176095 95 322901 122846 167713 15.2607421875 5.5517578125 0.2109375 1.517578125
map_9 55 1 5 5 5 1 1 0.003605916 0.001193208 0.0036290416 0.0011955002 0.003603 0.001191 0.0036268 0.001194 19191 4780 4190 1254 201106 1272249 190 392841 221172 4780 28.458984375 6.123046875 0.26953125 1.5849609375
map_0 56 1 5 5 5 1 1 0.002754667 0.005746041 0.0027608668 0.0057492164 0.002751 0.005745 0.0027576 0.0057468 14477 9643 2164 3067 150744 6526249 129 2350211 177189 9642 18.56640625 14.9755859375 0.251953125 1.3974609375
map_1 56 0 5 5 5 1 1 0.003711416 0.0002715 0.0037389914 0.0002755334 0.00371 0.000271 0.0037364 0.0002724 18385 1105 2625 768 229199 226609 166 147319 229884 1105 20.8173828125 3.75 0.22265625 1.3125
map_2 56 1 5 5 5 1 1 0.003208583 0.002373625 0.0031992498 0.0023741416 0.003206 0.002373 0.0031974 0.0023736 16753 66333 3523 1019 151378 1556506 196 259411 194512 66333 25.2021484375 4.9755859375 0.251953125 1.482421875
map_3 56 0 5 5 5 1 1 0.002847083 0.000388958 0.0028583332 0.0003890332 0.002847 0.000389 0.0028498 0.000389 14951 1612 3193 798 118355 378497 42 159176 179648 1612 23.5908203125 3.896484375 0.2548828125 1.3740234375
map_4 56 1 5 5 5 1 1 0.003216416 0.000914125 0.0032220084 0.0009135084 0.003216 0.000912 0.0032176 0.0009128 16738 2861 3749 1189 169480 969807 315 353148 205228 2861 26.3056640625 5.8056640625 0.22265625 1.4296875
map_5 56 0 5 5 5 1 1 0.004335166 0.00386425 0.0043500332 0.003843425 0.004331 0.003843 0.0043466 0.003834 22706 21188 3036 2093 271126 4071028 120 1094864 247447 21187 22.82421875 10.2197265625 0.29296875 1.8603515625
map_6 56 1 5 5 5 1 1 0.002646667 0.000878458 0.0026578082 0.0008874832 0.002647 0.000878 0.002656 0.0008856 14210 2684 3692 1195 129464 907954 137 356947 153587 2684 26.02734375 5.8349609375 0.251953125 1.48828125
map_7 56 0 5 5 5 1 1 0.002751167 0.003399375 0.0027485668 0.0033993498 0.00275 0.003397 0.0027462 0.0033968 14619 6701 3631 2224 137474 3941316 225 1236166 175654 6701 25.7294921875 10.859375 0.2255859375 1.4091796875
map_8 56 1 5 5 5 1 1 0.003140375 0.010005875 0.0031535332 0.0099913584 0.003137 0.010003 0.0031514 0.0099874 16637 280848 2389 1362 156462 7052591 336 463444 214408 280848 19.6650390625 6.650390625 0.24609375 1.576171875
map_9 56 0 5 5 5 1 1 0.002706541 0.023800917 0.0027201748 0.0238052248 0.002704 0.023798 0.002719 0.0238004 14368 17217 2669 6471 151863 27475729 14 10467124 171830 17215 21.0322265625 31.5966796875 0.2548828125 1.857421875
map_0 57 0 5 5 5 1 1 0.002909209 0.006128417 0.0029248836 0.0061334834 0.002909 0.006126 0.0029228 0.0061312 15759 17964 3295 2450 135523 7688670 447 1499640 176758 17964 24.0888671875 11.962890625 0.298828125 1.69921875
map_1 57 1 5 5 5 1 1 0.003666583 0.001721333 0.0036332414 0.0017272582 0.003643 0.001722 0.0036192 0.001723 18103 4154 2687 1700 244825 1845881 106 721822 207986 4154 21.1201171875 8.30078125 0.2666015625 1.3974609375
map_2 57 0 5 5 5 1 1 0.0026525 0.000736792 0.0026684248 0.0007393334 0.002649 0.000737 0.0026626 0.0007378 13794 2275 2069 1165 141325 730556 208 338976 157601 2275 18.1025390625 5.6884765625 0.2431640625 1.4267578125
map_3 57 1 5 5 5 1 1 0.002155792 0.005293833 0.0021628168 0.0052946418 0.002152 0.005291 0.0021602 0.0052922 11375 62619 1291 1012 98535 6082705 41 256008 143980 62619 14.3037109375 4.94140625 0.193359375 1.6201171875
map_4 57 0 5 5 5 1 1 0.00228025 0.008915208 0.0022904752 0.0089101332 0.002278 0.008912 0.0022872 0.0089076 12053 12233 1699 3613 83061 10570965 64 3263030 154911 12232 16.2958984375 17.6416015625 0.2021484375 1.9072265625
map_5 57 1 5 5 5 1 1 0.003100333 0.004482334 0.0030895832 0.0044824582 0.0031 0.004479 0.003088 0.0044796 16289 14790 2538 2310 204088 5281098 176 1333940 173507 14790 20.392578125 11.279296875 0.2431640625 1.8515625
map_6 57 0 5 5 5 1 1 0.003264792 0.002636875 0.003281767 0.0026355334 0.003264 0.002636 0.0032796 0.0026316 17066 6129 3478 2109 193613 2733227 218 1111068 208133 6129 24.982421875 10.2978515625 0.24609375 1.5615234375
map_7 57 1 5 5 5 1 1 0.002926042 0.000491583 0.0029318084 0.0004928496 0.002923 0.000492 0.0029296 0.0004922 14917 1798 2352 958 210536 463683 138 229300 158954 1798 19.484375 4.677734375 0.251953125 1.400390625
map_8 57 0 5 5 5 1 1 0.002894459 0.001041917 0.002900875 0.0010465584 0.002888 0.001041 0.002898 0.0010446 15511 3042 2847 1358 115561 1055549 263 460819 196246 3042 21.9013671875 6.630859375 0.2724609375 1.6875
map_9 57 1 5 5 5 1 1 0.00282575 0.010434583 0.0028332666 0.0105056332 0.002825 0.010413 0.0028316 0.0104926 15004 17380 3248 4209 163042 11461860 56 4427156 169511 17379 23.859375 20.5517578125 0.333984375 1.59375
map_0 58 1 5 5 5 1 1 0.003564167 0.00135875 0.0035795002 0.0013593082 0.003551 0.001357 0.003574 0.001358 18360 3230 3595 1586 191683 1396505 146 628187 195749 3230 25.5537109375 7.744140625 0.3193359375 1.341796875
map_1 58 0 5 5 5 1 1 0.003805875 0.00044175 0.003808575 0.0004365248 0.003802 0.000442 0.0038052 0.0004354 19432 1627 4028 829 238362 378112 238 171790 233655 1627 27.66796875 4.0478515625 0.240234375 1.4794921875
map_2 58 1 5 5 5 1 1 0.002994083 0.001598708 0.0030052416 0.0016021668 0.002991 0.001596 0.0030012 0.0015996 15565 4237 2543 1478 141733 1820810 63 545671 168728 4237 20.4169921875 7.216796875 0.2666015625 1.5966796875
map_3 58 0 5 5 5 1 1 0.002312709 0.000370125 0.0022481502 0.0003703752 0.002182 0.000369 0.0022004 0.0003692 11067 1629 2072 769 96137 365176 36 147789 126783 1629 18.1171875 3.7548828125 0.2783203125 1.423828125
map_4 58 1 5 5 5 1 1 0.003550541 0.000733875 0.003556225 0.0007352916 0.003547 0.000734 0.0035538 0.0007348 18439 2569 3238 1035 171620 786377 334 267597 237314 2569 23.810546875 5.0537109375 0.2255859375 1.4267578125
map_5 58 0 5 5 5 1 1 0.004591041 0.003369125 0.0045996 0.00337045 0.004588 0.003366 0.0045968 0.0033682 23881 8569 4485 1779 311455 4266251 77 791152 254426 8569 29.8994140625 8.6865234375 0.2958984375 1.634765625
map_6 58 1 5 5 5 1 1 0.002065875 0.00461425 0.002064675 0.0046159252 0.002066 0.004614 0.0020626 0.0046134 10787 7655 1386 2600 117802 5416579 306 1689477 134826 7655 14.767578125 12.6953125 0.2197265625 1.30078125
map_7 58 0 5 5 5 1 1 0.00247425 0.001209458 0.0024906416 0.0012144916 0.00247 0.001208 0.0024878 0.0012142 13084 16583 2802 1070 134468 1098178 114 286186 155980 16583 21.681640625 5.224609375 0.29296875 1.5087890625
map_8 58 1 5 5 5 1 1 0.002648459 0.003970375 0.0026414084 0.0039743668 0.002645 0.003966 0.0026388 0.003968 13593 8521 2604 2087 147708 4895675 65 1088621 172245 8521 20.71484375 10.1904296875 0.228515625 1.8515625
map_9 58 0 5 5 5 1 1 0.003800417 0.002722166 0.0038081084 0.0027187916 0.003797 0.002719 0.0038038 0.002712 19897 7112 3811 1990 176814 2927787 297 989638 231840 7112 26.6083984375 9.716796875 0.2578125 1.6640625
map_0 59 0 5 5 5 1 1 0.003148875 0.000704833 0.0031549418 0.000704775 0.003146 0.000703 0.0031524 0.0007032 16272 2283 2364 1099 211890 710604 108 301746 191831 2283 19.54296875 5.3662109375 0.2724609375 1.3916015625
map_1 59 1 5 5 5 1 1 0.003363042 0.009364834 0.0033675086 0.009377192 0.00336 0.009362 0.0033608 0.0093744 16874 13173 2684 3824 230599 10959966 433 3655227 190615 13173 21.10546875 18.671875 0.2080078125 1.7314453125
map_2 59 0 5 5 5 1 1 0.003492958 0.000842583 0.0035614914 0.0008409832 0.003491 0.000838 0.0035542 0.000839 18261 21929 4862 722 178788 534762 551 130238 214329 21929 31.740234375 3.525390625 0.31640625 1.4091796875
map_3 59 1 5 5 5 1 1 0.003986916 0.000843833 0.004011125 0.0008478832 0.003984 0.000842 0.0040074 0.0008462 19963 2838 4213 1112 185631 908333 299 308852 260532 2838 28.5712890625 5.4296875 0.263671875 1.494140625
map_4 59 0 5 5 5 1 1 0.003113792 0.002680333 0.0031351166 0.0026877836 0.00311 0.002678 0.0031314 0.0026856 16363 14089 2238 1140 151149 3433201 313 324686 200593 14089 18.927734375 5.56640625 0.2490234375 1.4736328125
map_5 59 1 5 5 5 1 1 0.002022792 0.000511708 0.0020288752 0.0005143082 0.00202 0.000511 0.0020264 0.0005134 10743 1789 1089 963 134608 494205 1 231810 110964 1789 13.3173828125 4.7021484375 0.2138671875 1.4912109375
map_6 59 0 5 5 5 1 1 0.002398167 0.001321166 0.0024038334 0.001324433 0.002397 0.001319 0.0024016 0.0013216 12700 4861 3119 1251 110709 1512932 105 391217 155478 4861 23.2294921875 6.1083984375 0.2255859375 1.6201171875
map_7 59 1 5 5 5 1 1 0.002425125 0.00035725 0.0024296334 0.0003583168 0.002422 0.000357 0.0024278 0.0003582 12629 1770 1842 776 145056 333231 152 150531 147497 1770 16.994140625 3.7890625 0.2578125 1.458984375
map_8 59 0 5 5 5 1 1 0.003359333 0.002094 0.0033563998 0.0020950496 0.003355 0.002093 0.003354 0.0020934 16699 35172 3379 1446 273939 1724393 270 522342 207772 35172 24.4990234375 7.060546875 0.2314453125 1.5615234375
map_9 59 1 5 5 5 1 1 0.003691666 0.002114458 0.0036850164 0.00211385 0.003691 0.002111 0.003681 0.0021106 19068 5805 3920 1778 200221 2337650 155 789594 213680 5805 27.140625 8.681640625 0.3544921875 1.564453125
map_0 60 1 5 5 5 1 1 0.004913875 0.006428542 0.00493045 0.006428875 0.004911 0.006426 0.004928 0.0064268 25765 14894 7567 2505 299641 8186824 553 1567586 289762 14894 44.9482421875 12.2314453125 0.2958984375 1.318359375
map_1 60 0 5 5 5 1 1 0.00250525 0.000381583 0.00251915 0.0003804836 0.002502 0.000379 0.0025166 0.000379 13208 1559 2386 836 134133 350797 247 174716 167175 1559 19.650390625 4.08203125 0.1904296875 1.4033203125
map_2 60 1 5 5 5 1 1 0.003691084 0.01800225 0.003693 0.0180078998 0.003691 0.017998 0.0036908 0.018005 19318 25138 4665 5190 196737 21527575 256 6732025 237415 25137 30.7783203125 25.341796875 0.2578125 1.6787109375
map_3 60 0 5 5 5 1 1 0.001888333 0.001076833 0.0018873 0.0010741832 0.001889 0.001076 0.0018862 0.0010736 9867 2864 1104 1340 90003 1080313 3 448698 117448 2864 13.390625 6.54296875 0.240234375 1.5322265625
map_4 60 1 5 5 5 1 1 0.00260575 0.0043175 0.0026043668 0.004276133 0.002605 0.004307 0.0026038 0.0042608 13815 9382 2353 2006 117341 5255745 54 1005755 170880 9382 19.4892578125 9.794921875 0.2724609375 1.6845703125
map_5 60 0 5 5 5 1 1 0.003985209 0.00261575 0.0039860336 0.002613175 0.003948 0.002611 0.003932 0.0026106 18635 5278 4331 2036 241683 2904930 423 1035512 206334 5278 29.1474609375 9.94140625 0.310546875 1.453125
map_6 60 1 5 5 5 1 1 0.002026208 0.00407325 0.00202915 0.0040677002 0.002023 0.00407 0.0020264 0.0040652 10520 7281 1456 2528 113136 4614210 162 1596598 130447 7281 15.109375 12.34375 0.228515625 1.611328125
map_7 60 0 5 5 5 1 1 0.001984208 0.003606125 0.0019945334 0.0036140168 0.001984 0.003601 0.0019916 0.0036056 10470 5948 2157 2397 95660 3960868 161 1436360 125714 5948 18.5322265625 11.7041015625 0.181640625 1.505859375
map_8 60 1 5 5 5 1 1 0.003155792 0.001533542 0.0031827002 0.0015443418 0.003153 0.00153 0.0031774 0.0015424 16263 38936 3318 897 179622 1053212 47 201129 198897 38936 24.201171875 4.3798828125 0.2841796875 1.5263671875
map_9 60 0 5 5 5 1 1 0.002836834 0.004908167 0.0028472084 0.0049121836 0.002833 0.004907 0.002845 0.0049098 15056 8097 2561 2669 155816 5786574 57 1780692 179953 8095 20.5048828125 13.0322265625 0.3046875 1.7373046875
map_0 61 0 5 5 5 1 1 0.002925625 0.000209833 0.0029397832 0.0002092082 0.002925 0.000209 0.002937 0.0002084 15615 893 2917 697 152870 165480 53 121410 163794 893 22.2431640625 3.4033203125 0.2373046875 1.3564453125
map_1 61 1 5 5 5 1 1 0.00320325 0.001643625 0.0032173584 0.0016782166 0.003204 0.001643 0.0032168 0.0016652 16363 13882 2413 1219 255604 1687787 68 371217 198977 13882 19.7822265625 5.9521484375 0.2900390625 1.48828125
map_2 61 0 5 5 5 1 1 0.003017959 0.001030792 0.0030140086 0.0010381498 0.003012 0.001028 0.0030096 0.0010362 15342 16450 2174 1037 127507 853785 400 268561 155918 16450 18.615234375 5.0634765625 0.2373046875 1.4150390625
map_3 61 1 5 5 5 1 1 0.003511791 0.000791041 0.0035123996 0.0007966498 0.003512 0.00079 0.0035096 0.0007952 18463 2948 3242 1014 130086 875871 281 256804 220773 2948 23.830078125 4.951171875 0.2666015625 1.4150390625
map_4 61 0 5 5 5 1 1 0.003299291 0.000723459 0.0033131834 0.0007241836 0.003296 0.000721 0.0033106 0.000723 17607 2526 3509 1054 171426 758848 325 277555 217331 2526 25.1337890625 5.146484375 0.298828125 1.46484375
map_5 61 1 5 5 5 1 1 0.002077291 0.002940834 0.002087775 0.0029415166 0.002075 0.002938 0.002086 0.0029388 11241 49278 1950 1135 111000 2785736 47 321962 128875 49278 17.521484375 5.5419921875 0.216796875 1.5615234375
map_6 61 0 5 5 5 1 1 0.002372167 0.001975209 0.0023840832 0.0019751 0.002368 0.001974 0.0023812 0.001973 12702 7559 2265 1420 110573 2351462 125 503755 157488 7559 19.0595703125 6.93359375 0.2138671875 1.6552734375
map_7 61 1 5 5 5 1 1 0.003012792 0.006660458 0.0030198168 0.006879092 0.003009 0.006647 0.0030172 0.0068284 15793 19853 3227 3169 157605 7401069 289 2510457 183968 19853 23.7568359375 15.4736328125 0.2666015625 1.8603515625
map_8 61 0 5 5 5 1 1 0.002744208 0.000410667 0.0027361916 0.0004112666 0.002741 0.000411 0.0027318 0.0004106 14051 1770 2085 800 190414 410727 15 159969 174944 1770 18.1806640625 3.90625 0.2431640625 1.3974609375
map_9 61 1 5 5 5 1 1 0.002946 0.001930584 0.0029566584 0.0019316502 0.002943 0.001929 0.0029538 0.0019296 15546 5993 2341 1548 186126 2245466 116 598629 168812 5993 19.4306640625 7.55859375 0.216796875 1.5498046875
map_0 62 1 5 5 5 1 1 0.00215425 0.00026875 0.0021568084 0.000269375 0.002154 0.000267 0.002155 0.000268 11282 1104 1179 760 110290 225005 22 144396 120296 1104 13.7568359375 3.7109375 0.2431640625 1.3974609375
map_1 62 0 5 5 5 1 1 0.002065541 0.000484792 0.0020814748 0.0004874002 0.002062 0.000481 0.0020786 0.0004864 11138 1690 1557 945 99275 453902 22 223005 120108 1690 15.6025390625 4.6142578125 0.240234375 1.365234375
map_2 62 1 5 5 5 1 1 0.004029417 0.010615917 0.0040426084 0.0106159418 0.004026 0.010612 0.0040398 0.0106136 20757 11356 3175 4205 241733 12274806 210 4419792 242073 11356 23.5029296875 20.5322265625 0.3134765625 1.6435546875
map_3 62 0 5 5 5 1 1 0.003083042 0.001981 0.0030867416 0.001983525 0.00308 0.001978 0.0030838 0.0019804 16395 5751 3634 1563 187727 2315314 259 610128 187178 5751 25.744140625 7.6318359375 0.3251953125 1.3212890625
map_4 62 1 5 5 5 1 1 0.0035045 0.0011725 0.003526425 0.0011765584 0.003501 0.001169 0.0035246 0.001175 18218 3639 2692 1269 160635 1307319 266 402409 217237 3639 21.14453125 6.1962890625 0.2841796875 1.7080078125
map_5 62 0 5 5 5 1 1 0.003047333 0.015083542 0.0030653582 0.0150412418 0.003037 0.014967 0.0030462 0.0149808 15048 40448 1992 4717 198364 16228009 25 5562207 162284 40448 17.7265625 23.0322265625 0.251953125 2.54296875
map_6 62 1 5 5 5 1 1 0.001273959 0.005283125 0.0012737 0.0052891334 0.001273 0.005283 0.0012728 0.0052858 6727 9615 930 2848 63060 6078399 14 2027205 79270 9615 12.541015625 13.90625 0.2021484375 1.7958984375
map_7 62 0 5 5 5 1 1 0.002964542 0.00207875 0.0029653252 0.0020993086 0.002964 0.002078 0.0029628 0.0020954 15245 12339 3591 1300 155086 2422114 212 422205 177095 12339 25.5341796875 6.34765625 0.22265625 1.5966796875
map_8 62 1 5 5 5 1 1 0.002621709 0.005140167 0.0026143334 0.0051418418 0.002619 0.005137 0.0026126 0.005137 13339 11880 2245 2742 209887 5931275 33 1878840 162882 11879 18.9619140625 13.388671875 0.24609375 1.7021484375
map_9 62 0 5 5 5 1 1 0.003386375 0.009896875 0.0033998584 0.0099141582 0.003383 0.009894 0.0033964 0.0099094 18133 18501 3749 3795 183745 11612191 144 3599066 203333 18501 26.3056640625 18.5302734375 0.3193359375 1.6435546875
map_0 63 0 5 5 5 1 1 0.003459958 0.007362667 0.0034751332 0.007368167 0.003458 0.007359 0.0034744 0.0073618 18392 9146 3240 3591 183256 8256450 83 3222800 200268 9146 23.8203125 17.5341796875 0.3017578125 1.4267578125
map_1 63 1 5 5 5 1 1 0.0025655 0.003233041 0.00257175 0.0035165332 0.002563 0.003223 0.0025698 0.0032566 13520 6270 2330 2229 122507 3546729 290 1241175 171776 6270 19.376953125 10.8837890625 0.2255859375 1.3828125
map_2 63 0 5 5 5 1 1 0.002706125 0.002839 0.0027152334 0.002840058 0.002703 0.002837 0.0027128 0.002838 14242 49767 2042 1536 153901 2428494 34 589587 156736 49766 17.970703125 7.5 0.2724609375 1.5029296875
map_3 63 1 5 5 5 1 1 0.002480625 0.001060708 0.0024911332 0.0010697748 0.002478 0.00106 0.002488 0.0010674 13345 3424 2257 1147 122331 1217414 171 328545 148615 3424 19.0205078125 5.6005859375 0.216796875 1.3681640625
map_4 63 0 5 5 5 1 1 0.002039541 0.008846125 0.0020781666 0.0088477164 0.002039 0.008843 0.0020708 0.0088446 10590 10618 1209 3837 110078 10162134 33 3680310 135851 10616 13.9033203125 18.7353515625 0.234375 2.0625
map_5 63 1 5 5 5 1 1 0.003549083 0.002497042 0.003558875 0.0024997336 0.003546 0.002495 0.0035548 0.0024972 18580 22454 3084 1555 212483 2631850 280 604333 198922 22454 23.05859375 7.5927734375 0.2578125 1.65234375
map_6 63 0 5 5 5 1 1 0.00313925 0.001883208 0.0031455414 0.0018833416 0.003136 0.001884 0.0031436 0.0018828 16368 4043 3597 1796 175152 2032576 472 805700 207520 4043 25.5634765625 8.76953125 0.228515625 1.4501953125
map_7 63 1 5 5 5 1 1 0.00249475 0.0121145 0.0024983672 0.0121115584 0.002491 0.012115 0.002495 0.0121104 13124 19208 2737 3276 128517 16070009 218 2681997 159822 19208 21.3642578125 15.99609375 0.26953125 1.74609375
map_8 63 0 5 5 5 1 1 0.00271975 0.005047166 0.0027216334 0.0050480998 0.002718 0.005047 0.0027196 0.0050472 13946 91658 2569 1945 201856 4346235 6 944915 174900 91657 20.5439453125 9.4970703125 0.28125 1.4912109375
map_9 63 1 5 5 5 1 1 0.003599292 0.002374959 0.0036320332 0.0023749 0.003596 0.002375 0.0036284 0.0023738 19139 5209 2465 1860 150338 2713633 61 864422 225186 5209 20.0361328125 9.08203125 0.3076171875 1.482421875
map_0 64 1 5 5 5 1 1 0.002088708 0.001468958 0.0021025916 0.0014697166 0.002085 0.001466 0.0020998 0.0014658 11268 29428 1936 936 96388 1194299 220 218850 127559 29428 17.453125 4.5703125 0.1787109375 1.4208984375
map_1 64 0 5 5 5 1 1 0.003346875 0.000274708 0.0033567582 0.0002747416 0.003346 0.000274 0.003356 0.0002742 17398 1172 4219 750 229032 236627 532 140623 220347 1172 28.6005859375 3.662109375 0.31640625 1.3740234375
