# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_1 43 1 5 5 5 1 1 0.002956834 0.000625458 0.0029753666 0.0006252334 0.002953 0.000625 0.0029732 0.0006244 15792 5557 3330 927 141398 575750 262 214583 185594 5557 24.259765625 4.5263671875 0.2578125 1.3271484375
map_2 43 0 5 5 5 1 1 0.001973042 0.000340833 0.0019827248 0.0003405666 0.001973 0.000338 0.0019804 0.0003384 10240 3715 1100 700 136964 278306 51 122487 118189 3715 13.37109375 3.41796875 0.2109375 1.4326171875
map_3 43 1 5 5 5 1 1 0.00331375 0.009199916 0.003312283 0.0091959 0.003312 0.009197 0.0033098 0.0091932 17437 17851 3184 3577 168744 10938880 170 3197477 216936 17851 23.546875 17.4658203125 0.31640625 1.5966796875
map_4 43 0 5 5 5 1 1 0.003273125 0.001793875 0.0032659918 0.0017931918 0.003269 0.00179 0.003262 0.0017898 16792 4166 3252 1675 199118 1989359 132 700934 204092 4166 23.87890625 8.1787109375 0.234375 1.4267578125
map_5 43 1 5 5 5 1 1 0.001632 0.010609625 0.0016306584 0.0106093666 0.001629 0.010608 0.0016288 0.0106068 8246 138331 594 1749 121578 11496530 61 764107 101264 138331 10.900390625 8.5400390625 0.1962890625 1.4033203125
map_6 43 0 5 5 5 1 1 0.002550083 0.00039475 0.0025540666 0.000395625 0.002547 0.000395 0.0025512 0.000395 13299 5217 1640 681 142271 327458 6 115915 151973 5217 16.0078125 3.3251953125 0.24609375 1.41796875
map_7 43 1 5 5 5 1 1 0.003194125 0.000786292 0.0032097832 0.0007865498 0.003194 0.000783 0.0032076 0.0007848 16645 2484 2435 1127 200957 815322 278 317276 199173 2484 19.8896484375 5.5029296875 0.263671875 1.388671875
map_8 43 0 5 5 5 1 1 0.00259375 0.009989541 0.0026495586 0.0100030332 0.002591 0.009989 0.002642 0.0100004 13344 51310 2086 3601 139741 10981576 174 3240834 154922 51309 18.185546875 17.5830078125 0.2373046875 1.93359375
map_9 43 1 5 5 5 1 1 0.003369334 0.008209291 0.0033821838 0.0082094496 0.003365 0.008207 0.0033798 0.0082074 17577 174730 2928 2016 221712 6877893 92 1015119 183597 174730 22.296875 9.84375 0.2548828125 1.2626953125
map_0 44 1 5 5 5 1 1 0.002304709 0.01708975 0.0023174834 0.0171215834 0.002305 0.017073 0.0023102 0.017107 12098 46535 1425 4659 99784 20276009 67 5424527 153675 46535 14.9580078125 22.7490234375 0.240234375 1.4912109375
map_1 44 0 5 5 5 1 1 0.002940625 0.001288375 0.0029556916 0.0012898164 0.002941 0.001287 0.0029546 0.0012882 15790 7733 2477 1340 138711 1323121 272 448742 189021 7733 20.0947265625 6.54296875 0.2578125 1.62890625
map_2 44 1 5 5 5 1 1 0.002754583 0.013133417 0.0027543084 0.0131791334 0.002752 0.013093 0.0027508 0.013115 14140 22920 2363 4358 188631 14639037 43 4747535 166901 22918 19.5380859375 21.279296875 0.240234375 2.23828125
map_3 44 0 5 5 5 1 1 0.00287075 0.001011584 0.0028819832 0.0010255502 0.002868 0.001008 0.0028814 0.00102 15053 2777 2664 1322 156818 1037838 196 436434 200883 2776 21.0078125 6.455078125 0.28125 1.365234375
map_4 44 1 5 5 5 1 1 0.002880042 0.000468791 0.0028795668 0.0004697746 0.002878 0.000469 0.0028768 0.0004688 14919 2026 2749 826 197483 480752 77 170542 176565 2026 21.4228515625 4.033203125 0.3134765625 1.400390625
map_5 44 0 5 5 5 1 1 0.001417875 0.001234792 0.0014235666 0.0012468 0.001415 0.001234 0.0014208 0.0012446 7504 3369 952 1492 72393 1261443 70 556125 84564 3369 12.6484375 7.28515625 0.216796875 1.4677734375
map_6 44 1 5 5 5 1 1 0.001888666 0.005671125 0.00189545 0.005675425 0.001885 0.005671 0.0018934 0.0056728 9870 77965 1343 1850 112227 5709353 112 854953 114480 77965 14.5576171875 9.033203125 0.2255859375 1.5439453125
map_7 44 0 5 5 5 1 1 0.003309375 0.000874292 0.003306992 0.0008741002 0.003306 0.000872 0.0033032 0.000872 17284 3108 2621 1126 153838 941409 78 316723 196691 3108 20.7978515625 5.498046875 0.31640625 1.4443359375
map_8 44 1 5 5 5 1 1 0.002315292 0.001338458 0.0023248586 0.00133925 0.002312 0.001337 0.0023218 0.0013378 12575 14021 1924 1043 121206 1382548 274 271706 133127 14021 17.39453125 5.0927734375 0.205078125 1.453125
map_9 44 0 5 5 5 1 1 0.003473833 0.019344667 0.0034922416 0.019358125 0.00347 0.01934 0.00349 0.0193552 18941 19116 4075 5654 165956 22617860 389 7991073 206644 19113 27.8974609375 27.607421875 0.2958984375 2.5048828125
map_0 45 0 5 5 5 1 1 0.002608333 0.006415208 0.0026133582 0.0064217748 0.002608 0.006415 0.0026116 0.0064204 13626 66636 1761 1414 159600 7382519 5 499346 155891 66636 16.5986328125 6.904296875 0.2138671875 1.48828125
map_1 45 1 5 5 5 1 1 0.002547584 0.005713416 0.002551025 0.0057228498 0.002547 0.005713 0.002548 0.0057198 13192 8117 2220 2981 131139 6659036 56 2221193 146709 8117 18.83984375 14.5556640625 0.2255859375 1.4384765625
map_2 45 0 5 5 5 1 1 0.002632917 0.001168667 0.002640875 0.0011717002 0.002632 0.001168 0.0026396 0.0011708 13918 3411 2929 1405 135493 1225379 240 493337 187239 3411 22.3017578125 6.8603515625 0.2607421875 1.5234375
map_3 45 1 5 5 5 1 1 0.001993333 0.001688083 0.0020085 0.0016885164 0.001994 0.001685 0.0020066 0.0016868 10260 29997 973 915 112097 1518693 37 209264 124814 29997 12.7509765625 4.4677734375 0.240234375 1.4912109375
map_4 45 0 5 5 5 1 1 0.002875958 0.004060667 0.0028673918 0.0040851166 0.002876 0.004058 0.0028652 0.0040776 15375 8588 4371 2338 124581 4771900 341 1366286 181048 8588 29.3427734375 11.416015625 0.28125 1.8427734375
map_5 45 1 5 5 5 1 1 0.001707083 0.001672708 0.0017155082 0.0016789998 0.001705 0.001668 0.0017132 0.0016704 8850 7511 927 1522 81372 1773540 114 578990 109623 7511 12.5263671875 7.431640625 0.2109375 1.6962890625
map_6 45 0 5 5 5 1 1 0.002434084 0.002792542 0.0024496836 0.0029032998 0.002433 0.002792 0.0024472 0.0028452 13014 5490 2624 2096 146591 3079052 176 1097435 159609 5490 20.8125 10.234375 0.2490234375 1.482421875
map_7 45 1 5 5 5 1 1 0.003462 0.000547333 0.003468275 0.000552 0.003461 0.000545 0.0034658 0.000551 18013 1715 3650 1058 180584 505858 23 279541 245754 1715 25.822265625 5.166015625 0.2373046875 1.3857421875
map_8 45 0 5 5 5 1 1 0.003176416 0.001301584 0.003181558 0.0013086752 0.003175 0.001299 0.0031798 0.0013066 16637 4050 3627 1347 161047 1448429 502 453152 200806 4050 25.7099609375 6.5771484375 0.2548828125 1.5234375
map_9 45 1 5 5 5 1 1 0.00299575 0.004289209 0.0030105334 0.0043033834 0.002995 0.004286 0.0030082 0.0043006 15836 75888 2618 1407 151749 4027620 124 494554 166470 75888 20.783203125 6.8701171875 0.2080078125 1.5439453125
map_0 46 1 5 5 5 1 1 0.003135625 0.000258625 0.0031198918 0.0002595834 0.003135 0.000258 0.0031174 0.0002588 16457 1086 3634 757 176688 213915 286 143195 178136 1086 25.744140625 3.6962890625 0.24609375 1.3330078125
map_1 46 0 5 5 5 1 1 0.00333275 0.00414825 0.0034013084 0.0041620416 0.003332 0.004148 0.0033864 0.0041616 16908 11330 4517 2274 157536 4908042 442 1292655 203012 11330 30.0556640625 11.103515625 0.251953125 1.7666015625
map_2 46 1 5 5 5 1 1 0.002367125 0.000810167 0.0023714666 0.0008098754 0.002366 0.000809 0.0023694 0.0008092 12611 3046 2434 1144 111675 823776 191 326877 147183 3046 19.884765625 5.5859375 0.22265625 1.44140625
map_3 46 0 5 5 5 1 1 0.003562209 0.000406125 0.003580442 0.0004061582 0.003561 0.000406 0.0035782 0.000405 18635 1682 3285 849 196597 376233 213 180171 247972 1682 24.0400390625 4.1455078125 0.3369140625 1.3916015625
map_4 46 1 5 5 5 1 1 0.00199725 0.003496416 0.0020023664 0.0035141748 0.001994 0.003493 0.0020004 0.0035086 10432 58150 1492 1624 111269 3037230 183 659320 117155 58150 15.28515625 7.9296875 0.2197265625 1.751953125
map_5 46 0 5 5 5 1 1 0.002226292 0.011019333 0.0022603916 0.0110275082 0.002223 0.011016 0.0022448 0.011026 11765 17963 2260 3462 77722 14073595 371 2995948 132941 17963 19.03515625 16.904296875 0.181640625 1.6875
map_6 46 1 5 5 5 1 1 0.001926167 0.002911666 0.0019269336 0.0029102914 0.001924 0.002908 0.001925 0.0029072 10397 39457 1344 1441 88506 2843595 196 518676 115741 39457 14.5625 7.0361328125 0.1962890625 1.447265625
map_7 46 0 5 5 5 1 1 0.002546 0.000433625 0.002552125 0.0004334834 0.002544 0.000432 0.0025502 0.0004326 13593 1749 2272 868 112532 415036 304 188274 163622 1749 19.09375 4.23828125 0.24609375 1.4091796875
map_8 46 1 5 5 5 1 1 0.002866459 0.000487958 0.002875175 0.0004879082 0.002866 0.000486 0.0028752 0.000487 15193 1740 3727 972 124058 454953 384 235906 185571 1740 26.1982421875 4.74609375 0.216796875 1.2978515625
map_9 46 0 5 5 5 1 1 0.002483875 0.003857042 0.0024883668 0.0038585416 0.002481 0.003854 0.0024856 0.003856 13476 66172 1729 1304 157312 3628726 132 425084 127221 66172 16.4423828125 6.3671875 0.3076171875 1.65234375
map_0 47 0 5 5 5 1 1 0.002692208 0.001317292 0.0026998664 0.0013174834 0.002689 0.001316 0.0026974 0.0013162 13990 13113 2810 1031 159911 1364786 176 265676 156123 13113 21.720703125 5.0341796875 0.240234375 1.5439453125
map_1 47 1 5 5 5 1 1 0.003657583 0.001561292 0.0036246164 0.0015570166 0.003653 0.001559 0.0036182 0.001555 18528 4458 4562 1509 147958 1709997 575 568685 228065 4458 30.275390625 7.3681640625 0.240234375 1.5
map_2 47 0 5 5 5 1 1 0.001264416 0.000241209 0.0012668414 0.0002416832 0.001263 0.000242 0.0012646 0.0002414 6649 1313 617 700 63138 198873 38 122472 83709 1313 11.0126953125 3.41796875 0.205078125 1.3974609375
map_3 47 1 5 5 5 1 1 0.002556042 0.001407167 0.0025580498 0.0014060084 0.002553 0.001404 0.0025578 0.0014036 13432 4279 1915 1518 124379 1483136 10 575389 168886 4279 17.3505859375 7.412109375 0.2724609375 1.294921875
map_4 47 0 5 5 5 1 1 0.002556959 0.00488425 0.0025665918 0.0048871082 0.002556 0.004881 0.0025656 0.0048852 13300 7409 2144 2875 158131 5481209 149 2065069 168376 7409 18.46875 14.0380859375 0.240234375 1.3447265625
map_5 47 1 5 5 5 1 1 0.001219 0.001440958 0.0012206418 0.0014439584 0.001217 0.00144 0.0012186 0.001442 6472 3593 582 1522 58523 1561728 129 578552 75645 3593 10.841796875 7.431640625 0.1904296875 1.4677734375
map_6 47 0 5 5 5 1 1 0.003368583 0.002685625 0.0033835666 0.002690775 0.003365 0.002682 0.0033808 0.0026876 17798 5170 3193 1998 169710 2850068 144 997297 212920 5169 23.5908203125 9.755859375 0.26953125 1.5498046875
map_7 47 1 5 5 5 1 1 0.002370875 0.000608833 0.0023979166 0.0006093332 0.002371 0.000609 0.0023968 0.000609 12432 2119 2291 1019 112981 608552 13 259375 158583 2119 19.1865234375 4.9755859375 0.251953125 1.4150390625
map_8 47 0 5 5 5 1 1 0.00350275 0.003611875 0.0035135748 0.0036025002 0.003499 0.003612 0.0035112 0.0036018 18152 38562 4335 1616 210843 3772236 679 652800 231692 38562 29.1669921875 7.890625 0.2666015625 1.67578125
map_9 47 1 5 5 5 1 1 0.003154792 0.015875666 0.0031612334 0.0159371914 0.003154 0.015863 0.0031602 0.0159052 16268 113420 3384 4306 176495 16918104 60 4633403 177004 113420 24.5234375 21.025390625 0.263671875 1.69921875
map_0 48 1 5 5 5 1 1 0.002429125 0.000382791 0.0024360584 0.0003824498 0.002427 0.000383 0.002433 0.0003822 12857 1741 2394 823 110987 349572 194 169319 163630 1741 19.689453125 4.0185546875 0.228515625 1.447265625
map_1 48 0 5 5 5 1 1 0.003074792 0.002843291 0.0030919252 0.0028443498 0.003073 0.002839 0.0030902 0.00284 16355 5439 3154 2130 134798 3186209 246 1133541 205797 5439 23.400390625 10.400390625 0.228515625 1.5263671875
map_2 48 1 5 5 5 1 1 0.003319125 0.0015335 0.0033212252 0.0015324166 0.003315 0.001532 0.003319 0.001531 17279 21594 3774 1207 192016 1380837 324 363909 213752 21594 26.427734375 5.8935546875 0.216796875 1.423828125
map_3 48 0 5 5 5 1 1 0.002677542 0.000605833 0.0026834166 0.0006063332 0.002674 0.000604 0.0026812 0.0006048 13933 2394 2447 946 144808 629986 72 223577 174675 2394 19.9482421875 4.619140625 0.26953125 1.4912109375
map_4 48 1 5 5 5 1 1 0.002759417 0.001605708 0.0027686832 0.001609175 0.002756 0.001605 0.0027674 0.0016076 14692 4032 2786 1559 128719 1766964 109 607256 164749 4032 21.603515625 7.6123046875 0.234375 1.5087890625
map_5 48 0 5 5 5 1 1 0.00155275 0.000393958 0.0015593002 0.0003944586 0.001554 0.000393 0.0015566 0.0003936 8177 1565 678 847 66576 369168 74 179347 96431 1565 11.310546875 4.1357421875 0.2109375 1.5029296875
map_6 48 1 5 5 5 1 1 0.002516959 0.001921792 0.0025264086 0.0019203086 0.002517 0.001919 0.0025246 0.0019176 13398 7770 2683 1725 138213 2031841 158 743358 153681 7770 21.1005859375 8.4228515625 0.3193359375 1.4736328125
map_7 48 0 5 5 5 1 1 0.003827584 0.001659667 0.0038468918 0.0016605414 0.003827 0.001657 0.0038446 0.001658 20416 5956 3907 1326 157543 1972987 301 439185 241996 5955 27.0771484375 6.474609375 0.2841796875 1.60546875
map_8 48 1 5 5 5 1 1 0.002345125 0.003869125 0.0023490584 0.0038764332 0.002342 0.003868 0.0023464 0.0038742 12296 61457 2281 1371 106113 3724216 226 469867 143891 61457 19.1376953125 6.6943359375 0.28125 1.72265625
map_9 48 0 5 5 5 1 1 0.002886917 0.010691667 0.002900875 0.0106967918 0.002884 0.010689 0.0028984 0.0106932 15189 21415 3594 3679 133110 13021770 125 3383102 175677 21413 25.548828125 17.9638671875 0.2607421875 1.93359375
map_0 49 0 5 5 5 1 1 0.002884292 0.000289083 0.0028772832 0.0002893416 0.002881 0.000288 0.0028748 0.0002878 15226 1216 2560 736 131262 264798 189 135396 181765 1216 20.5 3.59375 0.19921875 1.3857421875
map_1 49 1 5 5 5 1 1 0.002385875 0.002789792 0.002394575 0.0027912 0.002385 0.002789 0.0023932 0.0027894 12661 5164 2512 2147 118489 3104204 17 1152360 148169 5163 20.265625 10.4833984375 0.240234375 1.4501953125
map_2 49 0 5 5 5 1 1 0.002543458 0.000417292 0.002549858 0.0004212666 0.002541 0.000417 0.0025474 0.0004204 13370 1770 2603 877 144015 382829 157 192204 166319 1770 20.7099609375 4.2822265625 0.2080078125 1.458984375
map_3 49 1 5 5 5 1 1 0.003375959 0.000550208 0.0033914334 0.0005511334 0.003373 0.00055 0.003389 0.0005508 17638 1945 3836 1037 181392 513309 154 268655 223383 1945 26.73046875 5.0634765625 0.275390625 1.44140625
map_4 49 0 5 5 5 1 1 0.002849167 0.000887 0.00284795 0.0008892334 0.002845 0.000886 0.0028448 0.000888 14841 3022 3254 1127 171320 957211 160 317441 180767 3022 23.888671875 5.5029296875 0.2490234375 1.4765625
map_5 49 1 5 5 5 1 1 0.000906042 0.008117375 0.00090735 0.0081278916 0.000902 0.008114 0.000906 0.0081254 4777 12451 522 3517 48302 9457015 1 3091187 53611 12450 10.548828125 17.1728515625 0.1845703125 1.81640625
map_6 49 0 5 5 5 1 1 0.002314958 0.005632541 0.0023270748 0.0056284 0.002311 0.00563 0.0023254 0.0056256 12507 9433 2480 3046 96622 6355362 121 2319039 152911 9432 20.109375 14.873046875 0.2314453125 1.7197265625
map_7 49 1 5 5 5 1 1 0.003833792 0.000756458 0.0038558166 0.0007518166 0.00383 0.000753 0.0038526 0.0007496 20337 2777 5263 1056 185960 764573 326 278551 236881 2777 33.6982421875 5.15625 0.275390625 1.5439453125
map_8 49 0 5 5 5 1 1 0.002841125 0.00566675 0.0028466418 0.0056657334 0.002836 0.005663 0.0028428 0.0056626 15111 29509 3890 2758 155431 6174085 25 1901627 191550 29509 26.994140625 13.466796875 0.29296875 1.740234375
map_9 49 1 5 5 5 1 1 0.003071208 0.009681625 0.0030938248 0.0096820584 0.003066 0.009678 0.0030716 0.0096804 15259 120265 2845 2487 141758 10017345 68 1545465 170175 120265 21.8916015625 12.1435546875 0.26953125 1.693359375
map_0 50 1 5 5 5 1 1 0.003092541 0.000699125 0.00309655 0.0007006582 0.00309 0.000697 0.003094 0.0006988 16339 3139 2137 1085 153394 682557 138 294060 183391 3139 18.4345703125 5.2978515625 0.2021484375 1.51171875
map_1 50 0 5 5 5 1 1 0.002818209 0.005641416 0.0028227834 0.0056418414 0.002816 0.005642 0.0028206 0.0056406 15059 10805 2064 2650 108473 6866823 224 1754679 171574 10805 18.078125 12.939453125 0.2548828125 1.681640625
map_2 50 1 5 5 5 1 1 0.001731917 0.007232916 0.0017370668 0.007267583 0.001731 0.00723 0.0017356 0.0072638 9213 54419 1245 2395 86024 8326556 38 1433491 106487 54419 14.0791015625 11.6943359375 0.2255859375 1.81640625
map_3 50 0 5 5 5 1 1 0.00212825 0.000279834 0.0021335168 0.000280375 0.002124 0.000279 0.0021314 0.0002792 10917 1260 1006 743 123061 243252 310 137989 131192 1260 12.912109375 3.6279296875 0.2109375 1.4296875
map_4 50 1 5 5 5 1 1 0.002198542 0.000316625 0.0021972498 0.0003173834 0.002197 0.000316 0.002195 0.000317 11384 1327 1511 771 118328 288494 6 148600 135682 1327 15.3779296875 3.7646484375 0.2607421875 1.365234375
map_5 50 0 5 5 5 1 1 0.001361375 0.000788125 0.0013659998 0.0007880168 0.001361 0.000787 0.0013644 0.0007872 7150 4252 1016 1119 65826 767553 303 312839 79520 4252 12.9609375 5.4638671875 0.19921875 1.318359375
map_6 50 1 5 5 5 1 1 0.003035167 0.013873541 0.00304845 0.0138632914 0.003032 0.01387 0.0030462 0.0138594 16339 32209 3624 4579 139906 16031797 904 5239750 190624 32208 25.6953125 22.3583984375 0.2373046875 1.5087890625
map_7 50 0 5 5 5 1 1 0.002088209 0.000972583 0.0020979082 0.0009721416 0.002088 0.00097 0.0020962 0.0009704 11114 2908 821 1200 84629 1061332 150 359924 128937 2908 12.0087890625 5.859375 0.2021484375 1.564453125
map_8 50 1 5 5 5 1 1 0.002138208 0.001826084 0.0021442334 0.0018299084 0.002136 0.001826 0.002143 0.0018294 11182 17430 1486 1308 124952 1914336 249 427271 131898 17430 15.255859375 6.38671875 0.2021484375 1.365234375
map_9 50 0 5 5 5 1 1 0.003980916 0.005727584 0.0040017582 0.005728075 0.003981 0.005725 0.0040006 0.0057264 20850 55168 3614 2095 238837 6293534 95 1097253 239140 55168 25.646484375 10.2294921875 0.3251953125 1.810546875
map_0 51 0 5 5 5 1 1 0.002459709 0.00021175 0.0024676336 0.0002109164 0.002456 0.000211 0.0024646 0.0002096 13151 1008 1626 690 111931 170603 292 118964 154261 1008 15.939453125 3.369140625 0.19921875 1.3359375
map_1 51 1 5 5 5 1 1 0.002743584 0.001136375 0.0027676666 0.001137075 0.002742 0.001133 0.002757 0.0011346 14196 3147 3163 1348 156309 1212361 36 454039 161958 3147 23.4443359375 6.58203125 0.2490234375 1.6083984375
map_2 51 0 5 5 5 1 1 0.002617625 0.001449167 0.0026330082 0.0014481668 0.002614 0.001446 0.0026316 0.0014458 13739 27957 2443 788 166675 1247305 103 155152 164458 27957 19.9287109375 3.84765625 0.26953125 1.39453125
map_3 51 1 5 5 5 1 1 0.00387875 0.001886125 0.0038869166 0.0018862916 0.003876 0.001884 0.0038778 0.0018842 19675 4273 3951 1685 197378 2125275 335 709183 249635 4273 27.2919921875 8.2275390625 0.240234375 1.44140625
map_4 51 0 5 5 5 1 1 0.002729 0.001621583 0.0027427418 0.0016194998 0.002726 0.001619 0.0027396 0.001618 14502 3519 3025 1716 143219 1683217 316 735574 167373 3519 22.7705078125 8.37890625 0.2783203125 1.4560546875
map_5 51 1 5 5 5 1 1 0.001929958 0.025935625 0.0019375334 0.0259343582 0.00193 0.025932 0.0019348 0.02593 10145 20477 990 6246 76466 31499709 92 9752927 135699 20475 12.833984375 30.498046875 0.1962890625 1.96875
map_6 51 0 5 5 5 1 1 0.002734833 0.00507775 0.002746225 0.0050773248 0.002736 0.005075 0.0027446 0.0050756 14539 8794 2029 2747 146250 5909725 63 1885396 171108 8794 17.9072265625 13.4130859375 0.193359375 1.7490234375
map_7 51 1 5 5 5 1 1 0.002555167 0.000879416 0.0025531584 0.0008799416 0.002552 0.000878 0.0025506 0.0008786 13652 2572 2248 1232 107242 902872 29 379102 157878 2572 18.9765625 6.015625 0.24609375 1.46484375
map_8 51 0 5 5 5 1 1 0.003298209 0.006253833 0.0032924 0.0062517416 0.003296 0.006254 0.0032904 0.0062508 17260 24696 3304 2973 156016 7001415 356 2208407 191138 24696 24.1328125 14.5166015625 0.2080078125 1.65234375
map_9 51 1 5 5 5 1 1 0.003740042 0.005367875 0.0037480416 0.00536025 0.003738 0.005364 0.0037452 0.005357 19964 103397 3659 1884 206520 4535888 504 886906 235336 103396 25.8662109375 9.19921875 0.310546875 1.6611328125
map_0 52 1 5 5 5 1 1 0.001767084 0.014471042 0.0017668752 0.014483225 0.001765 0.014467 0.0017642 0.0144788 9300 27522 1278 4834 96978 16624888 68 5841693 99390 27522 14.240234375 23.603515625 0.19921875 1.72265625
map_1 52 0 5 5 5 1 1 0.002902875 0.000458708 0.0029145084 0.000459675 0.002899 0.000459 0.0029116 0.0004588 15245 1529 3436 992 136481 411329 249 245741 189001 1529 24.77734375 4.84375 0.2666015625 1.3330078125
map_2 52 1 5 5 5 1 1 0.001703792 0.000227334 0.001711525 0.0002276336 0.001703 0.000225 0.0017098 0.0002266 8835 1102 807 692 96394 185975 44 119680 106639 1102 11.9404296875 3.37890625 0.251953125 1.400390625
map_3 52 0 5 5 5 1 1 0.002628834 0.00119975 0.0026389834 0.001200775 0.002628 0.001199 0.002637 0.0011996 13828 4715 2004 1153 139286 1388576 226 332349 167815 4713 17.78515625 5.6298828125 0.2314453125 1.6640625
map_4 52 1 5 5 5 1 1 0.002622042 0.003568167 0.002638717 0.0035678584 0.002621 0.003567 0.0026364 0.0035672 13798 76182 2542 1254 138764 2914224 210 392704 166215 76181 20.412109375 6.123046875 0.2138671875 1.4384765625
map_5 52 0 5 5 5 1 1 0.001359542 0.002469666 0.0013633002 0.0024706416 0.001357 0.002468 0.0013616 0.0024688 7323 8899 848 1916 63034 2688539 71 917597 75106 8899 12.140625 9.35546875 0.1845703125 1.7724609375
map_6 52 1 5 5 5 1 1 0.001611791 0.007171584 0.0016152334 0.0071744836 0.001609 0.007169 0.0016132 0.0071722 8515 50498 921 2731 93674 7994524 67 1864277 103301 50497 12.4970703125 13.3349609375 0.234375 1.88671875
map_7 52 0 5 5 5 1 1 0.002912458 0.000572833 0.0029133498 0.0005739998 0.002912 0.000572 0.0029118 0.0005726 15458 1974 3061 1023 126787 557514 295 261554 189782 1974 22.9462890625 4.9951171875 0.26953125 1.5146484375
map_8 52 1 5 5 5 1 1 0.002386791 0.000732709 0.002387158 0.0007320918 0.002386 0.00073 0.0023852 0.0007306 12657 12272 1849 791 116255 604331 37 156376 145767 12272 17.0283203125 3.8623046875 0.228515625 1.3623046875
map_9 52 0 5 5 5 1 1 0.003344666 0.005146292 0.0033505328 0.0051485082 0.003345 0.005146 0.0033482 0.0051472 17759 11537 3773 2568 178836 6177866 223 1648375 170081 11537 26.4228515625 12.5390625 0.2666015625 1.7021484375
map_0 53 0 5 5 5 1 1 0.00258275 0.002986083 0.002586875 0.0029936748 0.00258 0.002986 0.0025844 0.0029902 13809 16560 2597 1868 131074 3333014 116 871867 163285 16560 20.6806640625 9.12109375 0.2724609375 1.5703125
map_1 53 1 5 5 5 1 1 0.003035583 0.00309325 0.0030491582 0.0030937166 0.003033 0.003091 0.003046 0.0030918 16017 6560 3522 2116 134092 3575126 298 1118590 199836 6559 25.197265625 10.33203125 0.24609375 1.5615234375
map_2 53 0 5 5 5 1 1 0.002260834 0.005332875 0.0022722668 0.0053338916 0.002257 0.00533 0.0022704 0.0053318 12027 9091 1843 2819 104230 6240892 26 1986658 153526 9091 16.9990234375 13.7646484375 0.2431640625 1.6025390625
