# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_5 44 0 5 5 5 1 1 0.001669042 0.003933208 0.0016835666 0.0039339416 0.001666 0.00393 0.0016806 0.0039314 8971 5384 3998 2888 56214 4022711 155 2083808 121016 5384 27.521484375 14.1015625 0.234375 1.3388671875
map_6 44 1 5 5 5 1 1 0.001923917 0.000578333 0.0019320918 0.0005777498 0.001922 0.000575 0.001929 0.000576 10237 1661 4967 1141 82922 514136 286 325075 133909 1661 32.2529296875 5.5712890625 0.2724609375 1.3359375
map_7 44 0 5 5 5 1 1 0.001489083 0.002008791 0.0015005084 0.0020175664 0.001486 0.002007 0.0014978 0.002016 8066 3900 3073 2003 55191 2034090 80 1002359 105667 3900 23.0048828125 9.7802734375 0.19921875 1.505859375
map_8 44 1 5 5 5 1 1 0.001503125 0.000804958 0.0015118414 0.000805383 0.0015 0.000803 0.00151 0.000804 8118 2271 3160 1324 55983 739725 35 437965 104326 2271 23.4296875 6.46484375 0.24609375 1.4560546875
map_9 44 0 5 5 5 1 1 0.001757083 0.000795584 0.0017820332 0.0007967172 0.001757 0.000795 0.0017804 0.0007958 9481 2382 4998 1309 69591 731610 388 427884 130379 2382 32.404296875 6.3916015625 0.24609375 1.3447265625
map_0 45 0 5 5 5 1 1 0.001851583 0.000787541 0.001859725 0.0007893332 0.001849 0.000787 0.0018578 0.0007892 9850 2017 4556 1304 73964 740201 390 424831 136294 2017 30.24609375 6.3671875 0.2783203125 1.4267578125
map_1 45 1 5 5 5 1 1 0.001742291 0.000836333 0.0017362666 0.0008362664 0.00174 0.000833 0.0017346 0.0008348 9081 3875 4673 1330 67360 739784 491 442223 122234 3875 30.8173828125 6.494140625 0.24609375 1.5703125
map_2 45 0 5 5 5 1 1 0.001674917 0.005201 0.0016630168 0.0052082416 0.001674 0.0052 0.00166 0.0052074 8731 9923 4203 3446 59039 5070704 31 2968691 119333 9923 28.5224609375 16.826171875 0.2607421875 1.79296875
map_3 45 1 5 5 5 1 1 0.001921792 0.000742792 0.0019329082 0.0007430502 0.001921 0.000741 0.0019314 0.0007414 10309 1904 4089 1313 67852 657939 102 430955 140266 1904 27.9658203125 6.4111328125 0.2607421875 1.51171875
map_4 45 0 5 5 5 1 1 0.00203675 0.00161125 0.0020423586 0.0016116166 0.002034 0.001608 0.0020402 0.0016092 10887 2912 5417 1910 81097 1538431 258 911410 148813 2912 34.4501953125 9.326171875 0.2197265625 1.4150390625
map_5 45 1 5 5 5 1 1 0.001771375 0.0004185 0.001786817 0.0004189166 0.001771 0.000418 0.0017854 0.0004188 9543 1423 4072 961 72256 362085 110 230799 128221 1423 27.8828125 4.6923828125 0.2138671875 1.4765625
map_6 45 0 5 5 5 1 1 0.002304625 0.001393125 0.0023118832 0.0013917834 0.002298 0.001389 0.0023088 0.0013896 12176 3111 7124 1677 91204 1372089 1617 703078 168171 3111 42.78515625 8.1884765625 0.24609375 1.4970703125
map_7 45 1 5 5 5 1 1 0.001637833 0.001096667 0.0016564166 0.001097242 0.001637 0.001093 0.0016546 0.0010952 8856 2722 4564 1466 56845 1074683 67 537165 126701 2722 30.28515625 7.158203125 0.24609375 1.4970703125
map_8 45 0 5 5 5 1 1 0.001785542 0.000523333 0.001804325 0.0005236916 0.001784 0.000524 0.0018022 0.0005236 9567 1670 4594 1109 71640 450008 295 307229 126286 1670 30.431640625 5.4150390625 0.205078125 1.4736328125
map_9 45 1 5 5 5 1 1 0.001955333 0.001085417 0.0019650832 0.0010865668 0.001956 0.001083 0.001964 0.0010846 10387 2771 4791 1482 75415 1036998 161 549004 145772 2771 31.3935546875 7.236328125 0.26953125 1.48828125
map_0 46 1 5 5 5 1 1 0.002155709 0.001596333 0.0021918586 0.001596475 0.002155 0.001594 0.0021866 0.0015946 10725 2947 3343 1938 93798 1487030 181 938869 149534 2947 24.3232421875 9.462890625 0.2783203125 1.7373046875
map_1 46 0 5 5 5 1 1 0.001282458 0.000294417 0.0012964252 0.0002955334 0.001283 0.000294 0.0012948 0.0002948 6994 1085 2545 839 48194 239361 63 175950 88678 1085 20.4267578125 4.0966796875 0.169921875 1.3916015625
map_2 46 1 5 5 5 1 1 0.00153275 0.00504 0.0015362832 0.0050394498 0.001532 0.005038 0.0015358 0.0050368 8098 30152 3286 2800 63238 5083350 41 1958736 104238 30150 24.044921875 13.671875 0.2431640625 1.37109375
map_3 46 0 5 5 5 1 1 0.00124275 0.000452167 0.0012581 0.0004525334 0.001243 0.000452 0.0012564 0.0004526 6676 1570 2565 984 51000 402832 10 241855 92198 1570 20.5244140625 4.8046875 0.2314453125 1.3681640625
map_4 46 1 5 5 5 1 1 0.001889583 0.000295459 0.0019112248 0.0002966918 0.00189 0.000296 0.00191 0.0002958 10121 1259 3969 819 82427 242610 362 167599 135419 1259 27.3798828125 3.9990234375 0.2080078125 1.40625
map_5 46 0 5 5 5 1 1 0.00189525 0.00352175 0.0018967586 0.0035215166 0.001895 0.003519 0.001895 0.0035198 9979 4524 4906 2887 64327 3405371 325 2083186 134011 4523 31.955078125 14.0966796875 0.1845703125 1.3359375
map_6 46 1 5 5 5 1 1 0.001847542 0.001217084 0.001855825 0.00121915 0.001846 0.001214 0.0018542 0.0012174 9859 2475 3899 1730 80979 1088180 276 747508 128821 2475 27.0380859375 8.447265625 0.2080078125 1.3447265625
map_7 46 0 5 5 5 1 1 0.001743167 0.000513417 0.0017579918 0.0005139084 0.00174 0.000513 0.0017562 0.0005126 9319 1726 4653 1022 56845 470991 381 261049 124279 1726 30.7197265625 4.990234375 0.2373046875 1.4736328125
map_8 46 1 5 5 5 1 1 0.001591041 0.000634875 0.0016066082 0.0006343168 0.00159 0.000632 0.0016054 0.000633 8577 1756 3794 1245 74225 543478 236 387211 115800 1756 26.525390625 6.0791015625 0.2431640625 1.4560546875
map_9 46 0 5 5 5 1 1 0.001629333 0.000383916 0.001637525 0.0003837082 0.001626 0.000383 0.0016354 0.0003828 8577 1251 3261 944 77931 327552 24 222673 119262 1251 23.9228515625 4.609375 0.2255859375 1.3388671875
map_0 47 0 5 5 5 1 1 0.001759958 0.000741041 0.0017474832 0.0007413082 0.001756 0.00074 0.0017442 0.0007406 9164 2151 3161 1237 73013 697653 167 382510 135174 2151 23.4345703125 6.0400390625 0.2373046875 1.46484375
map_1 47 1 5 5 5 1 1 0.001493542 0.00033775 0.001510267 0.0003372832 0.001493 0.000337 0.0015094 0.0003364 8141 1318 3109 849 48179 272254 66 180161 111148 1318 23.1806640625 4.1455078125 0.228515625 1.4326171875
map_2 47 0 5 5 5 1 1 0.00211875 0.000764708 0.002089 0.0007667248 0.002116 0.000764 0.0020856 0.0007652 10799 1917 4695 1340 72050 682095 328 448424 148191 1917 30.9248046875 6.54296875 0.2490234375 1.34765625
map_3 47 1 5 5 5 1 1 0.001606292 0.002513958 0.0016241752 0.002519775 0.001605 0.002514 0.001623 0.0025182 8500 3723 2614 2484 71199 2349187 9 1541702 111459 3723 20.763671875 12.12890625 0.2314453125 1.4736328125
map_4 47 0 5 5 5 1 1 0.001687917 0.002404208 0.0017013334 0.0024094248 0.001687 0.002404 0.0017006 0.002408 8976 4031 3093 2309 68373 2347778 101 1332618 126183 4031 23.1025390625 11.2744140625 0.22265625 1.8369140625
map_5 47 1 5 5 5 1 1 0.001572291 0.0012425 0.001590225 0.0012451498 0.001571 0.001242 0.0015896 0.001245 8377 2690 3031 1694 58216 1154986 99 716731 118601 2690 22.7998046875 8.271484375 0.22265625 1.41796875
map_6 47 0 5 5 5 1 1 0.001375167 0.000320917 0.0013864082 0.0003241082 0.001375 0.000322 0.0013864 0.0003238 7506 1183 3195 868 49026 254727 123 188269 90402 1183 23.6005859375 4.23828125 0.205078125 1.359375
map_7 47 1 5 5 5 1 1 0.001729375 0.001044333 0.0017583334 0.0010440168 0.00173 0.001042 0.0017574 0.0010428 9191 2408 3754 1550 65666 952304 266 600317 129052 2408 26.330078125 7.568359375 0.216796875 1.5
map_8 47 0 5 5 5 1 1 0.00180425 0.000268209 0.0018184416 0.0002686834 0.001803 0.000268 0.0018172 0.0002678 9802 1117 3549 771 73765 220638 175 148565 128187 1117 25.3291015625 3.7646484375 0.2373046875 1.41796875
map_9 47 1 5 5 5 1 1 0.001950791 0.00075475 0.0019648582 0.0007564252 0.001947 0.000754 0.0019618 0.000755 10373 2117 4014 1282 78971 681324 224 410500 143467 2117 27.599609375 6.259765625 0.2578125 1.44140625
map_0 48 1 5 5 5 1 1 0.001798125 0.000780417 0.0018563918 0.000780225 0.001797 0.00078 0.0018528 0.00078 9309 2247 3170 1167 71891 756941 202 340374 115975 2247 23.478515625 5.6982421875 0.228515625 1.458984375
map_1 48 0 5 5 5 1 1 0.001648416 0.003118792 0.0016631666 0.0031160416 0.001645 0.003113 0.0016618 0.003112 8892 4630 3629 2623 53161 3048884 293 1719123 119211 4630 25.7197265625 12.8076171875 0.1904296875 1.3828125
map_2 48 1 5 5 5 1 1 0.001775916 0.00627325 0.001797133 0.0062304832 0.001775 0.006263 0.0017922 0.0062242 9306 52957 3099 2155 69021 6793270 87 1160918 115964 52956 23.1318359375 10.5224609375 0.2373046875 1.7548828125
map_3 48 0 5 5 5 1 1 0.001962125 0.000178334 0.00197905 0.0001787918 0.001959 0.000178 0.0019766 0.000178 10200 809 3548 658 90542 133466 20 108236 139864 809 25.32421875 3.212890625 0.2490234375 1.3037109375
map_4 48 1 5 5 5 1 1 0.0013945 0.00622025 0.0013907916 0.0062199918 0.001395 0.006218 0.0013904 0.0062178 7194 6619 1728 3838 48993 6114594 6 3682318 92065 6617 16.4375 18.740234375 0.1640625 1.8662109375
map_5 48 0 5 5 5 1 1 0.001606166 0.002693667 0.0016206498 0.0027130668 0.001603 0.002691 0.0016184 0.002711 8650 13810 3000 1992 59045 2805458 119 991301 113932 13810 22.6484375 9.7265625 0.2255859375 1.5205078125
map_6 48 1 5 5 5 1 1 0.001683541 0.000324667 0.00168245 0.000327125 0.001682 0.000325 0.001682 0.0003266 8930 1193 3275 863 62305 272575 123 186097 118216 1193 23.9912109375 4.2138671875 0.2080078125 1.388671875
map_7 48 0 5 5 5 1 1 0.00135825 0.000363209 0.0013596748 0.000363625 0.001358 0.000363 0.0013596 0.0003636 7102 1309 2412 944 39533 294493 53 222610 93092 1309 19.77734375 4.609375 0.1611328125 1.3798828125
map_8 48 1 5 5 5 1 1 0.00189975 0.003103667 0.001922875 0.0031028582 0.001899 0.0031 0.0019214 0.0031002 10172 13521 3837 2442 85118 3017195 120 1490178 137409 13521 26.7353515625 11.923828125 0.2255859375 1.51171875
map_9 48 0 5 5 5 1 1 0.001667958 0.000493 0.0016784584 0.0004931746 0.001665 0.000492 0.001676 0.0004924 8804 1479 3427 1097 78571 413890 66 300537 121525 1479 24.7333984375 5.3564453125 0.240234375 1.365234375
map_0 49 0 5 5 5 1 1 0.001570417 0.000486917 0.0015798998 0.000486875 0.001568 0.000487 0.0015772 0.0004868 8410 1622 2991 1054 68061 423784 112 277609 107265 1622 22.6044921875 5.146484375 0.251953125 1.4736328125
map_1 49 1 5 5 5 1 1 0.001786208 0.001536458 0.0018181084 0.0015368582 0.001783 0.001534 0.0018162 0.0015348 9345 4368 4195 1748 73730 1505143 110 763431 123420 4368 28.4833984375 8.53515625 0.22265625 1.6259765625
map_2 49 0 5 5 5 1 1 0.001692916 0.001772125 0.0017054412 0.001770825 0.00169 0.00177 0.0017032 0.00177 9109 3224 3343 2027 81214 1673895 58 1027122 116498 3224 24.3232421875 9.8974609375 0.234375 1.86328125
map_3 49 1 5 5 5 1 1 0.001110583 0.00052325 0.0011387584 0.0005235334 0.001111 0.000523 0.001138 0.0005218 5893 1728 2121 1031 47833 464897 82 265673 79523 1728 18.3564453125 5.0341796875 0.15234375 1.51171875
map_4 49 0 5 5 5 1 1 0.002130625 0.003612166 0.0021388 0.0036179082 0.002131 0.003611 0.0021366 0.0036158 11292 4761 4438 2940 72975 3472588 184 2160638 154367 4761 29.669921875 14.35546875 0.2255859375 1.8427734375
map_5 49 1 5 5 5 1 1 0.001551209 0.002032416 0.0015691918 0.0020338828 0.00155 0.002029 0.0015686 0.0020312 8437 3531 3321 2184 61132 1918751 24 1191500 112300 3531 24.2158203125 10.6640625 0.216796875 1.4560546875
map_6 49 0 5 5 5 1 1 0.001447291 0.00094375 0.0014638166 0.0009476832 0.001447 0.000941 0.001462 0.0009466 7934 2292 3183 1379 52791 869957 308 474970 102597 2292 23.5419921875 6.7333984375 0.1845703125 1.4033203125
map_7 49 1 5 5 5 1 1 0.002103375 0.00064725 0.0021067584 0.0006468168 0.002103 0.000644 0.0021036 0.0006448 10786 1863 5278 1210 71816 573896 566 365717 143887 1863 33.771484375 5.908203125 0.228515625 1.44140625
map_8 49 0 5 5 5 1 1 0.001596875 0.000740125 0.0016075414 0.000740925 0.001595 0.00074 0.0016052 0.000741 8557 2003 3564 1265 68916 688031 45 399713 118031 2003 25.40234375 6.1767578125 0.234375 1.388671875
map_9 49 1 5 5 5 1 1 0.001610666 0.007069834 0.0016292082 0.0070764168 0.00161 0.007067 0.001628 0.0070722 8648 6706 4104 4112 73342 6967612 130 4226959 114754 6705 28.0390625 20.078125 0.228515625 1.93359375
map_0 50 1 5 5 5 1 1 0.001808541 0.004939875 0.001844225 0.0049533666 0.001808 0.004928 0.0018408 0.0049434 9413 6011 3226 3203 80683 4875120 230 2563968 129297 6011 23.751953125 15.6396484375 0.2724609375 1.728515625
map_1 50 0 5 5 5 1 1 0.001536083 0.00109625 0.0015537502 0.0010764166 0.001537 0.001093 0.0015532 0.0010724 8332 4930 3952 1179 52442 1102475 164 347340 111178 4930 27.296875 5.7568359375 0.19921875 1.5908203125
map_2 50 1 5 5 5 1 1 0.002179417 0.000295542 0.002216775 0.0002956752 0.002177 0.000295 0.0022146 0.0002952 11063 1110 6254 839 79102 240419 1367 175870 144449 1110 38.537109375 4.0966796875 0.2490234375 1.3681640625
map_3 50 0 5 5 5 1 1 0.0018765 0.000293458 0.001891675 0.000295467 0.001874 0.000293 0.0018898 0.0002942 9954 1091 4200 850 75061 232904 579 180488 127363 1091 28.5078125 4.150390625 0.2138671875 1.37109375
map_4 50 1 5 5 5 1 1 0.001581959 0.002102125 0.0015923668 0.0021025416 0.001579 0.002101 0.0015906 0.0021018 8613 3685 1991 2106 56491 2104247 140 1108577 111704 3685 17.7216796875 10.283203125 0.169921875 1.7783203125
map_5 50 0 5 5 5 1 1 0.001611583 0.00322675 0.0016307832 0.0032355916 0.001608 0.003224 0.0016284 0.0032324 8648 4686 3204 2730 60939 3124471 55 1863191 114143 4686 23.64453125 13.330078125 0.2021484375 1.8134765625
map_6 50 1 5 5 5 1 1 0.001181875 0.001269875 0.0011874664 0.0012709504 0.001179 0.001267 0.0011854 0.0012686 6477 7268 1607 1504 41546 1196017 8 565277 74121 7268 15.8466796875 7.34375 0.193359375 1.4208984375
map_7 50 0 5 5 5 1 1 0.001499458 0.007991208 0.0015121166 0.0079939918 0.001499 0.007989 0.00151 0.0079904 8123 7779 3311 4371 46267 7878521 100 4774502 107735 7777 24.1669921875 21.3427734375 0.169921875 1.6611328125
map_8 50 1 5 5 5 1 1 0.001461334 0.000549541 0.0014651752 0.0005496164 0.00146 0.000548 0.0014632 0.0005488 7434 2651 2738 1049 64523 489158 68 274894 98074 2651 21.369140625 5.1220703125 0.216796875 1.4736328125
map_9 50 0 5 5 5 1 1 0.002244125 0.00048825 0.0022452998 0.0004857498 0.002241 0.000488 0.0022434 0.0004858 11937 1584 6312 1044 85825 424965 1385 272437 159922 1584 38.8203125 5.09765625 0.2373046875 1.4736328125
map_0 51 0 5 5 5 1 1 0.001489125 0.000521625 0.0014920334 0.0005210334 0.001489 0.00052 0.0014902 0.0005198 7804 1751 2697 1066 64202 463523 115 283963 103747 1751 21.1689453125 5.205078125 0.2080078125 1.3740234375
map_1 51 1 5 5 5 1 1 0.001652875 0.000986041 0.0016630416 0.0009868834 0.001653 0.000983 0.0016622 0.0009852 8805 2362 3353 1486 69769 915381 298 551915 118512 2362 24.3720703125 7.255859375 0.1904296875 1.376953125
map_2 51 0 5 5 5 1 1 0.001364625 0.000617125 0.0013740168 0.0006194166 0.001362 0.000617 0.0013732 0.0006184 7419 5301 2670 1028 54802 546282 23 264135 93127 5301 21.037109375 5.01953125 0.234375 1.4853515625
map_3 51 1 5 5 5 1 1 0.00201625 0.001940917 0.0020090998 0.0019418084 0.00201 0.001938 0.0020068 0.0019392 10081 3335 3825 2113 99098 1853160 119 1115740 138346 3335 26.6767578125 10.3173828125 0.2666015625 1.6318359375
map_4 51 0 5 5 5 1 1 0.0022405 0.003280292 0.0022599584 0.0032761502 0.002238 0.003278 0.002258 0.0032742 11957 4411 4442 2762 84519 3162970 202 1906852 160876 4411 29.689453125 13.486328125 0.240234375 1.7958984375
map_5 51 1 5 5 5 1 1 0.001816792 0.005178458 0.0018308252 0.0051782664 0.001817 0.005178 0.0018298 0.0051762 9689 6093 3493 3428 80024 5181578 328 2936394 127854 6093 25.0556640625 16.73828125 0.2431640625 1.5908203125
map_6 51 0 5 5 5 1 1 0.001771041 0.017396833 0.0017873416 0.0173966332 0.001768 0.017394 0.0017848 0.017395 9671 10708 4381 6495 67709 17412413 282 10543113 124951 10707 29.3916015625 31.7138671875 0.2548828125 1.5087890625
map_7 51 1 5 5 5 1 1 0.001982333 0.001872041 0.0019831998 0.0018762496 0.001979 0.00187 0.0019794 0.0018742 9941 3581 4849 2050 74885 1791270 162 1049803 138033 3581 31.6767578125 10.009765625 0.240234375 1.447265625
map_8 51 0 5 5 5 1 1 0.002050958 0.002598083 0.0020698582 0.0026290332 0.002047 0.00259 0.002067 0.0026244 10916 4006 5007 2429 85963 2507588 342 1473981 153423 4006 32.4482421875 11.8603515625 0.263671875 1.40625
map_9 51 1 5 5 5 1 1 0.001766125 0.000382916 0.0017762 0.0003830664 0.001763 0.000382 0.001774 0.0003826 9464 1383 5077 903 60740 334095 271 203819 131404 1383 32.7900390625 4.4091796875 0.22265625 1.41796875
map_0 52 1 5 5 5 1 1 0.002096083 0.005935584 0.0021099664 0.0059351418 0.002092 0.005933 0.0021078 0.005933 11087 6050 4077 3773 88638 5815664 209 3558170 151550 6049 27.9072265625 18.4228515625 0.2666015625 1.7255859375
map_1 52 0 5 5 5 1 1 0.001608417 0.001395083 0.0016193504 0.0014006668 0.001606 0.001394 0.0016166 0.0013994 8642 2791 3014 1801 63817 1300800 102 810120 112222 2791 22.716796875 8.7939453125 0.22265625 1.318359375
map_2 52 1 5 5 5 1 1 0.001805459 0.002802417 0.001817117 0.0027996416 0.001806 0.0028 0.0018164 0.0027974 9686 31676 4145 1112 74248 3042415 245 309066 124435 31675 28.2392578125 5.4296875 0.2314453125 1.5556640625
map_3 52 0 5 5 5 1 1 0.001478167 0.000246584 0.0014959334 0.0002466418 0.001475 0.000246 0.0014938 0.0002464 7899 995 3094 757 53635 198527 36 143213 110118 995 23.107421875 3.6962890625 0.216796875 1.3798828125
map_4 52 1 5 5 5 1 1 0.001858459 0.000377958 0.001869717 0.0003776832 0.001859 0.000376 0.001869 0.0003768 9816 1511 2924 878 83061 328908 268 192663 130838 1511 22.27734375 4.287109375 0.1611328125 1.447265625
map_5 52 0 5 5 5 1 1 0.001224958 0.00093575 0.0012496416 0.0009411168 0.001225 0.000932 0.001248 0.000937 6655 2334 1904 1394 42305 868634 198 485606 89986 2334 17.296875 6.806640625 0.193359375 1.4912109375
map_6 52 1 5 5 5 1 1 0.001472792 0.001212917 0.001483292 0.0012139752 0.001469 0.001211 0.0014814 0.0012124 7959 2589 3121 1646 60730 1146347 128 677152 98504 2589 23.2392578125 8.037109375 0.216796875 1.5263671875
map_7 52 0 5 5 5 1 1 0.002008959 0.001010125 0.002019425 0.0010110914 0.002007 0.001009 0.0020168 0.0010094 10693 2555 3977 1446 87893 971119 352 522528 141337 2555 27.4189453125 7.060546875 0.2548828125 1.4267578125
map_8 52 1 5 5 5 1 1 0.001696375 0.002484542 0.0016955082 0.0024866834 0.001696 0.002482 0.001694 0.0024838 8991 4043 3414 2396 70643 2386405 75 1434324 118505 4042 24.669921875 11.69921875 0.234375 1.4384765625
map_9 52 0 5 5 5 1 1 0.001800917 0.000355625 0.0018140666 0.0003547 0.001798 0.000353 0.0018122 0.0003534 9619 1231 4029 917 74993 300604 208 210026 133887 1231 27.6728515625 4.4775390625 0.234375 1.3828125
map_0 53 0 5 5 5 1 1 0.002149667 0.009805375 0.0021633752 0.0098097164 0.002147 0.009806 0.0021608 0.0098072 11278 8677 4929 4694 112109 10061104 295 5507697 158827 8676 32.0673828125 22.919921875 0.29296875 1.447265625
map_1 53 1 5 5 5 1 1 0.001929583 0.000987542 0.0019337334 0.000987725 0.001926 0.000987 0.0019316 0.0009864 10163 2382 4275 1481 82155 916863 216 547845 138546 2382 28.8740234375 7.2314453125 0.240234375 1.41796875
map_2 53 0 5 5 5 1 1 0.001755208 0.004321334 0.0017524084 0.0043210252 0.001752 0.004318 0.0017484 0.0043174 9038 57171 3908 1058 66148 4657189 33 279633 121490 57171 27.08203125 5.166015625 0.234375 1.447265625
