# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_2 46 1 5 5 5 1 1 0.000927333 0.000428875 0.0009396002 0.0004295084 0.000927 0.000429 0.000938 0.000429 5062 1234 2478 1082 33479 339200 13 292332 71286 1234 20.099609375 5.283203125 0.2021484375 1.294921875
map_3 46 0 5 5 5 1 1 0.0006495 0.00022725 0.0006560168 0.0002280002 0.000649 0.000227 0.0006554 0.000227 3514 890 2227 758 21002 174021 8 143637 52612 890 18.8740234375 3.701171875 0.1435546875 1.306640625
map_4 46 1 5 5 5 1 1 0.0007935 0.000756125 0.00080285 0.000755925 0.000793 0.000755 0.0008024 0.0007556 4366 1742 2690 1418 28667 630392 9 502292 61817 1742 21.134765625 6.923828125 0.1845703125 1.341796875
map_5 46 0 5 5 5 1 1 0.000949375 0.003119875 0.0009590832 0.0031211416 0.000949 0.003118 0.0009576 0.0031188 5235 3822 3149 2885 29363 2819306 112 2079615 75692 3821 23.3759765625 14.0869140625 0.1552734375 1.3125
map_6 46 1 5 5 5 1 1 0.001173667 0.000423583 0.0011926086 0.0004239836 0.001171 0.000423 0.0011906 0.0004236 6439 1262 4764 1068 37224 334522 207 284897 93677 1262 31.26171875 5.21484375 0.2021484375 1.294921875
map_7 46 0 5 5 5 1 1 0.001062209 0.000295958 0.0010790086 0.0002962914 0.001062 0.000295 0.0010784 0.0002958 5977 1079 4695 875 30866 228896 306 191403 89936 1079 30.9248046875 4.2724609375 0.158203125 1.3623046875
map_8 46 1 5 5 5 1 1 0.0011345 0.000463917 0.0011425332 0.0004688 0.001134 0.000464 0.001141 0.0004662 6244 1301 4680 1113 32019 364600 159 309596 91767 1301 30.8515625 5.4345703125 0.181640625 1.412109375
map_9 46 0 5 5 5 1 1 0.001413167 0.001922542 0.0014258418 0.0019231418 0.001414 0.00192 0.0014236 0.0019204 7798 2878 6033 2263 41052 1700350 826 1279523 110627 2878 37.4580078125 11.0498046875 0.2138671875 1.3916015625
map_0 47 0 5 5 5 1 1 0.001003875 0.000891958 0.0010128668 0.0008924832 0.001 0.000892 0.001011 0.000892 5503 1913 2996 1547 28257 748246 153 597785 75601 1913 22.62890625 7.5537109375 0.19921875 1.4150390625
map_1 47 1 5 5 5 1 1 0.001481125 0.000341541 0.0014903334 0.0003418834 0.001478 0.000341 0.0014888 0.0003406 8082 1134 5272 934 49561 271539 1130 218015 115268 1134 33.7421875 4.560546875 0.2021484375 1.3828125
map_2 47 0 5 5 5 1 1 0.001171167 0.000397792 0.0011807168 0.00039695 0.001171 0.000395 0.0011796 0.000395 6389 1228 3560 1029 33839 309525 107 264482 88859 1228 25.3828125 5.0244140625 0.22265625 1.3681640625
map_3 47 1 5 5 5 1 1 0.001307042 0.000695833 0.0013148504 0.0006994414 0.001306 0.000694 0.0013134 0.000696 7142 1776 4650 1320 38268 593090 366 435206 105648 1776 30.705078125 6.4453125 0.2080078125 1.4560546875
map_4 47 0 5 5 5 1 1 0.001031875 0.000452459 0.0010480834 0.0004514416 0.001031 0.00045 0.0010464 0.0004502 5739 1350 3661 1076 34542 367628 131 289131 84899 1350 25.8759765625 5.25390625 0.2080078125 1.3623046875
map_5 47 1 5 5 5 1 1 0.000870333 0.001571333 0.0008781082 0.0015701666 0.000867 0.001568 0.0008766 0.0015676 4665 2571 2560 2057 27287 1353799 15 1057643 65059 2571 20.5 10.0439453125 0.2080078125 1.330078125
map_6 47 0 5 5 5 1 1 0.0014025 0.000999459 0.0014143582 0.0009998002 0.0014 0.000999 0.0014126 0.000999 7530 2065 5405 1634 55666 847265 514 667462 113348 2065 34.3916015625 7.978515625 0.2021484375 1.4736328125
map_7 47 1 5 5 5 1 1 0.00105825 0.000382208 0.0010724086 0.000382583 0.001057 0.000382 0.001071 0.0003822 5864 1214 4118 1001 30777 303449 171 250314 87689 1214 28.107421875 4.8876953125 0.1728515625 1.3974609375
map_8 47 0 5 5 5 1 1 0.00110775 0.00147525 0.0011255002 0.0014790916 0.001107 0.001473 0.0011236 0.0014764 6064 2604 3797 1971 30869 1287284 83 970489 91928 2603 26.5400390625 9.6240234375 0.2255859375 1.37109375
map_9 47 1 5 5 5 1 1 0.001579167 0.001324333 0.0016014252 0.0013268748 0.00158 0.001321 0.0016008 0.0013232 8663 2372 5719 1875 55562 1145669 795 878239 123418 2372 35.9248046875 9.1552734375 0.1904296875 1.388671875
map_0 48 1 5 5 5 1 1 0.000603541 0.004047584 0.0006083746 0.0040456336 0.000603 0.004045 0.0006068 0.0040438 3281 4327 1397 3330 17706 3620131 19 2771349 44536 4327 14.8212890625 16.259765625 0.146484375 1.517578125
map_1 48 0 5 5 5 1 1 0.000894375 0.00097375 0.0009044002 0.0009739668 0.000895 0.000971 0.0009028 0.0009726 4896 1995 2912 1616 28147 821794 32 652214 73417 1995 22.21875 7.890625 0.1904296875 1.3154296875
map_2 48 1 5 5 5 1 1 0.001124083 0.000469833 0.0011248664 0.0004699748 0.001123 0.00047 0.0011232 0.0004698 6107 1383 3220 1091 33289 387412 113 297302 83563 1383 23.72265625 5.3271484375 0.1787109375 1.4208984375
map_3 48 0 5 5 5 1 1 0.001022875 0.00058775 0.0010396084 0.0005882332 0.00102 0.000588 0.0010382 0.0005876 5697 1660 3567 1228 30372 486419 288 376774 81643 1660 25.4169921875 5.99609375 0.1787109375 1.4326171875
map_4 48 1 5 5 5 1 1 0.000849375 0.001435542 0.0008559834 0.001435825 0.000846 0.001433 0.0008542 0.0014336 4588 2483 1981 1995 30634 1208960 13 994766 59902 2483 17.6728515625 9.7412109375 0.169921875 1.7021484375
map_5 48 0 5 5 5 1 1 0.001211458 0.000664583 0.0012220916 0.00066475 0.001208 0.000664 0.0012202 0.0006634 6708 1587 4229 1319 35243 557953 122 434549 94009 1586 28.6494140625 6.4404296875 0.2080078125 1.37109375
map_6 48 1 5 5 5 1 1 0.00134275 0.001310583 0.0013572918 0.0013111582 0.001342 0.001308 0.0013552 0.0013086 7419 2403 4487 1876 42728 1120961 275 879192 105653 2403 29.9091796875 9.16015625 0.2314453125 1.388671875
map_7 48 0 5 5 5 1 1 0.001336625 0.001265542 0.0013388334 0.0012669752 0.001334 0.001265 0.0013366 0.0012656 7243 2432 4275 1801 39847 1115471 439 810204 101669 2432 28.8740234375 8.7939453125 0.19921875 1.4150390625
map_8 48 1 5 5 5 1 1 0.001439833 0.001208625 0.0014483666 0.0012065998 0.001439 0.001205 0.0014478 0.0012046 7872 2365 5949 1771 39749 1037645 483 783986 116033 2365 37.0478515625 8.6474609375 0.19921875 1.4443359375
map_9 48 0 5 5 5 1 1 0.001238583 0.000914625 0.0012441748 0.000914792 0.001235 0.000912 0.001242 0.0009134 6716 1987 4194 1556 37153 771660 110 605268 95539 1987 28.478515625 7.59765625 0.22265625 1.611328125
map_0 49 0 5 5 5 1 1 0.000941208 0.000676791 0.0009504668 0.0006767248 0.000942 0.000677 0.0009498 0.0006756 5222 1671 3204 1303 25453 579491 127 424051 74307 1671 23.64453125 6.3623046875 0.1904296875 1.3916015625
map_1 49 1 5 5 5 1 1 0.001024917 0.000295459 0.001035117 0.0002954084 0.001024 0.000295 0.0010348 0.0002946 5622 1037 3924 879 32191 226498 301 193147 83100 1037 27.16015625 4.2919921875 0.2021484375 1.3330078125
map_2 49 0 5 5 5 1 1 0.000864083 0.000443208 0.0008686998 0.0004433752 0.00086 0.000443 0.0008674 0.000443 4704 1321 2150 1085 23237 352978 5 294014 66615 1321 18.498046875 5.2978515625 0.15234375 1.365234375
map_3 49 1 5 5 5 1 1 0.0013725 0.000458459 0.001390708 0.0004593834 0.001369 0.000458 0.0013884 0.0004578 7665 1481 6699 1070 41840 377069 941 285961 115497 1481 40.7099609375 5.224609375 0.2138671875 1.376953125
map_4 49 0 5 5 5 1 1 0.0010225 0.000317959 0.0010368416 0.0003184168 0.001022 0.000317 0.001036 0.000318 5611 1118 4028 912 33891 246610 71 207799 83129 1118 27.66796875 4.453125 0.169921875 1.400390625
map_5 49 1 5 5 5 1 1 0.001214208 0.000230458 0.0012278664 0.000230675 0.001211 0.00023 0.001226 0.0002304 6821 860 4806 789 40898 171507 454 155623 95079 860 31.466796875 3.8525390625 0.2255859375 1.359375
map_6 49 0 5 5 5 1 1 0.001210375 0.0010675 0.00123115 0.001067425 0.001207 0.001066 0.001229 0.0010666 6749 2166 4030 1674 39251 917734 275 700313 94464 2166 27.677734375 8.173828125 0.1845703125 1.5380859375
map_7 49 1 5 5 5 1 1 0.001074833 0.000584167 0.0010870414 0.0005835002 0.001072 0.000582 0.0010856 0.0005828 5932 1546 4620 1226 32890 485630 172 375484 86810 1546 30.55859375 5.986328125 0.1787109375 1.37109375
map_8 49 0 5 5 5 1 1 0.000832209 0.0002135 0.0008414086 0.0002142918 0.000832 0.000214 0.0008408 0.0002134 4547 900 3113 729 20886 163181 10 132838 67733 900 23.2001953125 3.5595703125 0.1904296875 1.3447265625
map_9 49 1 5 5 5 1 1 0.001224958 0.000251625 0.0012292832 0.0002519664 0.001221 0.000251 0.001227 0.0002512 6656 925 4193 806 40643 193521 268 162336 91581 925 28.4736328125 3.935546875 0.19921875 1.365234375
map_0 50 1 5 5 5 1 1 0.0008265 0.001519875 0.0008287166 0.0015204416 0.000825 0.001517 0.000827 0.0015192 4441 2432 2255 2069 26009 1280206 48 1069332 63348 2431 19.0107421875 10.1025390625 0.169921875 1.3974609375
map_1 50 0 5 5 5 1 1 0.001289708 0.003042959 0.0013095414 0.0030431168 0.001287 0.003041 0.0013074 0.0030408 7159 3721 5498 2868 41856 2720033 275 2055904 106353 3721 34.845703125 14.00390625 0.1962890625 1.69921875
map_2 50 1 5 5 5 1 1 0.001475625 0.001138042 0.0014929834 0.0011379002 0.001472 0.001135 0.0014908 0.0011364 8048 2090 5934 1771 53151 956427 620 783379 114639 2090 36.974609375 8.6474609375 0.228515625 1.30078125
map_3 50 0 5 5 5 1 1 0.00114 0.000581375 0.0011541332 0.0005828002 0.00114 0.00058 0.0011518 0.0005812 6478 1530 5373 1224 36032 483666 282 374242 94872 1530 34.2353515625 5.9765625 0.2080078125 1.3857421875
map_4 50 1 5 5 5 1 1 0.0010515 0.007807584 0.0010601832 0.0078125 0.001049 0.007808 0.0010582 0.0078104 5686 6161 3033 4603 42661 7174221 152 5295239 78266 6161 22.8095703125 22.4755859375 0.193359375 1.3154296875
map_5 50 0 5 5 5 1 1 0.001122542 0.000505833 0.0011275082 0.0005077166 0.001122 0.000506 0.0011252 0.0005074 6059 1526 3322 1083 30494 441284 42 293126 87831 1526 24.220703125 5.2880859375 0.193359375 1.400390625
map_6 50 1 5 5 5 1 1 0.0011425 0.000616792 0.0011588666 0.0006192336 0.00114 0.000616 0.001157 0.0006178 6394 1561 4662 1290 38161 499479 270 415791 92020 1561 30.763671875 6.298828125 0.2138671875 1.423828125
map_7 50 0 5 5 5 1 1 0.001132375 0.003427375 0.0011361336 0.00342665 0.00113 0.003425 0.0011342 0.0034242 6245 3984 4903 3045 31453 3075656 324 2317035 89226 3984 31.9404296875 14.8681640625 0.1552734375 1.34765625
map_8 50 1 5 5 5 1 1 0.001020375 0.000422667 0.0010330416 0.0004238084 0.001017 0.000422 0.0010306 0.0004226 5592 1299 4386 1055 27227 338264 67 278026 83292 1299 29.416015625 5.1513671875 0.17578125 1.3564453125
map_9 50 0 5 5 5 1 1 0.001085291 0.006970875 0.0011015666 0.0069723252 0.001085 0.006968 0.0010998 0.0069702 6007 5804 4263 4362 35328 6373880 100 4755385 85259 5804 28.8154296875 21.298828125 0.1962890625 1.5322265625
map_0 51 0 5 5 5 1 1 0.001087458 0.000831083 0.001103958 0.0008326584 0.001087 0.000831 0.0011026 0.0008314 6015 1808 3795 1491 32474 699053 206 555733 84892 1808 26.5302734375 7.2802734375 0.1875 1.4443359375
map_1 51 1 5 5 5 1 1 0.001167083 0.000851625 0.00117825 0.0008520082 0.001164 0.000851 0.0011764 0.0008504 6441 1889 4594 1496 33865 718886 214 559132 96554 1889 30.431640625 7.3046875 0.1875 1.3916015625
map_2 51 0 5 5 5 1 1 0.001239541 0.0003165 0.0012570082 0.0003186836 0.001237 0.000317 0.0012552 0.0003182 6842 1055 4698 934 35340 239798 653 217847 98191 1055 30.939453125 4.560546875 0.228515625 1.330078125
map_3 51 1 5 5 5 1 1 0.001228542 0.000946542 0.0012509164 0.0009467832 0.001228 0.000944 0.001249 0.0009452 6838 2032 5675 1566 36597 810672 386 612720 101564 2032 35.7099609375 7.646484375 0.1962890625 1.359375
map_4 51 0 5 5 5 1 1 0.000987958 0.000241667 0.0009999666 0.0002422086 0.000984 0.000241 0.0009978 0.0002412 5411 1026 3929 785 33141 182750 64 153994 79060 1026 27.1845703125 3.8330078125 0.1845703125 1.3974609375
map_5 51 1 5 5 5 1 1 0.00103625 0.001785625 0.0010449336 0.0017859582 0.001035 0.001782 0.0010436 0.0017836 5692 2923 4336 2121 30106 1618570 155 1124520 83203 2923 29.171875 10.3564453125 0.19921875 1.65234375
map_6 51 0 5 5 5 1 1 0.001405125 0.00042225 0.0014171502 0.000422275 0.001402 0.000421 0.0014152 0.0004216 7665 1320 6621 1058 45037 331409 481 279716 116887 1320 40.3291015625 5.166015625 0.216796875 1.41796875
map_7 51 1 5 5 5 1 1 0.000554042 0.00041525 0.0005585418 0.0004148668 0.000554 0.000414 0.0005578 0.0004136 2984 1211 1461 1052 14950 327493 23 276424 44400 1211 15.1337890625 5.13671875 0.15234375 1.3828125
map_8 51 0 5 5 5 1 1 0.001207291 0.002905458 0.0011923582 0.0031965168 0.001204 0.002904 0.0011912 0.0031964 6367 3461 4349 2766 31809 2421332 230 1912139 95495 3461 29.2353515625 13.505859375 0.1787109375 1.6142578125
map_9 51 1 5 5 5 1 1 0.001191709 0.001517125 0.001211267 0.00151735 0.001191 0.001517 0.00121 0.0015172 6644 2669 4774 1988 34777 1338356 184 987184 96158 2669 31.310546875 9.70703125 0.2080078125 1.3330078125
map_0 52 1 5 5 5 1 1 0.001146708 0.001527041 0.0011592498 0.0015276998 0.001147 0.001526 0.001159 0.001527 6449 2686 4427 1985 33433 1355133 471 984552 94876 2686 29.6162109375 9.6923828125 0.2255859375 1.359375
map_1 52 0 5 5 5 1 1 0.001131792 0.000451959 0.0011456086 0.000461042 0.001132 0.000451 0.0011456 0.0004604 6160 1310 3893 1086 35168 367426 53 294615 87550 1310 27.0087890625 5.302734375 0.2138671875 1.3388671875
map_2 52 1 5 5 5 1 1 0.001303917 0.000452833 0.0013183668 0.0004542168 0.001303 0.000453 0.001318 0.0004526 7320 1277 4857 1092 40923 361885 466 297758 105262 1276 31.7158203125 5.33203125 0.216796875 1.2802734375
map_3 52 0 5 5 5 1 1 0.001227375 0.000916959 0.001235275 0.0009182666 0.001225 0.000917 0.0012332 0.0009176 6664 2039 4582 1530 41232 798581 234 584600 99651 2039 30.373046875 7.470703125 0.2109375 1.3388671875
map_4 52 1 5 5 5 1 1 0.001230958 0.001620209 0.0012407416 0.0016208834 0.001228 0.001619 0.0012388 0.0016198 6666 2671 4800 2105 40217 1392009 373 1107136 96763 2671 31.4375 10.2783203125 0.1787109375 1.3798828125
map_5 52 0 5 5 5 1 1 0.000848292 0.000953208 0.0008478752 0.000953125 0.000844 0.000952 0.0008454 0.0009524 4521 1948 2190 1604 21712 803435 16 642544 64431 1948 18.693359375 7.83203125 0.19921875 1.2626953125
map_6 52 1 5 5 5 1 1 0.001447875 0.001411833 0.0014556002 0.0014116418 0.001445 0.001409 0.0014534 0.0014106 7946 2532 6064 1925 49652 1231877 886 925629 115357 2532 37.609375 9.3994140625 0.205078125 1.39453125
map_7 52 0 5 5 5 1 1 0.000973875 0.002007917 0.0010028582 0.002015125 0.000973 0.002005 0.0010014 0.0020124 5400 3063 3733 2299 29585 1790078 248 1320862 80153 3063 26.2275390625 11.2255859375 0.181640625 1.3388671875
map_8 52 1 5 5 5 1 1 0.000958 0.000317917 0.0009646416 0.0003191498 0.000957 0.000317 0.0009636 0.000318 5156 1174 3290 861 25706 263798 28 185246 75896 1174 24.064453125 4.2041015625 0.1494140625 1.37109375
map_9 52 0 5 5 5 1 1 0.001501291 0.000686042 0.0015189668 0.0006867166 0.001501 0.000686 0.001518 0.0006862 8223 1669 5941 1335 49911 578378 451 445143 117899 1669 37.0087890625 6.5185546875 0.2490234375 1.3798828125
map_0 53 0 5 5 5 1 1 0.001253958 0.002646667 0.00126905 0.002646975 0.001251 0.002645 0.0012674 0.002645 7053 3531 5179 2646 35621 2381137 572 1750131 104149 3531 33.2880859375 12.919921875 0.2021484375 1.7548828125
map_1 53 1 5 5 5 1 1 0.000967667 0.000441458 0.0009736084 0.0004420832 0.000968 0.000441 0.0009726 0.0004414 5189 1315 2690 1074 34332 355293 11 288149 76793 1315 21.134765625 5.244140625 0.1728515625 1.34765625
map_2 53 0 5 5 5 1 1 0.001367625 0.000185709 0.001383925 0.0001864418 0.001367 0.000185 0.0013832 0.0001858 7595 766 4417 700 38721 136472 403 122475 107646 766 29.5673828125 3.41796875 0.2021484375 1.3330078125
