# map seed success status cycles time_ms start_nodes goal_nodes path_nodes
# status: 0=PASS 1=TIMEOUT 2=X_PROPAGATION 3=PATH_CHECK_FAIL
7 88 1 0 408916 1.349422800 382 737 67
7 89 1 0 734075 2.422447500 2177 1627 96
7 90 1 0 822919 2.715632700 2784 1476 87
7 91 1 0 565469 1.866047700 547 1053 64
8 42 1 0 688546 2.272201800 1293 1669 91
8 43 1 0 676947 2.233925100 1173 1445 81
8 44 1 0 482461 1.592121300 755 864 75
8 45 1 0 609275 2.010607500 983 1333 83
8 46 1 0 564952 1.864341600 647 1260 88
8 47 1 0 542008 1.788626400 919 1077 86
8 48 1 0 664500 2.192850000 1319 1455 96
8 49 1 0 766708 2.530136400 1116 1434 81
8 50 1 0 765286 2.525443800 1394 2511 86
8 51 1 0 489326 1.614775800 783 956 81
8 52 1 0 1119125 3.693112500 2620 1626 109
8 53 1 0 698995 2.306683500 660 2557 104
8 54 1 0 446072 1.472037600 453 1037 71
8 55 1 0 753783 2.487483900 1384 1615 89
8 56 1 0 933013 3.078942900 2847 2329 88
8 57 1 0 719636 2.374798800 1717 2071 98
8 58 1 0 639667 2.110901100 1125 1398 76
8 59 1 0 699108 2.307056400 1362 1209 98
8 60 1 0 732856 2.418424800 1483 2782 84
8 61 1 0 516543 1.704591900 769 1009 70
8 62 1 0 562973 1.857810900 1170 1019 71
8 63 1 0 679929 2.243765700 1098 960 77
8 64 1 0 571697 1.886600100 467 1484 77
8 65 1 0 492302 1.624596600 305 1290 73
8 66 1 0 697013 2.300142900 1316 1287 88
8 67 1 0 909921 3.002739300 1839 2417 87
8 68 1 0 841920 2.778336000 2414 349 97
8 69 1 0 459944 1.517815200 543 660 67
8 70 1 0 475235 1.568275500 1062 716 72
8 71 1 0 733204 2.419573200 1362 2731 86
8 72 1 0 699797 2.309330100 1737 1701 89
8 73 1 0 401965 1.326484500 671 606 58
8 74 1 0 813329 2.683985700 1805 1475 94
8 75 1 0 543308 1.792916400 793 1687 74
8 76 1 0 612145 2.020078500 1245 1163 83
8 77 1 0 622029 2.052695700 1098 1445 92
8 78 1 0 591771 1.952844300 811 1475 82
8 79 1 0 661138 2.181755400 1245 1058 95
8 80 1 0 798697 2.635700100 1564 1764 88
8 81 1 0 814223 2.686935900 2029 1378 91
8 82 1 0 668771 2.206944300 1491 1335 93
8 83 1 0 706540 2.331582000 1047 1175 96
8 84 1 0 703878 2.322797400 1384 1360 90
8 85 1 0 512708 1.691936400 795 448 78
8 86 1 0 639001 2.108703300 632 1386 87
8 87 1 0 786208 2.594486400 1340 2474 86
8 88 1 0 719192 2.373333600 1785 1288 88
8 89 1 0 580230 1.914759000 1079 973 83
8 90 1 0 697309 2.301119700 1823 1510 111
8 91 1 0 842232 2.779365600 2297 2115 96
9 42 1 0 710235 2.343775500 1728 2185 89
9 43 1 0 624287 2.060147100 1030 2036 88
9 44 1 0 409181 1.350297300 882 713 94
9 45 1 0 322196 1.063246800 527 545 74
9 46 1 0 515113 1.699872900 806 1706 76
9 47 1 0 604603 1.995189900 1085 1468 94
9 48 1 0 371210 1.224993000 461 625 71
9 49 1 0 681970 2.250501000 1270 3077 111
9 50 1 0 527205 1.739776500 1007 1333 79
9 51 1 0 378444 1.248865200 633 828 72
9 52 1 0 645493 2.130126900 1406 1939 99
9 53 1 0 717177 2.366684100 1746 1915 106
9 54 1 0 574846 1.896991800 952 1886 78
9 55 1 0 470143 1.551471900 457 1259 63
9 56 1 0 612911 2.022606300 1551 2343 83
9 57 1 0 438353 1.446564900 860 707 76
9 58 1 0 700589 2.311943700 1550 2404 102
9 59 1 0 509934 1.682782200 1353 1195 99
9 60 1 0 598308 1.974416400 770 1889 93
9 61 1 0 665799 2.197136700 496 1953 76
9 62 1 0 344050 1.135365000 413 849 73
9 63 1 0 418414 1.380766200 456 1165 66
9 64 1 0 529858 1.748531400 1050 1132 75
9 65 1 0 537384 1.773367200 1839 1581 96
9 66 1 0 481218 1.588019400 796 1362 81
9 67 1 0 548197 1.809050100 1019 1559 77
9 68 1 0 628167 2.072951100 1891 2252 96
9 69 1 0 627554 2.070928200 1319 1460 102
9 70 1 0 564032 1.861305600 795 1951 90
